prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
27155,1.99955001000e+17,76129020,146,Quinagolide 150micrograms tablet,Quinagolide Hydrochloride,150micrograms,Tablets,Oral,Bromocriptine And Other Dopaminergic Drugs,February 2009,7418003,,,,,,,,,0,6070100
30532,1.99935001000e+17,76124020,9,Norprolac 150microgram Tablet (Novartis Pharmaceuticals UK Ltd),Quinagolide Hydrochloride,150microgram,Tablet,Oral,Bromocriptine And Other Dopaminergic Drugs,February 2009,7417003,,,,,,,,,0,6070100
34219,7195001000027104,48906020,16,Bromocriptine 2.5mg Tablet (Berk Pharmaceuticals Ltd),Bromocriptine mesilate,2.5mg,Tablet,Oral,Other Dopaminergic Drugs/Bromocriptine And Other Dopaminergic Drugs,February 2009,225009,,,,,,,,,1,6070100
63620,3802311000001105,96880020,25,Parlodel 10mg capsules (Mylan),Bromocriptine mesilate,10mg,Capsule,Oral,Dopaminergic Drugs Used In Parkinson's Disease/Dystonias/Bromocriptine And Other Dopaminergic Drugs,July 2015,17062001,,,,,,,,,1,6070100
13515,2.38450010000e+16,51001020,980,Parlodel 5mg Capsule (Novartis Pharmaceuticals UK Ltd),Bromocriptine mesilate,5mg,Capsule,Oral,Other Dopaminergic Drugs/Bromocriptine And Other Dopaminergic Drugs,February 2009,716003,,,,,,,,,1,6070100
40947,3800111000001109,96870020,84,Parlodel 5mg capsules (Mylan),Bromocriptine mesilate,5mg,Capsule,Oral,Dopaminergic Drugs Used In Parkinson's Disease/Dystonias/Bromocriptine And Other Dopaminergic Drugs,December 2009,17057001,,,,,,,,,1,6070100
4581,631011000001107,75367020,3756,Dostinex 500microgram tablets (Pfizer Ltd),Cabergoline,500microgram,Tablet,Oral,Bromocriptine And Other Dopaminergic Drugs,February 2009,7200001,,,,,,,,,0,6070100
514,326064008,75370020,109407,Cabergoline 500microgram tablets,Cabergoline,500microgram,Tablet,Oral,Bromocriptine And Other Dopaminergic Drugs,February 2009,7201001,,,,,,,,,0,6070100
4300,325993002,64242020,9465,Bromocriptine 5mg capsules,Bromocriptine mesilate,5mg,Capsule,Oral,Dopaminergic Drugs Used In Parkinson's Disease/Dystonias/Bromocriptine And Other Dopaminergic Drugs,February 2009,4057003,,,,,,,,,1,6070100
13403,2.38250010000e+16,50999020,889,Parlodel 1mg Tablet (Novartis Pharmaceuticals UK Ltd),Bromocriptine mesilate,1mg,Tablet,Oral,Other Dopaminergic Drugs/Bromocriptine And Other Dopaminergic Drugs,February 2009,716001,,,,,,,,,1,6070100
21361,2.38950010000e+16,51005020,560,Parlodel 10mg Capsule (Novartis Pharmaceuticals UK Ltd),Bromocriptine mesilate,10mg,Capsule,Oral,Other Dopaminergic Drugs/Bromocriptine And Other Dopaminergic Drugs,February 2009,717001,,,,,,,,,1,6070100
32067,9.80450010000e+16,60701020,9,Bromocriptine 2.5mg Tablet (Generics (UK) Ltd),Bromocriptine mesilate,2.5mg,Tablet,Oral,Other Dopaminergic Drugs/Bromocriptine And Other Dopaminergic Drugs,February 2009,3181009,,,,,,,,,1,6070100
20415,1.99925001000e+17,76123020,276,Norprolac 75microgram Tablet (Novartis Pharmaceuticals UK Ltd),Quinagolide hydrochloride,75microgram,Tablet,Oral,Bromocriptine And Other Dopaminergic Drugs,February 2009,7417002,,,,,,,,,0,6070100
74843,5364411000001104,7055020,28,Dostinex 500microgram tablets (Waymade Healthcare Plc),Cabergoline,500microgram,Tablet,Oral,Bromocriptine And Other Dopaminergic Drugs,February 2019,7055020,,,,,,,,,0,6070100
