prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
38945,3003611000001106,95935020,62859,Havrix Junior Monodose vaccine suspension for injection 0.5ml pre-filled syringes (GlaxoSmithKline UK Ltd),Hepatitis A virus inactivated,,Suspension for injection,Subcutaneous/Intramuscular,Vaccines And Antisera - Hepatitis A Vaccine,February 2009,16580001,,,,,,,,,0,14040500
20136,7639411000001100,80752020,52102,Epaxal vaccine emulsion for injection 0.5ml pre-filled syringes (Janssen-Cilag Ltd),Hepatitis A virus inactivated,,Emulsion for injection,Intramuscular/Subcutaneous,Vaccines And Antisera - Hepatitis A Vaccine,February 2009,9221001,,,,,,,,,0,14040500
27409,3005111000001102,92148020,21139,VAQTA Paediatric vaccine suspension for injection 0.5ml pre-filled syringes (Merck Sharp & Dohme Ltd),Hepatitis A virus inactivated,,Suspension for injection,Subcutaneous/Intramuscular,Vaccines And Antisera - Hepatitis A Vaccine,February 2009,14670001,,,,,,,,,0,14040500
5084,3006711000001109,85859020,5922,VAQTA vaccine suspension for injection 1ml pre-filled syringes (Merck Sharp & Dohme Ltd),Hepatitis A virus inactivated,,Suspension for injection,Intramuscular,Vaccines And Antisera - Hepatitis A Vaccine,February 2009,11555002,,,,,,,,,0,14040500
50818,1.75095110000e+16,10452020,409,Havrix Monodose vaccine suspension for injection 1ml pre-filled syringes (Mawdsley-Brooks & Company Ltd),Hepatitis A virus inactivated,,Suspension for injection,Intramuscular,Vaccines And Antisera - Hepatitis A Vaccine,January 2013,10452020,,,,,,,,,0,14040500
77031,1.10988110000e+16,9705020,3,Avaxim vaccine suspension for injection 0.5ml pre-filled syringes (Waymade Healthcare Plc),Hepatitis A virus inactivated,,Suspension for injection,Subcutaneous/Intramuscular,Vaccines And Antisera - Hepatitis A Vaccine,July 2019,9705020,,,,,,,,,0,14040500
78084,3003211000001109,9704020,1,Epaxal Berna injection 0.5ml pre-filled syringes (Masta Ltd),Hepatitis A virus inactivated,,Suspension for injection,Subcutaneous/Intramuscular,Vaccines And Antisera - Hepatitis A Vaccine,October 2019,9704020,,,,,,,,,0,14040500
56127,2.17329110000e+16,14598021,7645,VAQTA Adult vaccine suspension for injection 1ml pre-filled syringes (Merck Sharp & Dohme Ltd),Hepatitis A virus inactivated,,Suspension for injection,Intramuscular,Vaccines And Antisera - Hepatitis A Vaccine,August 2013,14598021,,,,,,,,,0,14040500
983,3006311000001105,75761020,573101,Havrix Monodose vaccine suspension for injection 1ml pre-filled syringes (GlaxoSmithKline UK Ltd),Hepatitis A virus inactivated,,Suspension for injection,Intramuscular,Vaccines And Antisera - Hepatitis A Vaccine,February 2009,7314001,,,,,,,,,0,14040500
67264,1.11256110000e+16,9706020,232,Havrix Junior Monodose vaccine suspension for injection 0.5ml pre-filled syringes (Waymade Healthcare Plc),Hepatitis A virus inactivated,,Suspension for injection,Subcutaneous/Intramuscular,Vaccines And Antisera - Hepatitis A Vaccine,August 2016,9706020,,,,,,,,,0,14040500
68333,3.32092110000e+16,70521021,303,VAQTA Adult vaccine suspension for injection 1ml vials (Merck Sharp & Dohme Ltd),Hepatitis A virus inactivated,,Suspension for injection,Intramuscular,Vaccines And Antisera - Hepatitis A Vaccine,December 2016,70521021,,,,,,,,,0,14040500
65288,3.09973110000e+16,60663021,1886,Havrix Monodose vaccine suspension for injection 1ml vials (GlaxoSmithKline UK Ltd),Hepatitis A virus inactivated,,Suspension for injection,Intramuscular,Vaccines And Antisera - Hepatitis A Vaccine,January 2016,60663021,,,,,,,,,0,14040500
65225,3.09975110000e+16,60352021,1001,Havrix Junior Monodose vaccine suspension for injection 0.5ml vials (GlaxoSmithKline UK Ltd),Hepatitis A virus inactivated,,Suspension for injection,Intramuscular,Vaccines And Antisera - Hepatitis A Vaccine,January 2016,60352021,,,,,,,,,0,14040500
868,3004111000001101,82515020,256411,Avaxim vaccine suspension for injection 0.5ml pre-filled syringes (Sanofi Pasteur),Hepatitis A virus inactivated,,Suspension for injection,Subcutaneous/Intramuscular,Vaccines And Antisera - Hepatitis A Vaccine,February 2009,10040001,,,,,,,,,0,14040500
