prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
33711,3.21150010000e+16,51986020,6646,Warfarin 5mg Tablet (WB Pharmaceuticals Ltd),Warfarin sodium,5mg,Tablet,Oral,Oral Anticoagulants,February 2009,965011,,,,,,,,,0,2080200
44866,2.62485001000e+17,99253020,374,Warfarin sodium 1mg/ml oral supension SF,Warfarin Sodium,1mg/ml,Oral Suspension Sugar-Free,Oral,Oral Anticoagulants,March 2011,18272001,,,,,,,,,0,2080200
34095,3.60750010000e+16,52502020,1904,Warfarin wbp 5mg Tablet (Boehringer Ingelheim Ltd),Warfarin sodium,5mg,Tablet,Oral,Oral Anticoagulants,February 2009,1093003,,,,,,,,,0,2080200
13503,319747001,65650020,7417,Phenindione 50mg tablets,Phenindione,50mg,Tablet,Oral,Oral Anticoagulants,February 2009,4443003,,,,,,,,,0,2080200
40143,3659711000001104,65390020,1690,Warfarin 500microgram tablets (A A H Pharmaceuticals Ltd),Warfarin sodium,500microgram,Tablet,Oral,Oral Anticoagulants,August 2009,4369009,,,,,,,,,0,2080200
13501,5.45850010000e+16,54849020,1902,Dindevan 50mg Tablet (Goldshield Pharmaceuticals Ltd),Phenindione,50mg,Tablet,Oral,Oral Anticoagulants,February 2009,1706003,,,,,,,,,0,2080200
31511,3.21050010000e+16,51985020,22788,Warfarin 3mg Tablet (WB Pharmaceuticals Ltd),Warfarin sodium,3mg,Tablet,Oral,Oral Anticoagulants,February 2009,965010,,,,,,,,,0,2080200
48070,2.57025001000e+17,96752020,119,Warfarin sodium tablets,Warfarin Sodium,,Tablets,Oral,Oral Anticoagulants,November 2012,16994001,,,,,,,,,0,2080200
62310,2.05383110000e+16,41332020,6,Warfarin 500microgram tablets (Advanz Pharma),Warfarin sodium,500microgram,Tablet,Oral,Oral Anticoagulants,February 2015,41332020,,,,,,,,,0,2080200
51484,1.60712110000e+16,2298020,2,Warfarin 1mg tablets (Bristol Laboratories Ltd),Warfarin sodium,1mg,Tablet,Oral,Oral Anticoagulants,January 2013,2298020,,,,,,,,,0,2080200
38044,8798711000001106,94825020,88,Warfarin 5mg/5ml oral solution,Warfarin sodium,1mg/1ml,Oral solution,Oral,Oral Anticoagulants,February 2009,16022001,,,,,,,,,0,2080200
43407,456711000001104,56201020,578,Warfarin 3mg tablets (A A H Pharmaceuticals Ltd),Warfarin sodium,3mg,Tablet,Oral,Oral Anticoagulants,September 2010,2058010,,,,,,,,,0,2080200
73421,2.43515110000e+16,23649021,33,Phenprocoumon 3mg tablets,Phenprocoumon,3mg,Tablet,Oral,Oral Anticoagulants,October 2018,23649021,,,,,,,,,0,2080200
13348,461911000001100,54868020,22349,Marevan 5mg tablets (Advanz Pharma),Warfarin sodium,5mg,Tablet,Oral,Oral Anticoagulants,February 2009,1710003,,,,,,,,,0,2080200
34864,729811000001109,55897020,2073,Warfarin 5mg tablets (IVAX Pharmaceuticals UK Ltd),Warfarin sodium,5mg,Tablet,Oral,Oral Anticoagulants,February 2009,1985011,,,,,,,,,0,2080200
70831,3783611000001109,62258020,28,Phenindione 50mg tablets (Advanz Pharma),Phenindione,50mg,Tablet,Oral,Oral Anticoagulants,December 2017,3552011,,,,,,,,,0,2080200
78163,3782311000001109,62257020,39,Phenindione 25mg tablets (Advanz Pharma),Phenindione,25mg,Tablet,Oral,Oral Anticoagulants,October 2019,3552010,,,,,,,,,0,2080200
63071,375374009,9950020,1,Warfarin 4mg tablets,Warfarin sodium,4mg,Tablet,Oral,Oral Anticoagulants,May 2015,9950020,,,,,,,,,0,2080200
34086,2.22750010000e+16,50811020,328,Warfarin 3mg Tablet (Celltech Pharma Europe Ltd),Warfarin sodium,3mg,Tablet,Oral,Oral Anticoagulants,February 2009,668010,,,,,,,,,0,2080200
34758,927211000001109,55896020,3512,Warfarin 3mg tablets (IVAX Pharmaceuticals UK Ltd),Warfarin sodium,3mg,Tablet,Oral,Oral Anticoagulants,February 2009,1985010,,,,,,,,,0,2080200
34019,272711000001102,55895020,3834,Warfarin 1mg tablets (IVAX Pharmaceuticals UK Ltd),Warfarin sodium,1mg,Tablet,Oral,Oral Anticoagulants,February 2009,1985009,,,,,,,,,0,2080200
8466,933311000001105,54866020,51415,Marevan 1mg tablets (Advanz Pharma),Warfarin sodium,1mg,Tablet,Oral,Oral Anticoagulants,February 2009,1710001,,,,,,,,,0,2080200
65746,2.27367110000e+16,17198021,0,Warfarin 500microgram tablets (DE Pharmaceuticals),Warfarin sodium,500microgram,Tablet,Oral,Oral Anticoagulants,March 2016,17198021,,,,,,,,,0,2080200
53745,1.60714110000e+16,2302020,0,Warfarin 3mg tablets (Bristol Laboratories Ltd),Warfarin sodium,3mg,Tablet,Oral,Oral Anticoagulants,February 2013,2302020,,,,,,,,,0,2080200
30202,3.60550010000e+16,52500020,5602,Warfarin wbp 1mg Tablet (Boehringer Ingelheim Ltd),Warfarin sodium,1mg,Tablet,Oral,Oral Anticoagulants,February 2009,1093001,,,,,,,,,0,2080200
34088,2.22850010000e+16,50812020,377,Warfarin 5mg Tablet (Celltech Pharma Europe Ltd),Warfarin sodium,5mg,Tablet,Oral,Oral Anticoagulants,February 2009,668011,,,,,,,,,0,2080200
34517,746411000001102,62803020,56,Warfarin 1mg tablets (Mylan),Warfarin sodium,1mg,Tablet,Oral,Oral Anticoagulants,February 2009,3681009,,,,,,,,,0,2080200
34418,727111000001108,62805020,62,Warfarin 5mg tablets (Mylan),Warfarin sodium,5mg,Tablet,Oral,Oral Anticoagulants,February 2009,3681011,,,,,,,,,0,2080200
71386,8729811000001101,20938020,4,Warfarin 1mg/5ml oral solution (Special Order),Warfarin sodium,200microgram/1ml,Oral solution,Oral,Oral Anticoagulants,January 2018,20938020,,,,,,,,,0,2080200
