prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
1402,241311000001109,52244020,105275,Vermox 100mg/5ml oral suspension (Janssen-Cilag Ltd),Mebendazole,20mg/1ml,Oral suspension,Oral,Products For Threadworms/Ascaricides/Products For Hookworms,February 2009,1026002,,,,,,,,,2,5050400
49861,1.66804110000e+16,6403020,1,Vermox 100mg/5ml oral suspension (Stephar (U.K.) Ltd),Mebendazole,20mg/1ml,Oral suspension,Oral,Products For Threadworms/Ascaricides/Products For Hookworms,January 2013,6403020,,,,,,,,,2,5050400
75704,1.66802110000e+16,6395020,0,Vermox 100mg chewable tablets (Stephar (U.K.) Ltd),Mebendazole,100mg,Chewable tablet,Oral,Products For Threadworms/Ascaricides/Products For Hookworms,April 2019,6395020,,,,,,,,,2,5050400
68036,1.22215001000e+17,64143020,2,Alcopar 2.5g Sachets (Wellcome Medical Division),,2.5g,Sachets,,Products For Hookworms,October 2016,4030001,,,,,,,,,0,5050400
26923,1.22185001000e+17,64140020,3,Bephenium hydroxynapthoate 2.5g sachets,Bephenium Hydroxynaphthoate,2.5g,Sachets,Oral,Products For Hookworms,February 2009,4029001,,,,,,,,,0,5050400
29078,2765001000027106,48330020,3,Eskazole 400mg Tablet (GlaxoSmithKline UK Ltd),Albendazole,400mg,Chewable tablet,Oral,Products For Tapeworm Infections/Products For Hookworms,February 2009,91001,,,,,,,,,1,5050400
70834,1.74719110000e+16,6396020,1,Vermox 100mg chewable tablets (Mawdsley-Brooks & Company Ltd),Mebendazole,100mg,Chewable tablet,Oral,Products For Threadworms/Ascaricides/Products For Hookworms,December 2017,6396020,,,,,,,,,2,5050400
1403,324962006,64304020,205161,Mebendazole 100mg/5ml oral suspension,Mebendazole,20mg/1ml,Oral suspension,Oral,Products For Threadworms/Ascaricides/Products For Hookworms,February 2009,4074002,,,,,,,,,2,5050400
1605,634811000001104,52243020,80895,Vermox 100mg chewable tablets (Janssen-Cilag Ltd),Mebendazole,100mg,Chewable tablet,Oral,Products For Threadworms/Ascaricides/Products For Hookworms,February 2009,1026001,,,,,,,,,2,5050400
1603,324961004,64303020,188856,Mebendazole 100mg chewable tablets sugar free,Mebendazole,100mg,Chewable tablet,Oral,Products For Threadworms/Ascaricides/Products For Hookworms,February 2009,4074001,,,,,,,,,2,5050400
78422,8.87750010000e+16,59253020,10,Levamisole hc 50mg Tablet (From Specialist Importer),Levamisole hydrochloride,50mg,Tablet,Oral,Ascaricides/Products For Hookworms,November 2019,2849009,,,,,,,,,1,5050400
78795,1.39693110000e+16,6392020,1,Vermox 100mg chewable tablets (DE Pharmaceuticals),Mebendazole,100mg,Chewable tablet,Oral,Products For Threadworms/Ascaricides/Products For Hookworms,November 2019,6392020,,,,,,,,,2,5050400
