prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
33601,1.06740110000e+16,91524020,139,Metoject 25mg/2.5ml solution for injection pre-filled syringes (medac UK),Methotrexate sodium,10mg/1ml,Solution for injection,Intravenous/Intramuscular/Subcutaneous,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites/Drugs Affecting The Immune Response In Rheumatic Disease/Drugs Affecting The Immune Response For Eczema And Psoriasis,February 2009,14356001,,,,,,,,,3,8010300
61545,2.25198110000e+16,16440021,34,Mercaptopurine 50mg tablets (Aspen Pharma Trading Ltd),Mercaptopurine,50mg,Tablet,Oral,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites,November 2014,16440021,,,,,,,,,1,8010300
18424,2.00885001000e+17,76401020,4881,Methotrexate sodium 2.5mg Tablet,Methotrexate,2.5mg,Tablet,Oral,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites,February 2009,7511002,,,,,,,,,1,8010300
24634,1.06759110000e+16,91511020,629,Methotrexate 25mg/2.5ml solution for injection pre-filled syringes,Methotrexate sodium,10mg/1ml,Solution for injection,Intravenous/Intramuscular/Subcutaneous,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites/Drugs Affecting The Immune Response In Rheumatic Disease/Drugs Affecting The Immune Response For Eczema And Psoriasis,February 2009,14349001,,,,,,,,,3,8010300
20229,1.06955001000e+17,62022020,37,Fluoro-uracil 25mg/ml Injection (Cambridge Laboratories Ltd),Fluorouracil,25mg/ml,Injection,Intravenous Injection,Antimetabolites,February 2009,3494002,,,,,,,,,0,8010300
823,326874007,64502020,2660180,Methotrexate 2.5mg tablets,Methotrexate,2.5mg,Tablet,Oral,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites/Drugs Affecting The Immune Response In Rheumatic Disease/Drugs Affecting The Immune Response For Eczema And Psoriasis,February 2009,4130001,,,,,,,,,3,8010300
27342,1.24635001000e+17,64513020,1,Maxtrex 2.5mg/ml Injection (Pharmacia Ltd),Methotrexate sodium,2.5mg/1ml,Solution for injection,Intravenous/Intraarterial/Intrathecal/Intramuscular,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites,February 2009,4132003,,,,,,,,,1,8010300
67207,2.26737110000e+16,16766021,0,Mercaptopurine 50mg tablets (Alliance Healthcare (Distribution) Ltd),Mercaptopurine,50mg,Tablet,Oral,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites,August 2016,16766021,,,,,,,,,1,8010300
27400,1.06732110000e+16,91528020,341,Metoject 15mg/1.5ml solution for injection pre-filled syringes (medac UK),Methotrexate sodium,10mg/1ml,Solution for injection,Intramuscular/Intravenous/Subcutaneous,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites/Drugs Affecting The Immune Response In Rheumatic Disease/Drugs Affecting The Immune Response For Eczema And Psoriasis,February 2009,14358001,,,,,,,,,3,8010300
24783,2.42025001000e+17,89942020,3248,Methotrexate 50mg/2ml Injection,Methotrexate Sodium,50mg/2ml,Injection,Intravenous Injection,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites,February 2009,13562001,,,,,,,,,1,8010300
78093,3.48710110000e+16,78895021,3,Jylamvo 2mg/ml oral solution (Intrapharm Laboratories Ltd),Methotrexate sodium,2mg/1ml,Oral solution,Oral,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites/Drugs Affecting The Immune Response In Rheumatic Disease/Drugs Affecting The Immune Response For Eczema And Psoriasis,October 2019,78895021,,,,,,,,,3,8010300
19982,8796611000001103,87500020,1202,Mercaptopurine 10mg capsules,Mercaptopurine,10mg,Capsule,Oral,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites,February 2009,12324001,,,,,,,,,1,8010300
12816,1.24585001000e+17,64507020,76,Methotrexate 100mg/ml Injection,Methotrexate Sodium,100mg/ml,Injection,,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites,February 2009,4131002,,,,,,,,,1,8010300
59685,2.22223110000e+16,14811021,2,Methotrexate 2.5mg tablets (Teva UK Ltd),Methotrexate,2.5mg,Tablet,Oral,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites/Drugs Affecting The Immune Response In Rheumatic Disease/Drugs Affecting The Immune Response For Eczema And Psoriasis,April 2014,14811021,,,,,,,,,3,8010300
67597,6.30850010000e+16,55903020,20,Methotrexate 25mg/ml Injection (DuPont Pharmaceuticals Ltd),Methotrexate Sodium,25mg/ml,Injection,,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites,September 2016,1986010,,,,,,,,,1,8010300
37117,1.06729110000e+16,91530020,161,Metoject 10mg/1ml solution for injection pre-filled syringes (medac UK),Methotrexate sodium,10mg/1ml,Solution for injection,Intramuscular/Subcutaneous/Intravenous,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites/Drugs Affecting The Immune Response In Rheumatic Disease/Drugs Affecting The Immune Response For Eczema And Psoriasis,February 2009,14359001,,,,,,,,,3,8010300
65629,2.83663110000e+16,44200021,1,Mercaptopurine 30mg capsules,Mercaptopurine,30mg,Capsule,Oral,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites,March 2016,44200021,,,,,,,,,1,8010300
80316,3.75721110000e+16,89213021,1,Hanixol 50mg tablets (Fontus Health Ltd),Mercaptopurine,50mg,Tablet,Oral,Antimetabolites,April 2020,89213021,,,,,,,,,0,8010300
47522,4699111000001109,92655020,2,Cytarabine 100mg/5ml solution for injection vials,Cytarabine,20mg/1ml,Solution for injection,Intrathecal/Subcutaneous/Intravenous,Antimetabolites,July 2012,14926001,,,,,,,,,0,8010300
17035,8665711000001107,90161020,291,Methotrexate 2.5mg/5ml oral suspension,Methotrexate,500microgram/1ml,Oral suspension,Oral,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites/Drugs Affecting The Immune Response In Rheumatic Disease/Drugs Affecting The Immune Response For Eczema And Psoriasis,February 2009,13672001,,,,,,,,,3,8010300
55772,8663711000001106,20477020,5,Mercaptopurine 25mg/5ml oral suspension,Mercaptopurine,5mg/1ml,Oral suspension,Oral,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites,June 2013,20477020,,,,,,,,,1,8010300
32972,1.84306110000e+16,87339020,160,Mercaptopurine 10mg tablets,Mercaptopurine,10mg,Tablet,Oral,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites,February 2009,12242001,,,,,,,,,1,8010300
67179,3.61424110000e+16,80617020,3,Cladribine 10mg/10ml solution for infusion vials,Cladribine,1mg/1ml,Solution for infusion,Intravenous,Antimetabolites,August 2016,9156001,,,,,,,,,0,8010300
51667,3.60331110000e+16,7349020,1,Methotrexate 200mg/8ml solution for injection vials,Methotrexate sodium,25mg/1ml,Solution for injection,Intramuscular/Intrathecal/Intraarterial/Intravenous,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites/Drugs Affecting The Immune Response For Eczema And Psoriasis,January 2013,7349020,,,,,,,,,2,8010300
41266,3.60922110000e+16,92665020,1,Cytarabine 1g/10ml solution for injection vials,Cytarabine,100mg/1ml,Solution for injection,Subcutaneous/Intravenous,Antimetabolites,February 2010,14931001,,,,,,,,,0,8010300
45165,1.99760110000e+16,99414020,202,Methotrexate 20mg/1ml solution for injection pre-filled syringes,Methotrexate sodium,20mg/1ml,Solution for injection,Subcutaneous/Intramuscular/Intravenous,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites/Drugs Affecting The Immune Response In Rheumatic Disease/Drugs Affecting The Immune Response For Eczema And Psoriasis,May 2011,18357001,,,,,,,,,3,8010300
13428,644711000001108,64511020,9737,Maxtrex 2.5mg tablets (Pfizer Ltd),Methotrexate,2.5mg,Tablet,Oral,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites/Drugs Affecting The Immune Response In Rheumatic Disease/Drugs Affecting The Immune Response For Eczema And Psoriasis,February 2009,4132001,,,,,,,,,3,8010300
30932,9469411000001104,90137020,89,Methotrexate 5mg/0.2ml solution for injection pre-filled syringes,Methotrexate sodium,25mg/1ml,Solution for injection,Intravenous/Intrathecal/Intraarterial/Intramuscular,Antimetabolites/Drugs Affecting The Immune Response In Rheumatic Disease/Drugs Affecting The Immune Response For Eczema And Psoriasis,February 2009,13660001,,,,,,,,,2,8010300
8583,1.24575001000e+17,64506020,10959,Methotrexate 25mg/ml Injection,Methotrexate Sodium,25mg/ml,Injection,,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites,February 2009,4131001,,,,,,,,,1,8010300
