prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
25424,3.34550010000e+16,52146020,8,Dextrose IV 25% infusion,Glucose,25%,Intravenous Infusion,,Treatment Of Hypoglycaemia/Electrolytes And Water - Parenteral Preparations,February 2009,1006009,,,,,,,,,1,6010400
18813,9.13850010000e+16,59603020,36,Glucose 20% Infusion,Glucose,20%,Infusion,Intravenous Infusion Centrally,Treatment Of Hypoglycaemia/Electrolytes And Water - Parenteral Preparations,February 2009,2926003,,,,,,,,,1,6010400
4813,3396611000001103,77638020,110144,GlucaGen Hypokit 1mg powder and solvent for solution for injection (Novo Nordisk Ltd),Glucagon hydrochloride,1mg,Powder and solvent for solution for injection,Subcutaneous/Intravenous/Intramuscular,Treatment Of Hypoglycaemia/Emergency Treatment Of Poisoning - Other Poisons,February 2009,7938001,,,,,,,,,1,6010400
16140,3465811000001103,52210020,120,Glucose liquid BPC 1963,,,Liquid,Route of administration not applicable,Treatment Of Hypoglycaemia/Extemporaneous Item,February 2009,1019009,,,,,,,,,1,6010400
44710,3.34750010000e+16,52148020,1,Dextrose IV 20% infusion,Glucose,20%,Intravenous Infusion,,Treatment Of Hypoglycaemia/Electrolytes And Water - Parenteral Preparations,February 2011,1006011,,,,,,,,,1,6010400
17770,1.58665001000e+17,69159020,51,Glucagon novo 10mg Injection (Novo Nordisk Ltd),Glucagon,10mg,Injection,,Treatment Of Hypoglycaemia,February 2009,5417002,,,,,,,,,0,6010400
51757,1.94768110000e+16,13845020,7073,Rapilose 40% gel (Galen Ltd),Glucose,400mg/1gram,Oral gel,Oral,Treatment Of Hypoglycaemia,January 2013,13845020,,,,,,,,,0,6010400
65386,1.76422110000e+16,19707020,23,Proglycem 250mg/5ml oral suspension (Imported (United States)),Diazoxide,50mg/1ml,Oral suspension,Oral,Treatment Of Hypoglycaemia,February 2016,19707020,,,,,,,,,0,6010400
4156,1.76405001000e+17,71748020,80478,Hypostop Gel (Bio-Diagnostics Ltd),Glucose,400mg/1gram,Oral gel,Oral,Treatment Of Hypoglycaemia,February 2009,6163001,,,,,,,,,0,6010400
4361,9.13750010000e+16,59602020,664,Glucose 50% Infusion,Glucose,50%,Infusion,Intravenous Injection Peripherally,Treatment Of Hypoglycaemia/Electrolytes And Water - Parenteral Preparations,February 2009,2926002,,,,,,,,,1,6010400
79068,2.43875001000e+17,91768020,2,Diazoxide oral liquid,Diazoxide,,,,Treatment Of Hypoglycaemia,December 2019,14478001,,,,,,,,,0,6010400
22707,3.34650010000e+16,52147020,5,Dextrose IV 50% infusion,Glucose,50%,Intravenous Infusion,,Treatment Of Hypoglycaemia/Electrolytes And Water - Parenteral Preparations,February 2009,1006010,,,,,,,,,1,6010400
25887,3965511000001104,49348020,70,Eudemine 50mg tablets (RPH Pharmaceuticals AB),Diazoxide,50mg,Tablet,Oral,Treatment Of Hypoglycaemia,February 2009,329001,,,,,,,,,0,6010400
58925,1.06354110000e+16,28594020,27,GSF-Syrup oral gel 18g sachets orange (Arctic Medical Ltd),Glucose/Fructose/Sucrose, +  + ,Oral gel,Oral,Treatment Of Hypoglycaemia/Nutritional Supplements,February 2014,28594020,,,,,,,,,1,6010400
26054,110011000001106,60060020,17,Glucose liquid BPC 1963 (A A H Pharmaceuticals Ltd),,,Liquid,Route of administration not applicable,Treatment Of Hypoglycaemia/Extemporaneous Item,February 2009,3037009,,,,,,,,,1,6010400
42677,8453211000001106,98126020,106,Diazoxide 250mg/5ml oral solution,Diazoxide,50mg/1ml,Oral solution,Oral,Treatment Of Hypoglycaemia,June 2010,17696001,,,,,,,,,0,6010400
54002,1.95042110000e+16,38342020,31,Glucose 75g/300ml oral solution,Glucose,250mg/1ml,Oral solution,Oral,Treatment Of Hypoglycaemia/Oral Glucose Test,March 2013,38342020,,,,,,,,,1,6010400
55989,8453411000001105,19708020,9,Diazoxide 25mg/5ml oral solution,Diazoxide,5mg/1ml,Oral solution,Oral,Treatment Of Hypoglycaemia,August 2013,19708020,,,,,,,,,0,6010400
