prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
3435,68111000001102,68283020,43973,Tylex 30mg/500mg effervescent tablets (UCB Pharma Ltd),Codeine phosphate/Paracetamol,30mg + 500mg,Effervescent tablet,Oral,Non-Opioid And Compound Analgesics/Opioid Analgesics,February 2009,5172002,,,,,,,,,1,4070100
9432,1.15915001000e+17,63233020,625,Aspirin 500mg / Codeine 8mg soluble tablets,Codeine Phosphate/Aspirin,500mg + 8mg,Soluble Tablet,Oral,Non-Opioid And Compound Analgesics/Opioid Analgesics,February 2009,3782003,,,,,,,,,1,4070100
79785,5628211000001108,4327020,0,Co-codamol 30mg/500mg effervescent tablets (Kent Pharmaceuticals Ltd),Codeine phosphate/Paracetamol,30mg + 500mg,Effervescent tablet,Oral,Non-Opioid And Compound Analgesics/Opioid Analgesics,January 2020,4327020,,,,,,,,,1,4070100
34290,603311000001104,53361020,941,Naproxen 250mg gastro-resistant tablets (Teva UK Ltd),Naproxen,250mg,Gastro-resistant tablet,Oral,Non-Opioid And Compound Analgesics/Non-Steroidal Anti-Inflammatory Drugs,February 2009,1325011,,,,,,,,,1,4070100
34769,396811000001107,49088020,31,Naproxen 500mg tablets (A A H Pharmaceuticals Ltd),Naproxen,500mg,Tablet,Oral,Non-Opioid And Compound Analgesics/Non-Steroidal Anti-Inflammatory Drugs,February 2009,271010,,,,,,,,,1,4070100
45645,2.62155001000e+17,99126020,92,Medinol for children 120mg/5ml Oral suspension (SSL International Plc),Paracetamol,120mg/5ml,Oral Suspension,Oral,Non-Opioid And Compound Analgesics,July 2011,18205001,,,,,,,,,0,4070100
74500,7937811000001105,4277020,2,Lloydspharmacy Paracetamol Six Plus 250mg/5ml oral suspension sugar free (Lloyds Pharmacy Ltd),Paracetamol,50mg/1ml,Oral suspension,Oral,Non-Opioid And Compound Analgesics,January 2019,4277020,,,,,,,,,0,4070100
24283,4014511000001106,80850020,120,Dozol liquid (M & A Pharmachem Ltd),Diphenhydramine hydrochloride/Paracetamol,2.5mg/1ml + 24mg/1ml,Oral solution,Oral,Miscellaneous Cough & Cold Preparations/Non-Opioid And Compound Analgesics,February 2009,9267001,,,,,,,,,1,4070100
254,329525004,54359020,563812,Aspirin 300mg tablets,Aspirin,300mg,Tablet,Oral,Antiplatelet Products/Non-Opioid And Compound Analgesics,February 2009,1580001,,,,,,,,,1,4070100
66553,2.03522110000e+16,40547020,63,Co-codamol 30mg/500mg effervescent tablets (Advanz Pharma),Codeine phosphate/Paracetamol,30mg + 500mg,Effervescent tablet,Oral,Non-Opioid And Compound Analgesics/Opioid Analgesics,June 2016,40547020,,,,,,,,,1,4070100
56106,8669811000001101,20550020,13,Naproxen 500mg/5ml oral suspension,Naproxen,100mg/1ml,Oral suspension,Oral,Non-Opioid And Compound Analgesics/Non-Steroidal Anti-Inflammatory Drugs,August 2013,20550020,,,,,,,,,1,4070100
22380,7393611000001100,87802020,196,Paracetamol 1g/100ml solution for infusion vials,Paracetamol,10mg/1ml,Solution for infusion,Intravenous,Non-Opioid And Compound Analgesics,February 2009,12475001,,,,,,,,,0,4070100
1862,1.59945001000e+17,69389020,36307,Paracetamol 500mg/5ml oral suspension sugar free,Paracetamol,500mg/5ml,Suspension Sugar-Free,Oral,Non-Opioid And Compound Analgesics,February 2009,5478003,,,,,,,,,0,4070100
20646,1.65985001000e+17,70248020,0,Triogesic Oral solution (Novartis Consumer Health UK Ltd),Paracetamol/Phenylpropanolamine Hydrochloride,,Oral Solution,Oral,Demulcent And Expectorant Cough Preparations/Non-Opioid And Compound Analgesics,February 2009,5719002,,,,,,,,,1,4070100
33653,809211000001101,49328020,1175,Co-codamol 8mg/500mg tablets (IVAX Pharmaceuticals UK Ltd),Paracetamol/Codeine phosphate,500mg + 8mg,Tablet,Oral,Non-Opioid And Compound Analgesics,February 2009,323009,,,,,,,,,0,4070100
1866,162011000001106,57763020,167907,Naprosyn 500mg tablets (Atnahs Pharma UK Ltd),Naproxen,500mg,Tablet,Oral,Non-Opioid And Compound Analgesics/Non-Steroidal Anti-Inflammatory Drugs,February 2009,2434001,,,,,,,,,1,4070100
34164,1.80802110000e+16,65470020,354,Paracetamol 500mg soluble tablets (Fannin UK Ltd),Paracetamol,500mg,Effervescent tablet,Oral,Non-Opioid And Compound Analgesics,February 2009,4391009,,,,,,,,,0,4070100
22764,4.90850010000e+16,54168020,9,Panadeine Tablet (GlaxoSmithKline UK Ltd),Paracetamol/Codeine phosphate,500mg + 8mg,Tablet,Oral,Non-Opioid And Compound Analgesics/Opioid Analgesics,February 2009,1529001,,,,,,,,,1,4070100
18583,2.06575001000e+17,78071020,8,Paracetamol 500mg with pseudoephedrine 30mg & pholcodine 5mg capsule,Paracetamol/Pholcodine/Pseudoephedrine Hydrochloride,500mg + 30mg + 5mg,Capsules,Oral,Cough Suppressants/Non-Opioid And Compound Analgesics,February 2009,8082001,,,,,,,,,1,4070100
1147,7.07750010000e+16,57016020,555542,Paracetamol 120mg/5ml oral suspension,Paracetamol,120mg/5ml,Oral Suspension Paediatric,Oral,Non-Opioid And Compound Analgesics,February 2009,2255002,,,,,,,,,0,4070100
15779,2.20575001000e+17,82636020,80,Codeine 8mg with aspirin 500mg soluble tablets,Codeine Phosphate/Aspirin,8mg + 500mg,Soluble Tablet,Oral,Non-Opioid And Compound Analgesics/Opioid Analgesics,February 2009,10101001,,,,,,,,,1,4070100
140,329853005,64941020,9756,Naproxen 500mg suppositories,Naproxen,500mg,Suppository,Rectal,Non-Opioid And Compound Analgesics/Non-Steroidal Anti-Inflammatory Drugs,February 2009,4245001,,,,,,,,,1,4070100
19917,1.38685001000e+17,66339020,28,Pseudoephedrine 60mg with paracetamol 500mg tablet,Paracetamol/Pseudoephedrine Hydrochloride,60mg + 500mg,Tablets,Oral,Systemic Nasal Decongestants/Non-Opioid And Compound Analgesics,February 2009,4630001,,,,,,,,,1,4070100
2040,680111000001109,55873020,161201,Remedeine tablets (Crescent Pharma Ltd),Dihydrocodeine tartrate/Paracetamol,20mg + 500mg,Tablet,Oral,Non-Opioid And Compound Analgesics/Opioid Analgesics,February 2009,1981001,,,,,,,,,1,4070100
14829,348315009,65997020,130,Paracetamol 500mg / Caffeine 65mg tablets,Paracetamol/Caffeine,500mg + 65mg,Tablet,Oral,Non-Opioid And Compound Analgesics,February 2009,4536001,,,,,,,,,0,4070100
2800,4.91750010000e+16,54181020,365,Panadol 500mg Soluble tablet (GlaxoSmithKline Consumer Healthcare),Paracetamol,500mg,Effervescent tablet,Oral,Non-Opioid And Compound Analgesics,February 2009,1532001,,,,,,,,,0,4070100
55230,714511000001101,63295020,0,Aspirin 300mg dispersible tablets (Kent Pharmaceuticals Ltd),Aspirin,300mg,Dispersible tablet,Oral,Antiplatelet Products/Non-Opioid And Compound Analgesics,May 2013,3799009,,,,,,,,,1,4070100
78301,2.21055110000e+16,14675021,11,Paracetamol 500mg/5ml oral suspension (Royal Preston Hospital mucilage formula) (Special Order),Paracetamol,100mg/1ml,Oral suspension,Oral,Non-Opioid And Compound Analgesics,November 2019,14675021,,,,,,,,,0,4070100
39739,2.54845001000e+17,95954020,17,Sudafed non-drowsy congestion & headache Capsule (McNeil Products Ltd),Caffeine/Paracetamol/Phenylephrine Hydrochloride,,Capsule,Oral,Systemic Nasal Decongestants/Non-Opioid And Compound Analgesics,June 2009,16590001,,,,,,,,,1,4070100
5685,2.28555001000e+17,85209020,341,Syndol easy to swallow Tablet (SSL International Plc),Caffeine/Codeine Phosphate/Doxylamine Succinate/Paracetamol,,Tablet,Oral,Sedating Antihistamines/Non-Opioid And Compound Analgesics,February 2009,11264001,,,,,,,,,1,4070100
20077,1.76475001000e+17,71757020,9,Paracetamol 400mg with codeine phosphate 10mg with diphenhydramine 5mg & caffeine 50mg tablet,Caffeine/Codeine Phosphate/Paracetamol/Diphenhydramine Hydrochloride,400mg+10mg+5mg+50mg,Tablets,Oral,Sedating Antihistamines/Non-Opioid And Compound Analgesics,February 2009,6166001,,,,,,,,,1,4070100
