prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
40392,2.03235001000e+17,77144020,32,Seatone 350mg Capsule (Potter's (Herbal Supplies) Ltd),Green Lipped Mussel Extract,350mg,Capsule,Oral,-,September 2009,7768001,,,,,,,,,0,9060750
16067,2.07795001000e+17,78391020,11003,Sanatogen gold A to Z Tablet (Roche Consumer Health),Biotin/Sodium Molybdate/Ascorbic Acid/Borax/Silica/Vitamin A Acetate/Calcium Pantothenate/Folic Acid/Ferrous Fumarate/Magnesium Oxide/Nicotinic Acid/Potassium Chloride/Potassium Iodide/Pyridoxine Hydrochloride/Riboflavin/Alpha Tocopherol/Vitami,,Tablet,Oral,-,February 2009,8197001,,,,,,,,,0,9060750
5069,2.21825001000e+17,83010020,12487,Vitamin b complex tablets,Vitamin B Complex,,Tablets,Oral,-,February 2009,10267001,,,,,,,,,0,9060750
19239,1.80595001000e+17,72393020,25,Multivitamins with minerals and trace elements Tablet,Biotin/Sodium Molybdate/Ascorbic Acid/Calcium Pantothenate/Copper Sulphate/Folic Acid/Ferrous Fumarate/Magnesium Oxide/Manganese Sulphate/Nicotinamide/Potassium Chloride/Potassium Iodide/Riboflavin/Pyridoxine/Alpha Tocopherol/Vitamin A/Vitamin,,Tablet,Oral,-,February 2009,6353003,,,,,,,,,0,9060750
37700,2.38955001000e+17,88376020,318,Vitamin b complex capsules,Vitamin B Complex,,Capsules,Oral,-,February 2009,12763001,,,,,,,,,0,9060750
14852,1.80575001000e+17,72391020,301,Multivitamins with minerals and trace elements Capsule,Magnesium Oxide/Betacarotene/Nicotinamide/Potassium Iodide/Potassium Sulphate/Copper Sulphate/Biotin/Cyanocobalamin/Ergocalciferol/Pyridoxine/Thiamine/Ferrous Fumarate/Sodium Molybdate/Pantothenic Acid/Zinc Sulphate/Ascorbic Acid/Riboflavin/Alpha Tocopheryl Acetate/Chromium/Selenium/Dicalcium  Phosphate/Folic Acid/Manganese Sulphate,,Capsule,Oral,-,February 2009,6353001,,,,,,,,,0,9060750
1478,1.88445001000e+17,73678020,39919,Cod liver oil Capsule (Napp Pharmaceuticals Ltd),Fish Oil,,Capsule,Oral,-,February 2009,6726001,,,,,,,,,0,9060750
31620,2.36865001000e+17,87399020,31,Glycine 2g Sachets,Glycine,2g,Sachets,Oral,-,February 2009,12273001,,,,,,,,,0,9060750
33892,2.03145001000e+17,77111020,1,Multivitamins with minerals and trace elements (50with) Tablet,Biotin/Sodium Molybdate/Ascorbic Acid/Calcium Pantothenate/Copper Sulphate/Folic Acid/Ferrous Fumarate/Magnesium Oxide/Manganese Sulphate/Nicotinamide/Potassium Chloride/Potassium Iodide/Riboflavin/Pyridoxine/Alpha Tocopherol/Vitamin A/Vitamin,,Tablet,Oral,-,February 2009,7759001,,,,,,,,,0,9060750
18788,2.21835001000e+17,83012020,81,Sanatogen with vitamin b complex Tablet (Roche Consumer Health),Vitamin B Complex,,Tablet,Oral,-,February 2009,10268001,,,,,,,,,0,9060750
3037,2.30050010000e+16,50899020,233,Orovite Tablet (Thornton & Ross Ltd),Nicotinamide/Pyridoxine Hydrochloride/Thiamine Hydrochloride/Ascorbic Acid/Riboflavin,,Tablet,Oral,-,February 2009,691001,,,,,,,,,0,9060750
19244,1.73155001000e+17,71250020,103,Evening primrose oil with marine fish oil and vitamin e Capsule,Alpha Tocopherol/Fish Oil/Gamolenic Acid,,Capsule,Oral,-,February 2009,6014001,,,,,,,,,0,9060750
46023,2.05105001000e+17,77657020,1,Multivitamins with minerals and herb extracts Capsule,Biotin/Ascorbic Acid/Cyanocobalamin/Cysteine/Calcium Pantothenate/Copper Sulphate/Folic Acid/Ferrous Fumarate/Magnesium Oxide/Manganese Sulphate/Nicotinamide/Potassium Iodide/Pyridoxine Hydrochloride/Riboflavin/Alpha Tocopherol/Zinc Sulphate/Co,,Capsule,Oral,-,August 2011,7944001,,,,,,,,,0,9060750
23024,1.30750010000e+16,49677020,19,Gevral Capsule (Wyeth Pharmaceuticals),,,Capsule,Oral,-,February 2009,406001,,,,,,,,,0,9060750
23072,2.05605001000e+17,77761020,78,Perfectil Capsule (Vitabiotics Ltd),Biotin/Ascorbic Acid/Cyanocobalamin/Cysteine/Calcium Pantothenate/Copper Sulphate/Folic Acid/Ferrous Fumarate/Magnesium Oxide/Manganese Sulphate/Nicotinamide/Potassium Iodide/Pyridoxine Hydrochloride/Riboflavin/Alpha Tocopherol/Zinc Sulphate/Co,,Capsule,Oral,-,February 2009,7980001,,,,,,,,,0,9060750
