prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
33672,889411000001101,49520020,346,Diazepam 2mg tablets (A A H Pharmaceuticals Ltd),Diazepam,2mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),February 2009,368009,,,,,,,,,4,15010401
13279,8659811000001106,89956020,4109,Lorazepam 500micrograms/5ml oral suspension,Lorazepam,100microgram/1ml,Oral suspension,Oral,Benzodiazepines/Benzodiazepines (Peri-Operative),February 2009,13569001,,,,,,,,,1,15010401
56551,8659911000001101,20432020,36,Lorazepam 5mg/5ml oral solution,Lorazepam,1mg/1ml,Oral solution,Oral,Benzodiazepines/Benzodiazepines (Peri-Operative),August 2013,20432020,,,,,,,,,1,15010401
12237,3.60975110000e+16,75133020,457,Diazepam 10mg/2ml emulsion for injection ampoules,Diazepam,5mg/1ml,Emulsion for injection,Intravenous,Benzodiazepines/Products Used In Status Epilepticus/Febrile Convulsions/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative)/Therapy Of Convulsions Due To Poisoning,February 2009,7141001,,,,,,,,,5,15010401
15110,8.02050010000e+16,58226020,114,Temazepam 10mg/5ml Oral solution (Generics (UK) Ltd),Temazepam,2mg/1ml,Oral solution,Oral,Hypnotics/Benzodiazepines (Peri-Operative),February 2009,2572009,,,,,,,,,1,15010401
41632,734911000001103,49522020,8,Diazepam 10mg tablets (A A H Pharmaceuticals Ltd),Diazepam,10mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),March 2010,368011,,,,,,,,,4,15010401
12124,3.60976110000e+16,75134020,2156,Diazepam 10mg/2ml solution for injection ampoules,Diazepam,5mg/1ml,Solution for injection,Intravenous/Intramuscular,Benzodiazepines/Products Used In Status Epilepticus/Febrile Convulsions/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative)/Therapy Of Convulsions Due To Poisoning,February 2009,7141002,,,,,,,,,5,15010401
76218,8599511000001108,20431020,1,Lorazepam 500micrograms/5ml oral suspension (Drug Tariff Special Order),Lorazepam,100microgram/1ml,Oral suspension,Oral,Benzodiazepines/Benzodiazepines (Peri-Operative),May 2019,20431020,,,,,,,,,1,15010401
51985,1.96778110000e+16,38438020,2586,Diazepam 2mg/5ml oral suspension,Diazepam,400microgram/1ml,Oral suspension,Oral,Benzodiazepines/Products Used In Status Epilepticus/Febrile Convulsions/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative)/Therapy Of Convulsions Due To Poisoning,January 2013,38438020,,,,,,,,,6,15010401
55931,1.97228110000e+16,39271020,816,Midazolam 10mg/1ml oromucosal solution pre-filled oral syringes,Midazolam,10mg/1ml,Oromucosal solution,Buccal,Benzodiazepines (Peri-Operative),August 2013,39271020,,,,,,,,,0,15010401
69810,2.89218110000e+16,48006021,0,Diazepam 5mg tablets (Crescent Pharma Ltd),Diazepam,5mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),June 2017,48006021,,,,,,,,,4,15010401
67451,3.00216110000e+16,53366021,0,Diazepam 2mg tablets (Mawdsley-Brooks & Company Ltd),Diazepam,2mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),September 2016,53366021,,,,,,,,,4,15010401
63985,2.27102110000e+16,17331021,2,Midazolam 5mg/5ml solution for injection pre-filled syringes,Midazolam hydrochloride,1mg/1ml,Solution for injection,Intramuscular/Intravenous,Benzodiazepines (Peri-Operative),August 2015,17331021,,,,,,,,,0,15010401
