prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
71037,2.09704110000e+16,42181020,0,Cyclizine 50mg tablets (Alliance Healthcare (Distribution) Ltd),Cyclizine hydrochloride,50mg,Tablet,Oral,Products Used Against Nausea And Vertigo/Post-Operative Nausea And Vomiting/Products Used Against Nausea And Vertigo - Motion Sickness/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products/Other Products For Meniere Disease,December 2017,42181020,,,,,,,,4,4065200
60169,1.18179110000e+16,30122020,1,Cyclizine 5mg/5ml oral suspension,Cyclizine hydrochloride,1mg/1ml,Oral suspension,Oral,Products Used Against Nausea And Vertigo/Post-Operative Nausea And Vomiting/Products Used Against Nausea And Vertigo - Motion Sickness/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products/Other Products For Meniere Disease,June 2014,30122020,,,,,,,,4,4065200
14098,8147211000001101,81093020,121,Meclozine 12.5mg pastilles sugar free,Meclozine hydrochloride,12.5mg,Pastille,Oromucosal,Antihistamines Used For Nausea And Vomiting/Products Used Against Nausea And Vertigo - Motion Sickness,February 2009,09378001,,,,,,,,,1,4065200
5550,75711000001103,52149020,17598,Valoid 50mg tablets (Amdipharm Plc),Cyclizine hydrochloride,50mg,Tablet,Oral,Products Used Against Nausea And Vertigo/Post-Operative Nausea And Vomiting/Products Used Against Nausea And Vertigo - Motion Sickness/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products/Other Products For Meniere Disease,February 2009,1007001,,,,,,,,4,4065200
15696,4427511000001104,82000020,276,Meclozine 12.5mg tablets,Meclozine hydrochloride,12.5mg,Tablet,Oral,Antihistamines Used For Nausea And Vomiting/Products Used Against Nausea And Vertigo - Motion Sickness,February 2009,09816001,,,,,,,,,1,4065200
62609,2.19089110000e+16,47308020,3,Cyclizine 50mg tablets (Teva UK Ltd),Cyclizine hydrochloride,50mg,Tablet,Oral,Products Used Against Nausea And Vertigo/Post-Operative Nausea And Vomiting/Products Used Against Nausea And Vertigo - Motion Sickness/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products/Other Products For Meniere Disease,March 2015,47308020,,,,,,,,4,4065200
73095,3.55771110000e+16,80842021,15,Cyclizine 50mg/1ml solution for injection ampoules (Hameln Pharmaceuticals Ltd),Cyclizine lactate,50mg/1ml,Solution for injection,Intravenous/Intramuscular,Products Used Against Nausea And Vertigo/Post-Operative Nausea And Vomiting/Products Used Against Nausea And Vertigo - Motion Sickness/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products/Other Products For Meniere Disease,September 2018,80842021,,,,,,,,4,4065200
62464,2.05117110000e+16,41916020,2,Cyclizine 50mg tablets (Advanz Pharma),Cyclizine hydrochloride,50mg,Tablet,Oral,Products Used Against Nausea And Vertigo/Post-Operative Nausea And Vomiting/Products Used Against Nausea And Vertigo - Motion Sickness/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products/Other Products For Meniere Disease,March 2015,41916020,,,,,,,,4,4065200
65441,8715511000001105,72683020,2,Cyclizine 50mg/1ml solution for injection ampoules (Martindale Pharmaceuticals Ltd),Cyclizine lactate,50mg/1ml,Solution for injection,Intravenous/Intramuscular,Products Used Against Nausea And Vertigo/Post-Operative Nausea And Vomiting/Products Used Against Nausea And Vertigo - Motion Sickness/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products/Other Products For Meniere Disease,February 2016,6434009,,,,,,,,4,4065200
59973,2.39666110000e+16,21773021,0,Cyclizine 50mg tablets (DE Pharmaceuticals),Cyclizine hydrochloride,50mg,Tablet,Oral,Products Used Against Nausea And Vertigo/Post-Operative Nausea And Vomiting/Products Used Against Nausea And Vertigo - Motion Sickness/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products/Other Products For Meniere Disease,May 2014,21773021,,,,,,,,4,4065200
