prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
64301,2511000001107,6101020,0,Ciprofloxacin 500mg tablets (Kent Pharmaceuticals Ltd),Ciprofloxacin hydrochloride,500mg,Tablet,Oral,Quinolones,September 2015,6101020,,,,,,,,,0,5011200
66727,1.20205110000e+16,30383020,4,Ciprofloxacin 500mg/5ml oral suspension,Ciprofloxacin,100mg/1ml,Oral suspension,Oral,Quinolones,July 2016,30383020,,,,,,,,,0,5011200
79657,1.96819110000e+16,6090020,0,Nalidixic acid 300mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd),Nalidixic acid,60mg/1ml,Oral suspension,Oral,Quinolones,January 2020,6090020,,,,,,,,,0,5011200
34494,1.52612110000e+16,63827020,21,Ciprofloxacin 500mg tablets (Wockhardt UK Ltd),Ciprofloxacin hydrochloride,500mg,Tablet,Oral,Quinolones,February 2009,3948009,,,,,,,,,0,5011200
32388,2.37185001000e+17,87492020,6,Ciproxin 200mg/100ml Infusion (Bayer Plc),Ciprofloxacin Lactate,200mg/100ml,Infusion,Intravenous Infusion Peripherally,Quinolones,February 2009,12320001,,,,,,,,,0,5011200
163,3492511000001109,74369020,3765,Ciproxin 250mg/5ml oral suspension (Bayer Plc),Ciprofloxacin,50mg/1ml,Oral suspension,Oral,Quinolones,February 2009,6919003,,,,,,,,,0,5011200
33989,317211000001107,63777020,88,Ciprofloxacin 250mg tablets (Mylan),Ciprofloxacin hydrochloride,250mg,Tablet,Oral,Quinolones,February 2009,3932009,,,,,,,,,0,5011200
29472,366711000001102,63943020,8,Ciprofloxacin 750mg tablets (A A H Pharmaceuticals Ltd),Ciprofloxacin hydrochloride,750mg,Tablet,Oral,Quinolones,February 2009,3977009,,,,,,,,,0,5011200
10319,2.33745001000e+17,86292020,18,Levofloxacin 500mg/100ml Intravenous infusion,Levofloxacin,500mg/100ml,Intravenous Infusion,Intravenous Infusion,Quinolones,February 2009,11745001,,,,,,,,,0,5011200
47785,3.61415110000e+16,94655020,3,Ciprofloxacin 400mg/200ml infusion bags,Ciprofloxacin lactate,2mg/1ml,Infusion,Intravenous,Quinolones,September 2012,15937001,,,,,,,,,0,5011200
43557,1.14015110000e+16,65399020,4,Ciprofloxacin 500mg tablets (PLIVA Pharma Ltd),Ciprofloxacin hydrochloride,500mg,Tablet,Oral,Quinolones,September 2010,4371009,,,,,,,,,0,5011200
61869,2.39308110000e+16,21799021,0,Ciproxin 250mg/5ml oral suspension (Waymade Healthcare Plc),Ciprofloxacin,50mg/1ml,Oral suspension,Oral,Quinolones,December 2014,21799021,,,,,,,,,0,5011200
53519,1.61492110000e+16,6125020,0,Ciproxin 250mg tablets (Lexon (UK) Ltd),Ciprofloxacin hydrochloride,250mg,Tablet,Oral,Quinolones,January 2013,6125020,,,,,,,,,0,5011200
78359,1.50771110000e+16,6123020,0,Ciprofloxacin 250mg tablets (Sigma Pharmaceuticals Plc),Ciprofloxacin hydrochloride,250mg,Tablet,Oral,Quinolones,November 2019,6123020,,,,,,,,,0,5011200
561,324612003,72727020,51575,Ofloxacin 200mg tablets,Ofloxacin,200mg,Tablet,Oral,Quinolones,February 2009,6447001,,,,,,,,,0,5011200
52945,1.08928110000e+16,28823020,0,Ciprofloxacin 200mg/100ml solution for infusion vials,Ciprofloxacin lactate,2mg/1ml,Solution for infusion,Intravenous,Quinolones,January 2013,28823020,,,,,,,,,0,5011200
79288,3.65747110000e+16,85169021,0,Ciprofloxacin 500mg tablets (Nexcape Pharmaceuticals Ltd),Ciprofloxacin hydrochloride,500mg,Tablet,Oral,Quinolones,December 2019,85169021,,,,,,,,,0,5011200
55708,1.92966110000e+16,78100020,0,Levofloxacin 250mg tablets (Actavis UK Ltd),Levofloxacin hemihydrate,250mg,Tablet,Oral,Quinolones,June 2013,8096009,,,,,,,,,0,5011200
49445,9785111000001102,71120020,0,Ciprofloxacin 500mg tablets (Almus Pharmaceuticals Ltd),Ciprofloxacin hydrochloride,500mg,Tablet,Oral,Quinolones,January 2013,5976009,,,,,,,,,0,5011200
372,324579006,64916020,3098,Nalidixic acid 300mg/5ml oral suspension,Nalidixic acid,60mg/1ml,Oral suspension,Oral,Quinolones,February 2009,4239002,,,,,,,,,0,5011200
58323,130511000001107,6092020,0,Ciprofloxacin 100mg tablets (Alliance Healthcare (Distribution) Ltd),Ciprofloxacin hydrochloride,100mg,Tablet,Oral,Quinolones,December 2013,6092020,,,,,,,,,0,5011200
24373,4602911000001104,86302020,7,Tavanic 500mg/100ml solution for infusion vials (Sanofi),Levofloxacin hemihydrate,5mg/1ml,Solution for infusion,Intravenous,Quinolones,February 2009,11750001,,,,,,,,,0,5011200
2726,491611000001109,72721020,11752,Tarivid 400mg tablets (Sanofi),Ofloxacin,400mg,Tablet,Oral,Quinolones,February 2009,6445002,,,,,,,,,0,5011200
21812,902411000001101,87490020,23,Ciproxin 100mg/50ml solution for infusion bottles (Bayer Plc),Ciprofloxacin lactate,2mg/1ml,Solution for infusion,Intravenous,Quinolones,February 2009,12319001,,,,,,,,,0,5011200
38171,3.61410110000e+16,94653020,2,Ciprofloxacin 200mg/100ml infusion bags,Ciprofloxacin lactate,2mg/1ml,Infusion,Intravenous,Quinolones,February 2009,15936001,,,,,,,,,0,5011200
17693,3077511000001109,86271020,1659,Tavanic 250mg tablets (Sanofi),Levofloxacin hemihydrate,250mg,Tablet,Oral,Quinolones,February 2009,11738001,,,,,,,,,0,5011200
1202,455911000001109,67983020,167992,Ciproxin 250mg tablets (Bayer Plc),Ciprofloxacin hydrochloride,250mg,Tablet,Oral,Quinolones,February 2009,5087001,,,,,,,,,0,5011200
71582,3.02677110000e+16,53998021,0,Ciproxin 250mg/5ml oral suspension (Lexon (UK) Ltd),Ciprofloxacin,50mg/1ml,Oral suspension,Oral,Quinolones,February 2018,53998021,,,,,,,,,0,5011200
70756,1.29052110000e+16,33187020,1,Ofloxacin 100mg/5ml oral solution,Ofloxacin,20mg/1ml,Oral solution,Oral,Quinolones,November 2017,33187020,,,,,,,,,0,5011200
583,324606008,67980020,1179633,Ciprofloxacin 500mg tablets,Ciprofloxacin hydrochloride,500mg,Tablet,Oral,Quinolones,February 2009,5086003,,,,,,,,,0,5011200
80642,1.93585110000e+16,6149020,0,Levofloxacin 250mg tablets (Alliance Healthcare (Distribution) Ltd),Levofloxacin hemihydrate,250mg,Tablet,Oral,Quinolones,April 2020,6149020,,,,,,,,,0,5011200
34523,319311000001109,63343020,42,Ofloxacin 200mg tablets (Sandoz Ltd),Ofloxacin,200mg,Tablet,Oral,Quinolones,February 2009,3811009,,,,,,,,,0,5011200
12277,1.02325001000e+17,61373020,474,Cinoxacin 500mg capsules,Cinoxacin,500mg,Capsules,Oral,Quinolones,February 2009,3338001,,,,,,,,,0,5011200
34819,4818111000001107,66423020,2,Ofloxacin 400mg tablets (Mylan),Ofloxacin,400mg,Tablet,Oral,Quinolones,February 2009,4655009,,,,,,,,,0,5011200
6206,3078311000001102,86272020,4590,Tavanic 500mg tablets (Sanofi),Levofloxacin hemihydrate,500mg,Tablet,Oral,Quinolones,February 2009,11738002,,,,,,,,,0,5011200
34559,485011000001104,63849020,8,Ciprofloxacin 250mg tablets (Sandoz Ltd),Ciprofloxacin hydrochloride,250mg,Tablet,Oral,Quinolones,February 2009,3955009,,,,,,,,,0,5011200
74658,868011000001102,63856020,1,Ciprofloxacin 750mg tablets (Sandoz Ltd),Ciprofloxacin hydrochloride,750mg,Tablet,Oral,Quinolones,February 2019,3957009,,,,,,,,,0,5011200
34448,1.04422110000e+16,63833020,19,Ciprofloxacin 250mg tablets (Niche Generics Ltd),Ciprofloxacin hydrochloride,250mg,Tablet,Oral,Quinolones,February 2009,3950009,,,,,,,,,0,5011200
64991,2.12860110000e+16,45185020,0,Levofloxacin 500mg tablets (Accord Healthcare Ltd),Levofloxacin hemihydrate,500mg,Tablet,Oral,Quinolones,December 2015,45185020,,,,,,,,,0,5011200
69893,2.29831110000e+16,17535021,0,Ciprofloxacin 400mg/200ml solution for infusion bottles (Kent Pharmaceuticals Ltd),Ciprofloxacin lactate,2mg/1ml,Solution for infusion,Intravenous,Quinolones,July 2017,17535021,,,,,,,,,0,5011200
73388,3.27755110000e+16,69036021,0,Ciprofloxacin 400mg/200ml infusion bags (A A H Pharmaceuticals Ltd),Ciprofloxacin lactate,2mg/1ml,Infusion,Intravenous,Quinolones,October 2018,69036021,,,,,,,,,0,5011200
58074,8973011000001101,21069020,2,Ciprofloxacin 400mg/200ml solution for infusion bottles,Ciprofloxacin lactate,2mg/1ml,Solution for infusion,Intravenous,Quinolones,December 2013,21069020,,,,,,,,,0,5011200
71572,2.29821110000e+16,17534021,0,Ciprofloxacin 200mg/100ml solution for infusion bottles (Kent Pharmaceuticals Ltd),Ciprofloxacin lactate,2mg/1ml,Solution for infusion,Intravenous,Quinolones,February 2018,17534021,,,,,,,,,0,5011200
1837,324605007,74372020,34648,Ciprofloxacin 750mg tablets,Ciprofloxacin hydrochloride,750mg,Tablet,Oral,Quinolones,February 2009,6920001,,,,,,,,,0,5011200
25127,4360711000001109,83847020,763,Avelox 400mg tablets (Bayer Plc),Moxifloxacin hydrochloride,400mg,Tablet,Oral,Quinolones,February 2009,10643001,,,,,,,,,0,5011200
58940,1.93595110000e+16,6150020,0,Levofloxacin 250mg tablets (A A H Pharmaceuticals Ltd),Levofloxacin hemihydrate,250mg,Tablet,Oral,Quinolones,March 2014,6150020,,,,,,,,,0,5011200
