prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
78335,1.17148110000e+16,29773020,1,Dexamethasone 1.5mg/5ml oral suspension,Dexamethasone,300microgram/1ml,Oral suspension,Oral,Corticosteroids (For Respiratory Conditions)/Products Used Against Nausea And Vertigo - Cytotoxic Chemotherapy/Glucocorticoid Therapy,November 2019,29773020,,,,,,,,,2,3020000
53336,716111000001103,6634020,1,Prednisolone 25mg tablets (A A H Pharmaceuticals Ltd),Prednisolone,25mg,Tablet,Oral,Corticosteroids In Chronic Bowel Problems/Corticosteroids (For Respiratory Conditions)/Glucocorticoid Therapy/Corticosteroids And Other Immunosuppressants/Systemic Corticosteroids (In Musculoskeletal And Joint Conditions),January 2013,6634020,,,,,,,,,4,3020000
64373,2.97825110000e+16,52204021,68674,Sirdupla 25micrograms/dose / 250micrograms/dose inhaler (Mylan),Fluticasone propionate/Salmeterol xinafoate,250microgram/1dose + 25microgram/1dose,Pressurised inhalation,Inhalation,Selective Beta 2 Agonists/Corticosteroids (For Respiratory Conditions),October 2015,52204021,,,,,,,,,1,3020000
9233,320535004,69250020,51709,Beclometasone 200microgram inhalation powder capsules,Beclometasone dipropionate,200microgram,Inhalation powder,Inhalation,Corticosteroids (For Respiratory Conditions),February 2009,5441002,,,,,,,,,0,3020000
19121,1.21855001000e+17,64092020,52,Beclometasone 100micrograms with Salbutamol 200micrograms inhalation capsules,Beclometasone Dipropionate/Salbutamol,100micrograms + 200micrograms,Capsules (For Inhalation),Inhalation,Selective Beta 2 Agonists/Corticosteroids (For Respiratory Conditions),February 2009,4016003,,,,,,,,,1,3020000
65448,1.02732110000e+16,72752020,45,Budesonide 1mg/2ml nebuliser liquid unit dose vials (A A H Pharmaceuticals Ltd),Budesonide,500microgram/1ml,Nebuliser liquid,Inhalation,Corticosteroids (For Respiratory Conditions),February 2016,6453009,,,,,,,,,0,3020000
10102,9004411000001108,88716020,23593,Ciclesonide 160micrograms/dose inhaler CFC free,Ciclesonide,160microgram/1dose,Pressurised inhalation,Inhalation,Corticosteroids (For Respiratory Conditions),February 2009,12934001,,,,,,,,,0,3020000
71366,1.38769110000e+16,2914020,18,Flixotide 500micrograms/dose Accuhaler (DE Pharmaceuticals),Fluticasone propionate,500microgram/1dose,Inhalation powder,Inhalation,Corticosteroids (For Respiratory Conditions),January 2018,2914020,,,,,,,,,0,3020000
78467,3.55155110000e+16,80555021,21,Fusacomb Easyhaler 50micrograms/dose / 250micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),Salmeterol xinafoate/Fluticasone propionate,50microgram/1dose + 250microgram/1dose,Inhalation powder,Inhalation,Selective Beta 2 Agonists/Corticosteroids (For Respiratory Conditions),November 2019,80555021,,,,,,,,,1,3020000
71338,1.39531110000e+16,2861020,532,Pulmicort 200 Turbohaler (DE Pharmaceuticals),Budesonide,200microgram/1dose,Inhalation powder,Inhalation,Corticosteroids (For Respiratory Conditions),January 2018,2861020,,,,,,,,,0,3020000
69568,3.26525110000e+16,68380021,4,Dilacort 5mg gastro-resistant tablets (Crescent Pharma Ltd),Prednisolone,5mg,Gastro-resistant tablet,Oral,Corticosteroids In Chronic Bowel Problems/Corticosteroids (For Respiratory Conditions)/Antileprotic Drugs/Drugs For Pneumocystis Pneumonia/Glucocorticoid Therapy/Corticosteroids And Other Immunosuppressants/Systemic Corticosteroids (In Musculoskeletal And Joint Conditions),May 2017,68380021,,,,,,,,,6,3020000
74817,5277211000001106,44020,180,Symbicort 200/6 Turbohaler (Waymade Healthcare Plc),Budesonide/Formoterol fumarate dihydrate,200microgram/1dose + 6microgram/1dose,Inhalation powder,Inhalation,Selective Beta 2 Agonists/Corticosteroids (For Respiratory Conditions),February 2019,44020,,,,,,,,,1,3020000
17654,9525111000001104,89688020,38669,Easyhaler Beclometasone 200micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),Beclometasone dipropionate,200microgram/1dose,Inhalation powder,Inhalation,Corticosteroids (For Respiratory Conditions),February 2009,13430001,,,,,,,,,0,3020000
2704,325450008,66162020,217782,Prednisolone 25mg tablets,Prednisolone,25mg,Tablet,Oral,Corticosteroids In Chronic Bowel Problems/Corticosteroids (For Respiratory Conditions)/Glucocorticoid Therapy/Corticosteroids And Other Immunosuppressants/Systemic Corticosteroids (In Musculoskeletal And Joint Conditions),February 2009,4582002,,,,,,,,,4,3020000
70711,3.46816110000e+16,78144021,69274,Trimbow 87micrograms/dose / 5micrograms/dose / 9micrograms/dose inhaler (Chiesi Ltd),Glycopyrronium bromide/Beclometasone dipropionate/Formoterol fumarate dihydrate,9microgram/1dose + 87microgram/1dose + 5microgram/1dose,Pressurised inhalation,Inhalation,Selective Beta 2 Agonists/Antimuscarinic Bronchodilators/Corticosteroids (For Respiratory Conditions),November 2017,78144021,,,,,,,,,2,3020000
58369,1.47868110000e+16,6612020,0,Prednisolone 5mg tablets (Boston Healthcare Ltd),Prednisolone,5mg,Tablet,Oral,Corticosteroids In Chronic Bowel Problems/Corticosteroids (For Respiratory Conditions)/Antileprotic Drugs/Drugs For Pneumocystis Pneumonia/Glucocorticoid Therapy/Corticosteroids And Other Immunosuppressants/Systemic Corticosteroids (In Musculoskeletal And Joint Conditions),December 2013,6612020,,,,,,,,,6,3020000
947,1.87875001000e+17,73585020,7277,Budesonide 50micrograms/actuation refill canister,Budesonide,50micrograms/actuation,Refill Canister,Inhalation,Corticosteroids (For Respiratory Conditions),February 2009,6697003,,,,,,,,,0,3020000
61132,1.47864110000e+16,6605020,0,Prednisolone 1mg tablets (Boston Healthcare Ltd),Prednisolone,1mg,Tablet,Oral,Corticosteroids In Chronic Bowel Problems/Corticosteroids (For Respiratory Conditions)/Antileprotic Drugs/Drugs For Pneumocystis Pneumonia/Glucocorticoid Therapy/Corticosteroids And Other Immunosuppressants/Systemic Corticosteroids (In Musculoskeletal And Joint Conditions),September 2014,6605020,,,,,,,,,6,3020000
67253,1.65790110000e+16,2896020,373,Flixotide 50micrograms/dose Accuhaler (Mawdsley-Brooks & Company Ltd),Fluticasone propionate,50microgram/1dose,Inhalation powder,Inhalation,Corticosteroids (For Respiratory Conditions),August 2016,2896020,,,,,,,,,0,3020000
6938,2.31285001000e+17,85656020,204301,Salmeterol 50micrograms with fluticasone 100micrograms dry powder inhaler,Salmeterol Xinafoate/Fluticasone Propionate,50micrograms + 100micrograms/inhalation,Dry Powder Inhaler,Inhalation,Selective Beta 2 Agonists/Corticosteroids (For Respiratory Conditions),February 2009,11474001,,,,,,,,,1,3020000
43074,3185211000001103,98224020,9896,Flixotide 500micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd),Fluticasone propionate,500microgram/1dose,Inhalation powder,Inhalation,Corticosteroids (For Respiratory Conditions),August 2010,17745001,,,,,,,,,0,3020000
34978,844111000001103,51718020,37,Prednisolone 1mg tablets (Wockhardt UK Ltd),Prednisolone,1mg,Tablet,Oral,Corticosteroids In Chronic Bowel Problems/Corticosteroids (For Respiratory Conditions)/Antileprotic Drugs/Drugs For Pneumocystis Pneumonia/Glucocorticoid Therapy/Corticosteroids And Other Immunosuppressants/Systemic Corticosteroids (In Musculoskeletal And Joint Conditions),February 2009,899009,,,,,,,,,6,3020000
53313,1.30794110000e+16,33911020,8,Prednisolone 20mg/5ml oral suspension,Prednisolone,4mg/1ml,Oral suspension,Oral,Corticosteroids In Chronic Bowel Problems/Corticosteroids (For Respiratory Conditions)/Antileprotic Drugs/Drugs For Pneumocystis Pneumonia/Glucocorticoid Therapy/Corticosteroids And Other Immunosuppressants/Systemic Corticosteroids (In Musculoskeletal And Joint Conditions)/Drugs Which Enhance Neuromuscular Transmission,January 2013,33911020,,,,,,,,,7,3020000
67265,1.61404110000e+16,2826020,716,Becodisks 200microgram (Lexon (UK) Ltd),Beclometasone dipropionate,200microgram,Inhalation powder,Inhalation,Corticosteroids (For Respiratory Conditions),August 2016,2826020,,,,,,,,,0,3020000
3666,3188311000001102,77232020,1470802,Seretide 500 Accuhaler (GlaxoSmithKline UK Ltd),Salmeterol xinafoate/Fluticasone propionate,50microgram/1dose + 500microgram/1dose,Inhalation powder,Inhalation,Selective Beta 2 Agonists/Corticosteroids (For Respiratory Conditions),February 2009,7800001,,,,,,,,,1,3020000
