prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
12048,1.29095001000e+17,65049020,282,Nicotinyl alcohol 150mg Modified-release tablet,Nicotinyl Alcohol,150mg,Modified-Release Tablet,Oral,Peripheral Vasodilators And Related Products,February 2009,4274001,,,,,,,,,0,2060400
17172,6425001000027109,48809020,147,Cyclobral 400mg Capsule (Norgine Pharmaceuticals Ltd),Cyclandelate,400mg,Capsule,Oral,Peripheral Vasodilators And Related Products,February 2009,200001,,,,,,,,,0,2060400
4159,9.54350010000e+16,60264020,33,Vasculit 12.5mg Tablet (Boehringer Ingelheim Ltd),Bamethan,12.5mg,Tablet,Oral,Peripheral Vasodilators And Related Products,February 2009,3084001,,,,,,,,,0,2060400
9056,319430001,63564020,14843,Inositol nicotinate 750mg tablets,Inositol nicotinate,750mg,Tablet,Oral,Peripheral Vasodilators And Related Products,February 2009,3876002,,,,,,,,,0,2060400
20832,6465001000027101,48812020,93,Cyclospasmol 400mg/5ml Liquid (Yamanouchi Pharma Ltd),Cyclandelate,400mg/5ml,Liquid,Oral,Peripheral Vasodilators And Related Products,February 2009,201001,,,,,,,,,0,2060400
77197,2.61395001000e+17,98799020,1,Travel sickness 15mg Tablet (Generics (UK) Ltd),Cinnarizine,15mg,Tablet,Oral,Peripheral Vasodilators And Related Products/Antihistamines Used For Nausea And Vomiting,July 2019,18038001,,,,,,,,,1,2060400
30765,257211000001109,56776020,229,Naftidrofuryl 100mg capsules (Teva UK Ltd),Naftidrofuryl oxalate,100mg,Capsule,Oral,Peripheral Vasodilators And Related Products,February 2009,2200009,,,,,,,,,0,2060400
15349,1.27215001000e+17,64830020,0,Moxisylyte 5mg/ml Injection,Moxisylyte Hydrochloride,5mg/ml,Injection,,Peripheral Vasodilators And Related Products,February 2009,4215002,,,,,,,,,0,2060400
29954,9737911000001104,89919020,1219,Pletal 50mg tablets (Otsuka Pharmaceuticals (U.K.) Ltd),Cilostazol,50mg,Tablet,Oral,Peripheral Vasodilators And Related Products,February 2009,13550001,,,,,,,,,0,2060400
7557,1.29035001000e+17,65038020,1185,Nicofuranose 250mg Tablet,Nicofuranose,250mg,Tablet,Oral,Peripheral Vasodilators And Related Products,February 2009,4271001,,,,,,,,,0,2060400
55657,2.46255001000e+17,92653020,0,Cinnarizine 25mg tablets,Cinnarizine,,,,Peripheral Vasodilators And Related Products/Antihistamines Used For Nausea And Vomiting,June 2013,14925001,,,,,,,,,1,2060400
30635,1.04395001000e+17,61661020,11,Cyclandelate 400mg/5ml suspension,Cyclandelate,400mg/5ml,Suspension,Oral,Peripheral Vasodilators And Related Products,February 2009,3405002,,,,,,,,,0,2060400
1740,319477006,64903020,432763,Naftidrofuryl 100mg capsules,Naftidrofuryl oxalate,100mg,Capsule,Oral,Peripheral Vasodilators And Related Products,February 2009,4235001,,,,,,,,,0,2060400
77388,5420711000001100,2170020,1059,Trental 400 modified-release tablets (Waymade Healthcare Plc),Pentoxifylline,400mg,Modified-release tablet,Oral,Peripheral Vasodilators And Related Products,August 2019,2170020,,,,,,,,,0,2060400
25610,1.27845001000e+17,64906020,8,Praxilene forte 20mg/ml Injection (Lipha Pharmaceuticals Ltd),Naftidrofuryl Oxalate,20mg/ml,Injection,,Peripheral Vasodilators And Related Products,February 2009,4236001,,,,,,,,,0,2060400
42190,2.16255001000e+17,81334020,2,Nicotinic acid with colecalciferol and calcium gluconate Tablet,Calcium Gluconate/Colecalciferol/Nicotinic Acid,,Tablet,Oral,Peripheral Vasodilators And Related Products,April 2010,9501001,,,,,,,,,0,2060400
8851,465911000001103,53472020,45273,Hexopal Forte 750mg tablets (Genus Pharmaceuticals Ltd),Inositol nicotinate,750mg,Tablet,Oral,Peripheral Vasodilators And Related Products,February 2009,1352001,,,,,,,,,0,2060400
16512,3393211000001107,79394020,7915,Pletal 100mg tablets (Otsuka Pharmaceuticals (U.K.) Ltd),Cilostazol,100mg,Tablet,Oral,Peripheral Vasodilators And Related Products,February 2009,8593001,,,,,,,,,0,2060400
4053,319429006,63563020,26520,Inositol nicotinate 500mg tablets,Inositol nicotinate,500mg,Tablet,Oral,Peripheral Vasodilators And Related Products,February 2009,3876001,,,,,,,,,0,2060400
12253,1.29075001000e+17,65046020,1528,Nicotinyl alcohol 25mg Tablet,Nicotinyl Alcohol,25mg,Tablet,Oral,Peripheral Vasodilators And Related Products,February 2009,4273001,,,,,,,,,0,2060400
12251,6475001000027108,48813020,5504,Cyclospasmol 400mg Tablet (Yamanouchi Pharma Ltd),Cyclandelate,400mg,Tablet,Oral,Peripheral Vasodilators And Related Products,February 2009,201002,,,,,,,,,0,2060400
10672,2.26450010000e+16,50861020,22354,Opilon 40mg Tablet (Concord Pharmaceuticals Ltd),Moxisylyte hydrochloride,40mg,Tablet,Oral,Peripheral Vasodilators And Related Products,February 2009,681001,,,,,,,,,0,2060400
22394,1.04405001000e+17,61662020,634,Cyclandelate 400mg tablets,Cyclandelate,400mg,Tablets,Oral,Peripheral Vasodilators And Related Products,February 2009,3405003,,,,,,,,,0,2060400
43764,3667511000001107,98290020,805,Opilon 40mg tablets (Kyowa Kirin Ltd),Moxisylyte hydrochloride,40mg,Tablet,Oral,Peripheral Vasodilators And Related Products,October 2010,17778001,,,,,,,,,0,2060400
77439,5575511000001107,2186020,668,Praxilene 100mg capsules (Dowelhurst Ltd),Naftidrofuryl oxalate,100mg,Capsule,Oral,Peripheral Vasodilators And Related Products,August 2019,2186020,,,,,,,,,0,2060400
77391,5589011000001105,2171020,501,Trental 400 modified-release tablets (Dowelhurst Ltd),Pentoxifylline,400mg,Modified-release tablet,Oral,Peripheral Vasodilators And Related Products,August 2019,2171020,,,,,,,,,0,2060400
4573,5.98850010000e+16,55522020,3219,Bradilan 250mg Tablet (Napp Pharmaceuticals Ltd),Nicofuranose,250mg,Tablet,Oral,Peripheral Vasodilators And Related Products,February 2009,1891001,,,,,,,,,0,2060400
9893,375252000,77565020,50381,Cilostazol 100mg tablets,Cilostazol,100mg,Tablet,Oral,Peripheral Vasodilators And Related Products,February 2009,7915001,,,,,,,,,0,2060400
