prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
10437,1.17825001000e+17,63525020,77,Idoxene 0.50% Eye ointment (Spodefell Ltd),Idoxuridine,0.50%,Eye Ointment,Ocular,Antivirals (In Eye Preparations),February 2009,3866001,,,,,,,,,0,11030300
2392,330284003,69196020,64827,Aciclovir 3% eye ointment,Aciclovir,30mg/1gram,Eye ointment,Ocular,Antivirals (In Eye Preparations),February 2009,5427001,,,,,,,,,0,11030300
17518,3976511000001102,84474020,1296,Virgan 0.15% eye gel (Thea Pharmaceuticals Ltd),Ganciclovir,1.5mg/1gram,Eye gel,Ocular,Antivirals (In Eye Preparations),February 2009,10935001,,,,,,,,,0,11030300
41153,2.57595001000e+17,96967020,44,Virgan 0.15% Eye gel (Spectrum Thea Pharmaceuticals Ltd),Ganciclovir,1.5mg/1gram,Eye gel,Ocular,Antivirals (In Eye Preparations),February 2010,17106001,,,,,,,,,0,11030300
67243,1.64529110000e+16,8569020,213,Zovirax 3% ophthalmic ointment (Lexon (UK) Ltd),Aciclovir,30mg/1gram,Eye ointment,Ocular,Antivirals (In Eye Preparations),August 2016,8569020,,,,,,,,,0,11030300
57553,5605811000001106,8566020,7,Zovirax 3% ophthalmic ointment (Dowelhurst Ltd),Aciclovir,30mg/1gram,Eye ointment,Ocular,Antivirals (In Eye Preparations),October 2013,8566020,,,,,,,,,0,11030300
12476,4.57150010000e+16,53765020,91,Kerecid Eye drops (Allergan Ltd),Idoxuridine,,Eye Drops,Ocular,Antivirals (In Eye Preparations),February 2009,1423001,,,,,,,,,0,11030300
11825,408597001,84472020,4309,Ganciclovir 0.15% eye gel,Ganciclovir,1.5mg/1gram,Eye gel,Ocular,Antivirals (In Eye Preparations),February 2009,10934001,,,,,,,,,0,11030300
59558,347243001,9503020,8,Trifluridine 1% eye drops,Trifluridine,10mg/1ml,Eye drops,Ocular,Antivirals (In Eye Preparations),April 2014,9503020,,,,,,,,,0,11030300
2509,433611000001103,52347020,23581,Zovirax 3% ophthalmic ointment (GlaxoSmithKline UK Ltd),Aciclovir,30mg/1gram,Eye ointment,Ocular,Antivirals (In Eye Preparations),February 2009,1053001,,,,,,,,,0,11030300
17777,1.17735001000e+17,63515020,50,Idoxuridine with polyvinyl alcohol Ophthalmic solution,Idoxuridine,,Ophthalmic Solution,Ocular,Antivirals (In Eye Preparations),February 2009,3863001,,,,,,,,,0,11030300
10826,1.17705001000e+17,63512020,99,Idoxuridine 0.50% Eye ointment,Idoxuridine,0.50%,Eye Ointment,Ocular,Antivirals (In Eye Preparations),February 2009,3862001,,,,,,,,,0,11030300
73364,2.27565001000e+17,84769020,1,Ganciclovir 4.5mg eye implant,Ganciclovir,4.5mg,Implant,,Cytomegalovirus Infection/Antivirals (In Eye Preparations),October 2018,11070001,,,,,,,,,1,11030300
