prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
2201,1.89205001000e+17,73817020,1854,Retin-A 0.05%w/w Forte cream (Cilag Pharmaceuticals Ltd),Tretinoin,500microgram/1gram,Cream,Cutaneous,Treatment Of Photodamage,February 2009,6764003,,,,,,,,,0,13080150
79586,3.76189110000e+16,89569021,2,Solacutan 3% gel (Mibe Pharma UK Ltd),Diclofenac sodium,30mg/1gram,Gel,Cutaneous,Treatment Of Photodamage,January 2020,89569021,,,,,,,,,0,13080150
66876,1.65677110000e+16,7320020,186,Efudix 5% cream (Mawdsley-Brooks & Company Ltd),Fluorouracil,50mg/1gram,Cream,Cutaneous,Cytotoxic Drugs/Treatment Of Photodamage,July 2016,7320020,,,,,,,,,1,13080150
43599,437111000001103,98598020,62484,Efudix 5% cream (Mylan),Fluorouracil,50mg/1gram,Cream,Cutaneous,Cytotoxic Drugs/Treatment Of Photodamage,October 2010,17935001,,,,,,,,,1,13080150
4650,326860000,72273020,54699,Fluorouracil 5% cream,Fluorouracil,50mg/1gram,Cream,Cutaneous,Cytotoxic Drugs/Treatment Of Photodamage,February 2009,6316001,,,,,,,,,1,13080150
4261,4.65450010000e+16,53861020,35225,Efudix 5% Cream (Valeant Pharmaceuticals Ltd),Fluorouracil,50mg/1gram,Cream,Cutaneous,Treatment Of Photodamage,February 2009,1447001,,,,,,,,,0,13080150
65684,2.62456110000e+16,29631021,1,5-Aminolevulinic acid 78mg/g gel,Aminolevulinic acid hydrochloride,78mg/1gram,Gel,Cutaneous,Cytotoxic Drugs/Treatment Of Photodamage,March 2016,29631021,,,,,,,,,1,13080150
6115,134795004,56854020,117735,Diclofenac sodium 3% gel,Diclofenac sodium,30mg/1gram,Gel,Cutaneous,Treatment Of Photodamage,February 2009,2218002,,,,,,,,,0,13080150
79961,2.62465110000e+16,29632021,0,Ameluz 78mg/g gel (Biofrontera Pharma GmbH),Aminolevulinic acid hydrochloride,78mg/1gram,Gel,Cutaneous,Treatment Of Photodamage,February 2020,29632021,,,,,,,,,0,13080150
46368,1.92001110000e+16,12021,1089,Fluorouracil 0.5% / Salicylic acid 10% cutaneous solution,Fluorouracil/Salicylic acid,5mg/g + 100mg/g,Cutaneous solution,Cutaneous,Treatment Of Photodamage,November 2011,18662001,,,,,,,,,0,13080150
46303,1.91860110000e+16,14021,5648,Actikerall 5mg/g / 100mg/g cutaneous solution (Almirall Ltd),Fluorouracil/Salicylic acid,5mg/g + 100mg/g,Cutaneous solution,Cutaneous,Treatment Of Photodamage,October 2011,18663001,,,,,,,,,0,13080150
51713,1.96928110000e+16,7321020,2,Efudix 5% cream (Sigma Pharmaceuticals Plc),Fluorouracil,50mg/1gram,Cream,Cutaneous,Cytotoxic Drugs/Treatment Of Photodamage,January 2013,7321020,,,,,,,,,1,13080150
58027,2.27824110000e+16,17249021,623,Sunsense anti-ageing face lotion SPF 50 (Crawford Healthcare Ltd),,,Cutaneous emulsion,Cutaneous,Treatment Of Photodamage,December 2013,17249021,,,,,,,,,0,13080150
59165,2.27826110000e+16,17250021,119,Sunsense anti-ageing face matte lotion SPF 50+ (Crawford Healthcare Ltd),,,Cutaneous emulsion,Cutaneous,Treatment Of Photodamage,March 2014,17250021,,,,,,,,,0,13080150
