prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
14038,786411000001105,81011020,359,Flexi-T 300 intrauterine contraceptive device (Durbin Plc),Copper,,IUCD,,Intrauterine Contraceptive Devices,February 2009,9337005,,,,,,,,,0,7030450
14959,9652111000001106,95060020,7626,TT380 Slimline intrauterine contraceptive device (Durbin Plc),Copper,,IUCD,,Intrauterine Contraceptive Devices,February 2009,16140005,,,,,,,,,0,7030450
26488,7247611000001106,90708020,555,Neo-Safe T380 intrauterine contraceptive device (Williams Medical Supplies Ltd),Copper,,IUCD,,Intrauterine Contraceptive Devices,February 2009,13946005,,,,,,,,,0,7030450
51443,2.01536110000e+16,40641020,53,Novaplus T 380 Cu intrauterine contraceptive device normal (R.F. Medical Supplies Ltd),,,,,Intrauterine Contraceptive Devices,January 2013,40641020,,,,,,,,,0,7030450
66331,2.01538110000e+16,40642020,2,Ancora 375 Ag intrauterine contraceptive device (R.F. Medical Supplies Ltd),,,,,Contraceptive Devices/Intrauterine Contraceptive Devices,June 2016,40642020,,,,,,,,,1,7030450
33367,9651911000001104,95068020,8,Load 375 intrauterine contraceptive device (Durbin Plc),Copper,,IUCD,,Intrauterine Contraceptive Devices,February 2009,16144005,,,,,,,,,0,7030450
50899,2.01540110000e+16,40643020,22,Novaplus T 380 Ag intrauterine contraceptive device normal (R.F. Medical Supplies Ltd),,,,,Intrauterine Contraceptive Devices,January 2013,40643020,,,,,,,,,0,7030450
43404,1.61176110000e+16,6081021,1,Steriload intrauterine contraceptive device (Farla Medical Ltd),Copper,,IUCD,,Intrauterine Contraceptive Devices,September 2010,24310005,,,,,,,,,0,7030450
13678,2.53650010000e+16,51178020,3139,Ortho-gyne type 4b Intrauterine device T380S (Janssen-Cilag Ltd),Copper,,Intrauterine Device,,Intrauterine Contraceptive Devices,February 2009,764005,,,,,,,,,0,7030450
18826,194211000001108,87040020,66,Multi-Safe 375 intrauterine contraceptive device (Williams Medical Supplies Ltd),Copper,,IUCD,,Intrauterine Contraceptive Devices,February 2009,12088005,,,,,,,,,0,7030450
36984,1.20817110000e+16,1081021,743,Mini TT380 Slimline intrauterine contraceptive device (Durbin Plc),Copper,,IUCD,,Intrauterine Contraceptive Devices,February 2009,19258005,,,,,,,,,0,7030450
19143,605511000001109,80159020,239,GyneFix intrauterine contraceptive device (Williams Medical Supplies Ltd),Copper,,IUCD,,Intrauterine Contraceptive Devices,February 2009,8925005,,,,,,,,,0,7030450
67254,5561911000001107,7148020,180,Mirena 20micrograms/24hours intrauterine device (Dowelhurst Ltd),Levonorgestrel,20microgram/24hour,Intrauterine device,Intrauterine,Intrauterine Contraceptive Devices,August 2016,7148020,,,,,,,,,0,7030450
5265,753811000001106,59807020,7121,Multiload Cu375 intrauterine contraceptive device (Organon Laboratories Ltd),Copper,,IUCD,,Intrauterine Contraceptive Devices,February 2009,2978005,,,,,,,,,0,7030450
36995,9652311000001108,95062020,149,UT380 Short intrauterine contraceptive device (Durbin Plc),Copper,,IUCD,,Intrauterine Contraceptive Devices,February 2009,16141005,,,,,,,,,0,7030450
45739,1.82229110000e+16,10675021,187,Optima TCu 380A intrauterine contraceptive device (Farla Medical Ltd),Copper,,IUCD,,Intrauterine Contraceptive Devices,July 2011,28941005,,,,,,,,,0,7030450
58198,2.05025110000e+16,41955020,21,Novaplus T 380 Ag intrauterine contraceptive device mini (R.F. Medical Supplies Ltd),,,,,Intrauterine Contraceptive Devices,December 2013,41955020,,,,,,,,,0,7030450
56568,2.05028110000e+16,41956020,4,Novaplus T 380 Ag intrauterine contraceptive device maxi (R.F. Medical Supplies Ltd),,,,,Intrauterine Contraceptive Devices,August 2013,41956020,,,,,,,,,0,7030450
12146,5.71350010000e+16,55136020,6102,Ortho-gyne type 4a iucd -t Intrauterine device (Janssen-Cilag Ltd),Copper,,Intrauterine Device,,Intrauterine Contraceptive Devices,February 2009,1787005,,,,,,,,,0,7030450
49127,2.01534110000e+16,40640020,1153,Copper T380 A intrauterine contraceptive device (R.F. Medical Supplies Ltd),,,,,Intrauterine Contraceptive Devices,January 2013,40640020,,,,,,,,,0,7030450
14295,9420811000001104,94440020,135,Flexi-T+ 380 intrauterine contraceptive device (Durbin Plc),Copper,,IUCD,,Intrauterine Contraceptive Devices,February 2009,15828005,,,,,,,,,0,7030450
55209,2.05033110000e+16,41957020,26,Novaplus T 380 Cu intrauterine contraceptive device mini (R.F. Medical Supplies Ltd),,,,,Intrauterine Contraceptive Devices,May 2013,41957020,,,,,,,,,0,7030450
1196,1.30415001000e+17,65219020,10831,Novagard type 6 Intrauterine device (Pharmacia Ltd),Copper,,Intrauterine Device,,Intrauterine Contraceptive Devices,February 2009,4321005,,,,,,,,,0,7030450
66415,3475211000001108,12644020,2,Intrauterine contraceptive device,,,,,Intrauterine Contraceptive Devices,June 2016,12644020,,,,,,,,,0,7030450
5647,89611000001104,82861020,31285,T-Safe 380A QL intrauterine contraceptive device (Williams Medical Supplies Ltd),Copper,,IUCD,,Intrauterine Contraceptive Devices,February 2009,10202005,,,,,,,,,0,7030450
66341,2.01532110000e+16,40639020,8,Ancora 375 Cu intrauterine contraceptive device (R.F. Medical Supplies Ltd),,,,,Contraceptive Devices/Intrauterine Contraceptive Devices,June 2016,40639020,,,,,,,,,1,7030450
38015,9652511000001102,95066020,296,UT380 Standard intrauterine contraceptive device (Durbin Plc),Copper,,IUCD,,Intrauterine Contraceptive Devices,February 2009,16143005,,,,,,,,,0,7030450
5405,879811000001108,82859020,37323,Nova-T 380 intrauterine contraceptive device (Bayer Plc),Copper,,IUCD,,Intrauterine Contraceptive Devices,February 2009,10201005,,,,,,,,,0,7030450
4904,7303111000001105,79718020,706,Gyne-T 380S intrauterine device (Janssen-Cilag Ltd),Copper,,IUCD,,Intrauterine Contraceptive Devices,February 2009,8728005,,,,,,,,,0,7030450
