prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
50994,1.70365110000e+16,37213020,1,Heparin sodium 500units/500ml infusion bags,Heparin sodium,1unit/1ml,Infusion,Intravenous,Parenteral Anticoagulants,January 2013,37213020,,,,,,,,,0,2080100
76358,9206111000001104,89142020,1,Arixtra 10mg/0.8ml solution for injection pre-filled syringes (Aspen Pharma Trading Ltd),Fondaparinux sodium,12.5mg/1ml,Solution for injection,Subcutaneous,Parenteral Anticoagulants,May 2019,13150001,,,,,,,,,0,2080100
73853,3.55686110000e+16,81452021,53,Arovi 60mg/0.6ml solution for injection pre-filled syringes (ROVI Biotech Ltd),Enoxaparin sodium,100mg/1ml,Solution for injection,Intravenous/Intraarterial/Subcutaneous,Parenteral Anticoagulants,November 2018,81452021,,,,,,,,,0,2080100
11372,1.86005001000e+17,73292020,2010,Heparin 100iu/ml Flush solution,Heparin Sodium,100iu/ml,Flush Solution,,Parenteral Anticoagulants,February 2009,6613001,,,,,,,,,0,2080100
30396,5.54450010000e+16,54953020,17,Unihep leo 5000iu/ml Injection (LEO Pharma),Heparin Sodium,5000iu/ml,Injection,,Parenteral Anticoagulants,February 2009,1734002,,,,,,,,,0,2080100
11117,5.55250010000e+16,54960020,774,Hep-flush 100iu/ml Oral solution (LEO Pharma),Heparin Sodium,100iu/ml,Oral Solution,,Parenteral Anticoagulants,February 2009,1736001,,,,,,,,,0,2080100
21490,7.71650010000e+16,57893020,50,Monoparin 5000iu/ml Injection (C P Pharmaceuticals Ltd),Heparin Sodium,5000iu/ml,Injection,Subcutaneous Injection,Parenteral Anticoagulants,February 2009,2469002,,,,,,,,,0,2080100
13210,319672007,87670020,11278,Enoxaparin sodium 80mg/0.8ml solution for injection pre-filled syringes,Enoxaparin sodium,100mg/1ml,Solution for injection,Intravenous/Intraarterial/Subcutaneous,Parenteral Anticoagulants,February 2009,12409001,,,,,,,,,0,2080100
71661,3.46999110000e+16,77911021,40,Inhixa 20mg/0.2ml solution for injection pre-filled syringes (Techdow Pharma England Ltd),Enoxaparin sodium,100mg/1ml,Solution for injection,Intravenous/Intraarterial/Subcutaneous,Parenteral Anticoagulants,February 2018,77911021,,,,,,,,,0,2080100
9640,3.24650010000e+16,52033020,1525,Tinzaparin 10000 IU/ml Injection,Tinzaparin Sodium,10000 IU/ml,Injection,,Parenteral Anticoagulants,February 2009,978002,,,,,,,,,0,2080100
