prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
64884,325511000001109,7084020,576,Clotrimazole 1% cream (Alliance Healthcare (Distribution) Ltd),Clotrimazole,10mg/1gram,Cream,Cutaneous,Preparations For Vaginal And Vulval Candidiasis/Antifungal Preparations (Topical, For Skin Conditions),December 2015,7084020,,,,,,,,1,7020250
49969,1.63558110000e+16,7119020,9,Canesten 500mg pessaries (Mawdsley-Brooks & Company Ltd),Clotrimazole,500mg,Pessary,Vaginal,Preparations For Vaginal And Vulval Candidiasis,January 2013,07119020,,,,,,,,,0,7020250
51934,1.61445110000e+16,7096020,9,Canesten 1% cream (Lexon (UK) Ltd),Clotrimazole,10mg/1gram,Cream,Cutaneous,Preparations For Vaginal And Vulval Candidiasis/Antifungal Preparations (Topical, For Skin Conditions),January 2013,7096020,,,,,,,,1,7020250
35098,384911000001106,93523020,2281,Canesten Dual Action 1% cream (Bayer Plc),Clotrimazole,10mg/1gram,Cream,Cutaneous,Preparations For Vaginal And Vulval Candidiasis/Antifungal Preparations (Topical, For Skin Conditions),February 2009,15361001,,,,,,,,1,7020250
10116,410946005,87642020,39577,Fluconazole 150mg capsule and Clotrimazole 2% cream,,,Not applicable,Route of administration not applicable,Antifungals/Triazole Antifungals/Preparations For Vaginal And Vulval Candidiasis,February 2009,12395001,,,,,,,,,2,7020250
49124,1.38420110000e+16,7107020,8,Canesten 100mg pessaries (DE Pharmaceuticals),Clotrimazole,100mg,Pessary,Vaginal,Preparations For Vaginal And Vulval Candidiasis,January 2013,07107020,,,,,,,,,0,7020250
36063,1.56042110000e+16,93835020,4987,Canesten Antifungal 1% cream (Bayer Plc),Clotrimazole,10mg/1gram,Cream,Cutaneous,Preparations For Vaginal And Vulval Candidiasis/Antifungal Preparations (Topical, For Skin Conditions),February 2009,15521001,,,,,,,,1,7020250
1081,326217001,61536020,261122,Clotrimazole 200mg pessaries,Clotrimazole,200mg,Pessary,Vaginal,Preparations For Vaginal And Vulval Candidiasis,February 2009,03376003,,,,,,,,,0,7020250
50386,5348711000001107,7085020,49,Canesten 1% cream (Waymade Healthcare Plc),Clotrimazole,10mg/1gram,Cream,Cutaneous,Preparations For Vaginal And Vulval Candidiasis/Antifungal Preparations (Topical, For Skin Conditions),January 2013,7085020,,,,,,,,1,7020250
34472,571811000001108,63475020,17,Clotrimazole 500mg pessaries (A A H Pharmaceuticals Ltd),Clotrimazole,500mg,Pessary,Vaginal,Preparations For Vaginal And Vulval Candidiasis,February 2009,03850009,,,,,,,,,0,7020250
73228,1.59131110000e+16,36673020,17,Boric acid 600mg pessaries,Boric acid,600mg,Pessary,Vaginal,Preparations For Vaginal And Vulval Candidiasis,September 2018,36673020,,,,,,,,,0,7020250
39537,4094311000001104,95867020,44,Ecostatin-1 pessaries 150mg (Bristol-Myers Squibb Pharmaceuticals Ltd),Econazole nitrate,150mg,Pessary,Vaginal,Preparations For Vaginal And Vulval Candidiasis,April 2009,16546001,,,,,,,,,0,7020250
1094,826811000001101,52746020,263024,Canesten Vaginal 500mg pessaries (Bayer Plc),Clotrimazole,500mg,Pessary,Vaginal,Preparations For Vaginal And Vulval Candidiasis,February 2009,01161001,,,,,,,,,0,7020250
194,166311000001108,48544020,976955,Canesten 1% cream (Bayer Plc),Clotrimazole,10mg/1gram,Cream,Cutaneous,Preparations For Vaginal And Vulval Candidiasis/Antifungal Preparations (Topical, For Skin Conditions),February 2009,142001,,,,,,,,1,7020250
2776,939911000001109,56398020,71975,Canesten 10% VC cream (Bayer Plc),Clotrimazole,100mg/1gram,Cream,Vaginal,Preparations For Vaginal And Vulval Candidiasis,February 2009,02109001,,,,,,,,,0,7020250
20266,367811000001107,50952020,237,Clotrimazole 1% cream (A A H Pharmaceuticals Ltd),Clotrimazole,10mg/1gram,Cream,Cutaneous,Preparations For Vaginal And Vulval Candidiasis/Antifungal Preparations (Topical, For Skin Conditions),February 2009,703009,,,,,,,,1,7020250
5386,326211000,80037020,526893,Clotrimazole 500mg pessary and Clotrimazole 2% cream,,,Not applicable,Route of administration not applicable,Preparations For Vaginal And Vulval Candidiasis,February 2009,08870002,,,,,,,,,0,7020250
40272,3364411000001106,97090020,43433,Canesten Combi Pessary & Cream (Bayer Plc),,,Not applicable,Route of administration not applicable,Preparations For Vaginal And Vulval Candidiasis,September 2009,17168001,,,,,,,,,0,7020250
1528,4092111000001109,49190020,13365,Ecostatin 150mg pessaries (Bristol-Myers Squibb Pharmaceuticals Ltd),Econazole nitrate,150mg,Pessary,Vaginal,Preparations For Vaginal And Vulval Candidiasis,February 2009,00295001,,,,,,,,,0,7020250
43503,1.14025110000e+16,61499020,15,Clotrimazole 1% cream (PLIVA Pharma Ltd),Clotrimazole,10mg/1gram,Cream,Cutaneous,Preparations For Vaginal And Vulval Candidiasis/Antifungal Preparations (Topical, For Skin Conditions),September 2010,3367009,,,,,,,,1,7020250
2832,326216005,61535020,49802,Clotrimazole 100mg pessaries,Clotrimazole,100mg,Pessary,Vaginal,Preparations For Vaginal And Vulval Candidiasis,February 2009,03376002,,,,,,,,,0,7020250
60922,1.04970110000e+16,7102020,33,Canesten 2% thrush cream (Waymade Healthcare Plc),Clotrimazole,20mg/1gram,Cream,Cutaneous,Preparations For Vaginal And Vulval Candidiasis,August 2014,07102020,,,,,,,,,0,7020250
1047,897411000001109,48551020,175630,Canesten 200mg pessaries (Bayer Plc),Clotrimazole,200mg,Pessary,Vaginal,Preparations For Vaginal And Vulval Candidiasis,February 2009,00144002,,,,,,,,,0,7020250
34593,1.37464110000e+16,66227020,7,Clotrimazole 500mg pessaries (Tillomed Laboratories Ltd),Clotrimazole,500mg,Pessary,Vaginal,Preparations For Vaginal And Vulval Candidiasis,February 2009,04599009,,,,,,,,,0,7020250
38322,59011000001101,56898020,15,Clotrimazole 1% cream (Actavis UK Ltd),Clotrimazole,10mg/1gram,Cream,Cutaneous,Preparations For Vaginal And Vulval Candidiasis/Antifungal Preparations (Topical, For Skin Conditions),February 2009,2227009,,,,,,,,1,7020250
41330,1.87465110000e+16,93833020,3,Galpharm Athletes Foot 1% cream (Galpharm International Ltd),Clotrimazole,10mg/1gram,Cream,Cutaneous,Preparations For Vaginal And Vulval Candidiasis/Antifungal Preparations (Topical, For Skin Conditions),February 2010,15520001,,,,,,,,1,7020250
75822,1.36627110000e+16,7092020,0,Clotrimazole 1% cream (Numark Ltd),Clotrimazole,10mg/1gram,Cream,Cutaneous,Preparations For Vaginal And Vulval Candidiasis/Antifungal Preparations (Topical, For Skin Conditions),April 2019,7092020,,,,,,,,1,7020250
22437,338711000001109,86519020,18,Fungederm 1% cream (Nucare Plc),Clotrimazole,10mg/1gram,Cream,Cutaneous,Preparations For Vaginal And Vulval Candidiasis/Antifungal Preparations (Topical, For Skin Conditions),February 2009,11848001,,,,,,,,1,7020250
