prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
79008,1.09692110000e+16,74030020,40,Mirtazapine 30mg orodispersible tablets (Teva UK Ltd),Mirtazapine,30mg,Orodispersible tablet,Oral,Other Antidepressants,December 2019,6820009,,,,,,,,,0,4030400
45806,1.87651110000e+16,99679020,52429,Venlafaxine 37.5mg modified-release tablets,Venlafaxine hydrochloride,37.5mg,Modified-release tablet,Oral,Other Antidepressants,August 2011,18493001,,,,,,,,,0,4030400
56209,1.79434110000e+16,4060020,0,Mirtazapine 30mg tablets (Phoenix Healthcare Distribution Ltd),Mirtazapine,30mg,Tablet,Oral,Other Antidepressants,August 2013,4060020,,,,,,,,,0,4030400
1222,321971001,54687020,909193,Venlafaxine 75mg tablets,Venlafaxine hydrochloride,75mg,Tablet,Oral,Other Antidepressants,February 2009,1663002,,,,,,,,,0,4030400
58291,1.67005110000e+16,9888020,0,Mirtazapine 15mg orodispersible tablets (Pfizer Ltd),Mirtazapine,15mg,Orodispersible tablet,Oral,Other Antidepressants,December 2013,9888020,,,,,,,,,0,4030400
68933,1.14089110000e+16,69154020,0,Mirtazapine 30mg tablets (PLIVA Pharma Ltd),Mirtazapine,30mg,Tablet,Oral,Other Antidepressants,March 2017,5415009,,,,,,,,,0,4030400
40407,1.53760110000e+16,96841020,55107,Venlalic XL 225mg tablets (Ethypharm UK Ltd),Venlafaxine hydrochloride,225mg,Modified-release tablet,Oral,Other Antidepressants,September 2009,17040001,,,,,,,,,0,4030400
39360,1.49849110000e+16,96447020,407865,Venlafaxine 150mg modified-release tablets,Venlafaxine hydrochloride,150mg,Modified-release tablet,Oral,Other Antidepressants,April 2009,16840001,,,,,,,,,0,4030400
61547,2.43947110000e+16,24001021,0,Mirtazapine 15mg/ml oral solution sugar free (DE Pharmaceuticals),Mirtazapine,15mg/1ml,Oral solution,Oral,Other Antidepressants,November 2014,24001021,,,,,,,,,0,4030400
73298,3.50347110000e+16,79522021,4,Depalta 30mg gastro-resistant capsules (Disposable Medical Equipment Ltd),Duloxetine hydrochloride,30mg,Gastro-resistant capsule,Oral,Other Antidepressants/Treatment Of Diabetic Nephropathy And Neuropathy,October 2018,79522021,,,,,,,,,1,4030400
