prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
1613,42311000001109,55287020,125152,Microval 30microgram tablets (Wyeth Pharmaceuticals),Levonorgestrel,30microgram,Tablet,Oral,Oral Progestogen-Only Contraceptives,February 2009,1829001,,,,,,,,,0,7030201
55819,2.15206110000e+16,46828020,2993,Nacrez 75microgram tablets (Teva UK Ltd),Desogestrel,75microgram,Tablet,Oral,Progestogen Products Doubling (In House Use)/Oral Progestogen-Only Contraceptives,August 2013,46828020,,,,,,,,,1,7030201
1466,462011000001107,57616020,448454,Femulen 500microgram tablets (Pfizer Ltd),Etynodiol diacetate,500microgram,Tablet,Oral,Oral Progestogen-Only Contraceptives,February 2009,2400001,,,,,,,,,0,7030201
239,193611000001107,55274020,881092,Micronor 350microgram tablets (Janssen-Cilag Ltd),Norethisterone,350microgram,Tablet,Oral,Progestogen Products Doubling (In House Use)/Oral Progestogen-Only Contraceptives,February 2009,1825001,,,,,,,,,1,7030201
56732,2.17010110000e+16,46831020,112,Aizea 75microgram tablets (Besins Healthcare (UK) Ltd),Desogestrel,75microgram,Tablet,Oral,Progestogen Products Doubling (In House Use)/Oral Progestogen-Only Contraceptives,August 2013,46831020,,,,,,,,,1,7030201
1720,326425002,71246020,9174,Levonorgestrel 30microgram tablets,Levonorgestrel,30microgram,Tablet,Oral,Progestogen Products Doubling (In House Use)/Oral Progestogen-Only Contraceptives,February 2009,6013001,,,,,,,,,1,7030201
5986,3411311000001106,81171020,1521223,Cerazette 75microgram tablets (Merck Sharp & Dohme Ltd),Desogestrel,75microgram,Tablet,Oral,Progestogen Products Doubling (In House Use)/Oral Progestogen-Only Contraceptives,February 2009,9419001,,,,,,,,,1,7030201
74212,2.98022110000e+16,52334021,0,Desogestrel 75microgram tablets (Sigma Pharmaceuticals Plc),Desogestrel,75microgram,Tablet,Oral,Progestogen Products Doubling (In House Use)/Oral Progestogen-Only Contraceptives,January 2019,52334021,,,,,,,,,1,7030201
1348,167411000001104,55281020,431856,Noriday 350microgram tablets (Pfizer Ltd),Norethisterone,350microgram,Tablet,Oral,Progestogen Products Doubling (In House Use)/Oral Progestogen-Only Contraceptives,February 2009,1827001,,,,,,,,,1,7030201
54800,2.17069110000e+16,46832020,162,Desorex 75microgram tablets (Somex Pharma),Desogestrel,75microgram,Tablet,Oral,Progestogen Products Doubling (In House Use)/Oral Progestogen-Only Contraceptives,April 2013,46832020,,,,,,,,,1,7030201
54527,2.16993110000e+16,46830020,3627,Cerelle 75microgram tablets (Consilient Health Ltd),Desogestrel,75microgram,Tablet,Oral,Oral Progestogen-Only Contraceptives,April 2013,46830020,,,,,,,,,0,7030201
2061,326447002,71552020,45863,Norethisterone 350microgram tablets,Norethisterone,350microgram,Tablet,Oral,Progestogen Products Doubling (In House Use)/Oral Progestogen-Only Contraceptives,February 2009,6106001,,,,,,,,,1,7030201
57748,2.25029110000e+16,16454021,241,Desomono 75microgram tablets (MedRx Licences Ltd),Desogestrel,75microgram,Tablet,Oral,Progestogen Products Doubling (In House Use)/Oral Progestogen-Only Contraceptives,October 2013,16454021,,,,,,,,,1,7030201
59414,2.26653110000e+16,16810021,3,Desogestrel 75microgram tablets (Actavis UK Ltd),Desogestrel,75microgram,Tablet,Oral,Progestogen Products Doubling (In House Use)/Oral Progestogen-Only Contraceptives,April 2014,16810021,,,,,,,,,1,7030201
58485,2.32697110000e+16,17471021,16772,Zelleta 75microgram tablets (Morningside Healthcare Ltd),Desogestrel,75microgram,Tablet,Oral,Progestogen Products Doubling (In House Use)/Oral Progestogen-Only Contraceptives,January 2014,17471021,,,,,,,,,1,7030201
61465,2.46777110000e+16,27034021,1529,Feanolla 75microgram tablets (Lupin Healthcare (UK) Ltd),Desogestrel,75microgram,Tablet,Oral,Progestogen Products Doubling (In House Use)/Oral Progestogen-Only Contraceptives,October 2014,27034021,,,,,,,,,1,7030201
61890,2.17323110000e+16,46833020,30,Desogestrel 75microgram tablets (A A H Pharmaceuticals Ltd),Desogestrel,75microgram,Tablet,Oral,Progestogen Products Doubling (In House Use)/Oral Progestogen-Only Contraceptives,January 2015,46833020,,,,,,,,,1,7030201
48570,1.97315110000e+16,38599020,35,Cerazette 75microgram tablets (Mawdsley-Brooks & Company Ltd),Desogestrel,75microgram,Tablet,Oral,Progestogen Products Doubling (In House Use)/Oral Progestogen-Only Contraceptives,January 2013,38599020,,,,,,,,,1,7030201
2553,221011000001108,58138020,71457,Norgeston 30microgram tablets (Bayer Plc),Levonorgestrel,30microgram,Tablet,Oral,Progestogen Products Doubling (In House Use)/Oral Progestogen-Only Contraceptives,February 2009,2547001,,,,,,,,,1,7030201
10201,400419002,81169020,496838,Desogestrel 75microgram tablets,Desogestrel,75microgram,Tablet,Oral,Progestogen Products Doubling (In House Use)/Oral Progestogen-Only Contraceptives,February 2009,9418001,,,,,,,,,1,7030201
2265,326421006,60926020,6814,Etynodiol 500microgram tablets,Etynodiol diacetate,500microgram,Tablet,Oral,Oral Progestogen-Only Contraceptives,February 2009,3234001,,,,,,,,,0,7030201
56103,2.22634110000e+16,14831021,471649,Cerelle 75microgram tablets (Consilient Health Ltd),Desogestrel,75microgram,Tablet,Oral,Progestogen Products Doubling (In House Use)/Oral Progestogen-Only Contraceptives,August 2013,14831021,,,,,,,,,1,7030201
