prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
809,3417411000001107,84947020,54617,Prostap 3 Depot 11.25mg powder and solvent for suspension for injection vials (Takeda UK Ltd),Leuprorelin acetate,11.25mg,Powder and solvent for suspension for injection,Intramuscular/Subcutaneous,Gonadorelin Analogues/Prostate Cancer,February 2009,11157001,,,,,,,,,1,6070250
13276,4146511000001104,79571020,12113,Decapeptyl SR 3mg powder and solvent for suspension for injection vials (Ipsen Ltd),Triptorelin acetate,3mg,Powder and solvent for suspension for injection,Intramuscular,Gonadorelin Analogues/Prostate Cancer,February 2009,8662001,,,,,,,,,1,6070250
48892,1.93061110000e+16,38080020,12537,Leuprorelin 11.25mg powder and solvent for suspension for injection pre-filled syringes,Leuprorelin acetate,11.25mg,Powder and solvent for suspension for injection,Intramuscular/Subcutaneous,Gonadorelin Analogues/Prostate Cancer,January 2013,38080020,,,,,,,,,1,6070250
67282,1.96197110000e+16,38083020,146,Prostap SR DCS 3.75mg powder and solvent for suspension for injection pre-filled syringes (DE Pharmaceuticals),Leuprorelin acetate,3.75mg,Powder and solvent for suspension for injection,Subcutaneous/Intramuscular,Gonadorelin Analogues/Prostate Cancer,August 2016,38083020,,,,,,,,,1,6070250
4379,3822611000001105,69207020,7268,Synarel 200micrograms/dose nasal spray (Pfizer Ltd),Nafarelin acetate,200microgram/1dose,Spray,Nasal,Gonadorelin Analogues,February 2009,5430001,,,,,,,,,0,6070250
3463,4262911000001102,56912020,1498,Buserelin 150micrograms/dose nasal spray,Buserelin acetate,150microgram/1dose,Spray,Nasal,Gonadorelin Analogues,February 2009,2231001,,,,,,,,,0,6070250
23105,8172811000001102,87510020,44972,Decapeptyl SR 11.25mg powder and solvent for suspension for injection vials (Ipsen Ltd),Triptorelin,11.25mg,Powder and solvent for suspension for injection,Intramuscular,Gonadorelin Analogues/Prostate Cancer,February 2009,12329001,,,,,,,,,1,6070250
55587,1.96195110000e+16,38081020,593,Prostap 3 DCS 11.25mg powder and solvent for suspension for injection pre-filled syringes (DE Pharmaceuticals),Leuprorelin acetate,11.25mg,Powder and solvent for suspension for injection,Intramuscular/Subcutaneous,Gonadorelin Analogues/Prostate Cancer,June 2013,38081020,,,,,,,,,1,6070250
2519,4256511000001104,57020020,881,Suprecur 150micrograms/dose nasal spray (Sanofi),Buserelin acetate,150microgram/1dose,Spray,Nasal,Gonadorelin Analogues,February 2009,2256001,,,,,,,,,0,6070250
26975,3.61453110000e+16,87362020,2051,Triptorelin acetate 3.75mg powder and solvent for suspension for injection pre-filled syringes,Triptorelin acetate,3.75mg,Powder and solvent for suspension for injection,Subcutaneous/Intramuscular,Gonadorelin Analogues/Prostate Cancer,February 2009,12254001,,,,,,,,,1,6070250
