prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
19290,2.22035001000e+17,83071020,0,Bee venom initial vaccination,Bee Venom,initial,Vaccine,Intradermal Skin Prick,Allergen Immunotherapy,February 2009,10297001,,,,,,,,,0,3040200
75749,5.56650010000e+16,54975020,0,Norisen Injection (E. Merck),Aluminium Acetate,,Injection,,Allergen Immunotherapy,April 2019,1741001,,,,,,,,,0,3040200
30128,9109011000001108,80833020,2,Pharmalgen Bee Venom initial set powder and solvent for solution for injection vials (ALK-Abello Ltd),,,Not applicable,Route of administration not applicable,Allergen Immunotherapy,February 2009,9260001,,,,,,,,,0,3040200
24884,1.76865001000e+17,71817020,2,Wasp & bee venom allergy treat kit,Wasp Venom,,Allergy Treatment Set,,Allergen Immunotherapy,February 2009,6185001,,,,,,,,,0,3040200
25392,5.72450010000e+16,55153020,2,Pollinex grasses Vaccination (Allergy Therapeutics (UK) Ltd),Pollens,,Vaccination,Subcutaneous Injection,Allergen Immunotherapy,February 2009,1793001,,,,,,,,,0,3040200
26607,9110411000001106,86510020,1,Pharmalgen Wasp Venom initial set powder and solvent for solution for injection vials (ALK-Abello Ltd),,,Not applicable,Route of administration not applicable,Allergen Immunotherapy,February 2009,11844001,,,,,,,,,0,3040200
69598,1.86714110000e+16,99715020,6,Omalizumab 75mg/0.5ml solution for injection pre-filled syringes,Omalizumab,150mg/1ml,Solution for injection,Subcutaneous,Allergen Immunotherapy,May 2017,18511001,,,,,,,,,0,3040200
73465,9819911000001100,21777020,0,Generic Pollinex Grasses + Rye suspension for injection treatment and extension course vials,,,Not applicable,Route of administration not applicable,Allergen Immunotherapy,October 2018,21777020,,,,,,,,,0,3040200
18699,1.76895001000e+17,71820020,87,Pharmalgen Allergy treatment set (ALK-Abello Ltd),Wasp Venom,,Allergy Treatment Set,,Allergen Immunotherapy,February 2009,6186001,,,,,,,,,0,3040200
47915,1.86713110000e+16,99727020,55,Omalizumab 150mg/1ml solution for injection pre-filled syringes,Omalizumab,150mg/1ml,Solution for injection,Subcutaneous,Allergen Immunotherapy,October 2012,18517001,,,,,,,,,0,3040200
33542,1.76715001000e+17,71800020,1,Spectralgen 4 grass mix Allergy treatment set (Pharmacia Ltd),Pollens,,Allergy Treatment Set,,Allergen Immunotherapy,February 2009,6180001,,,,,,,,,0,3040200
27127,5.72050010000e+16,55147020,2,Pollinex grasses extension course Vaccination (Allergy Therapeutics (UK) Ltd),Pollens,,Vaccination,Subcutaneous Injection,Allergen Immunotherapy,February 2009,1791001,,,,,,,,,0,3040200
75773,5.56350010000e+16,54972020,12,Merck skin testing Oral solution (E. Merck),,,Oral Solution,,Allergen Immunotherapy,April 2019,1740001,,,,,,,,,0,3040200
23094,9817611000001102,90025020,6,Pollinex Grasses + Rye suspension for injection treatment and extension course vials (Allergy Therapeutics (UK) Ltd),,,Not applicable,Route of administration not applicable,Allergen Immunotherapy,February 2009,13604001,,,,,,,,,0,3040200
27672,1.76735001000e+17,71803020,2,Spectralgen 3 tree mix Allergy treatment set (Pharmacia Ltd),Pollens,,Allergy Treatment Set,,Allergen Immunotherapy,February 2009,6181001,,,,,,,,,0,3040200
53289,1.86673110000e+16,99749020,72,Xolair 150mg/1ml solution for injection pre-filled syringes (Novartis Pharmaceuticals UK Ltd),Omalizumab,150mg/1ml,Solution for injection,Subcutaneous,Allergen Immunotherapy,January 2013,18528001,,,,,,,,,0,3040200
42741,9117511000001108,83072020,0,Bee venom 120microgram powder and solvent for solution for injection vials,Bee venom,120microgram,Powder and solvent for solution for injection,Subcutaneous,Allergen Immunotherapy,June 2010,10297002,,,,,,,,,0,3040200
41287,9738211000001108,89893020,37,Xolair 150mg powder and solvent for solution for injection vials (Novartis Pharmaceuticals UK Ltd),Omalizumab,150mg,Powder and solvent for solution for injection,Subcutaneous,Allergen Immunotherapy,February 2010,13537001,,,,,,,,,0,3040200
36590,2.31485001000e+17,85697020,0,Allergen extract series 2 Skin prick testing solution (Allergy Therapeutics (UK) Ltd),Specific Allergen Extracts,,Skin Prick Testing Solution,Intradermal Skin Prick,Allergen Immunotherapy,February 2009,11489001,,,,,,,,,0,3040200
7550,9742911000001102,89891020,9,Omalizumab 150mg powder and solvent for solution for injection vials,Omalizumab,150mg,Powder and solvent for solution for injection,Subcutaneous,Allergen Immunotherapy,February 2009,13536001,,,,,,,,,0,3040200
35667,2.09575001000e+17,79174020,0,Allergen extract series 1 Skin prick testing solution (Allergy Therapeutics (UK) Ltd),Specific Allergen Extracts,,Skin Prick Testing Solution,Intradermal Skin Prick,Allergen Immunotherapy,February 2009,8486001,,,,,,,,,0,3040200
13328,2.26895001000e+17,84538020,0,Wasp venom vaccine initial,Wasp Venom,initial,Vaccine,Intradermal Skin Prick,Allergen Immunotherapy,February 2009,10961001,,,,,,,,,0,3040200
78600,9117911000001102,21221020,0,Wasp venom 1.2microgram powder and solvent for solution for injection vials,Wasp venom,1.2microgram,Powder and solvent for solution for injection,Subcutaneous,Allergen Immunotherapy,November 2019,21221020,,,,,,,,,0,3040200
60113,1.86670110000e+16,99743020,0,Xolair 75mg/0.5ml solution for injection pre-filled syringes (Novartis Pharmaceuticals UK Ltd),Omalizumab,150mg/1ml,Solution for injection,Subcutaneous,Allergen Immunotherapy,June 2014,18525001,,,,,,,,,0,3040200
23095,9819111000001104,90021020,1,Pollinex Trees suspension for injection treatment and extension course vials (Allergy Therapeutics (UK) Ltd),,,Not applicable,Route of administration not applicable,Allergen Immunotherapy,February 2009,13602001,,,,,,,,,0,3040200
