prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
10307,2.20165001000e+17,82528020,32,Lidocaine with benzalkonium chloride Pump spray,Lidocaine Hydrochloride/Benzalkonium Chloride,,Pump Spray,Topical,Topical Local Anaesthetics And Antipruritics,February 2009,10047001,,,,,,,,,0,13030000
78151,2.31150010000e+16,50909020,92,Calamine Cream (Celltech Pharma Europe Ltd),Sodium citrate/Phenol liquefied/Calamine/Zinc oxide/Glycerol/Bentonite,5mg/1ml + 5mg/1ml + 150mg/1ml + 50mg/1ml + 50mg/1ml + 30mg/1ml,Liquid,Cutaneous,Topical Local Anaesthetics And Antipruritics,October 2019,693009,,,,,,,,,0,13030000
65793,2.18899110000e+16,47831020,16,Cala Soothe lotion (Ennogen Healthcare Ltd),Sodium citrate/Phenol liquefied/Calamine/Zinc oxide/Glycerol/Bentonite,5mg/1ml + 5mg/1ml + 150mg/1ml + 50mg/1ml + 50mg/1ml + 30mg/1ml,Liquid,Cutaneous,Topical Local Anaesthetics And Antipruritics,March 2016,47831020,,,,,,,,,0,13030000
38497,1.15089110000e+16,95318020,15190,Dermacool 1% cream (Pern Consumer Products Ltd),Menthol,10mg/1gram,Cream,Cutaneous,Topical Local Anaesthetics And Antipruritics/Emollient Cream,February 2009,16270001,,,,,,,,,1,13030000
12732,331636008,82385020,173,Diphenhydramine 2% cream,Diphenhydramine hydrochloride,20mg/1ml,Cream,Cutaneous,Topical Local Anaesthetics And Antipruritics,February 2009,9986001,,,,,,,,,0,13030000
35296,1.09012110000e+16,92779020,7466,Menthol 2% in Aqueous cream,Menthol,20mg/1gram,Cream,Cutaneous,Topical Local Anaesthetics And Antipruritics/Emollient Cream,February 2009,14988001,,,,,,,,,1,13030000
38009,1.34347110000e+16,93692020,10,Savlon Bites & Stings Pain Relief gel (Thornton & Ross Ltd),Lidocaine hydrochloride/Zinc sulfate/Cetrimide,20mg/1gram + 10mg/1gram + 5mg/1gram,Gel,Cutaneous,Topical Local Anaesthetics And Antipruritics,February 2009,15447001,,,,,,,,,0,13030000
1098,331596000,61628020,16386,Crotamiton 10% lotion,Crotamiton,100mg/1ml,Liquid,Cutaneous,Topical Local Anaesthetics And Antipruritics,February 2009,3397001,,,,,,,,,0,13030000
36659,1.18408110000e+16,389021,1539,Atopiclair cream (Alliance Pharmaceuticals Ltd),,,Cream,Cutaneous,Topical Local Anaesthetics And Antipruritics/Sodium Hyaluronate Cream,February 2009,18856005,,,,,,,,,1,13030000
48269,7499411000001105,8998020,92,Bite and Sting Relief Antihistamine 2% cream (The Boots Company Plc),Mepyramine maleate,20mg/1gram,Cream,Cutaneous,Topical Local Anaesthetics And Antipruritics,January 2013,8998020,,,,,,,,,0,13030000
