prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
55090,1.34597110000e+16,73208020,0,Sumatriptan 100mg tablets (Arrow Generics Ltd),Sumatriptan succinate,100mg,Tablet,Oral,Acute Migraine,May 2013,6591009,,,,,,,,,0,4070401
535,322827001,84750020,468963,Naratriptan 2.5mg tablets,Naratriptan hydrochloride,2.5mg,Tablet,Oral,Acute Migraine,February 2009,11061001,,,,,,,,,0,4070401
68824,2.01840110000e+16,39816020,18,Zolmitriptan 2.5mg tablets (Actavis UK Ltd),Zolmitriptan,2.5mg,Tablet,Oral,Acute Migraine,February 2017,39816020,,,,,,,,,0,4070401
10099,1.73775001000e+17,71315020,7456,Paracetamol 500mg with codeine phosphate 8mg & buclizine 6.25mg,Buclizine Hydrochloride/Codeine Phosphate/Paracetamol,500mg+8mg+6.25mg,Tablets,Oral,Sedating Antihistamines/Acute Migraine,February 2009,6035001,,,,,,,,,1,4070401
892,186611000001100,54586020,275022,Paramax tablets (Sanofi),Metoclopramide hydrochloride/Paracetamol,5mg + 500mg,Tablet,Oral,Acute Migraine,February 2009,1641001,,,,,,,,,0,4070401
48759,374041005,39903020,3725,Zolmitriptan 5mg tablets,Zolmitriptan,5mg,Tablet,Oral,Acute Migraine,January 2013,39903020,,,,,,,,,0,4070401
60040,3546911000001102,12991020,14,Generic Migraleve Pink tablets,Buclizine hydrochloride/Paracetamol/Codeine phosphate,6.25mg + 500mg + 8mg,Tablet,Oral,Opioid Analgesics/Acute Migraine,May 2014,12991020,,,,,,,,,1,4070401
53448,2.05753110000e+16,41920020,0,Sumatriptan 50mg tablets (Pfizer Ltd),Sumatriptan succinate,50mg,Tablet,Oral,Acute Migraine,January 2013,41920020,,,,,,,,,0,4070401
61574,1.39354110000e+16,4647020,1,Naramig 2.5mg tablets (DE Pharmaceuticals),Naratriptan hydrochloride,2.5mg,Tablet,Oral,Acute Migraine,November 2014,4647020,,,,,,,,,0,4070401
51066,1.39293110000e+16,4662020,4,Maxalt Melt 10mg oral lyophilisates (DE Pharmaceuticals),Rizatriptan benzoate,10mg,Oral lyophilisate,Oral,Acute Migraine,January 2013,4662020,,,,,,,,,0,4070401
12778,1.25905001000e+17,64645020,422,Metoclopramide with paracetamol 5mg + 500mg Tablet,Metoclopramide Hydrochloride/Paracetamol,5mg + 500mg,Tablet,Oral,Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide/Acute Migraine,February 2009,4167001,,,,,,,,,1,4070401
2444,1.73850010000e+16,50207020,2276,Lingraine 2mg Sublingual tablet (Sanofi-Synthelabo Ltd),Ergotamine Tartrate,2mg,Sublingual Tablet,Sublingual,Acute Migraine,February 2009,530001,,,,,,,,,0,4070401
14910,407789009,76762020,21343,Eletriptan 40mg tablets,Eletriptan hydrobromide,40mg,Tablet,Oral,Acute Migraine,February 2009,7636001,,,,,,,,,0,4070401
14815,8156511000001102,88366020,7342,Zomig Rapimelt 5mg orodispersible tablets (Grunenthal Ltd),Zolmitriptan,5mg,Orodispersible tablet,Oral,Acute Migraine,February 2009,12758001,,,,,,,,,0,4070401
46721,1.11394110000e+16,493021,18935,Sumatriptan 6mg/0.5ml solution for injection pre-filled syringes with device,Sumatriptan succinate,12mg/1ml,Solution for injection,Subcutaneous,Acute Migraine/Cluster Headache And Trigeminal Autonomic Headache,February 2012,18909001,,,,,,,,,1,4070401
1616,3361311000001102,84213020,334642,Migraleve Pink tablets (McNeil Products Ltd),Buclizine hydrochloride/Paracetamol/Codeine phosphate,6.25mg + 500mg + 8mg,Tablet,Oral,Opioid Analgesics/Acute Migraine,February 2009,10814001,,,,,,,,,1,4070401
2311,357711000001109,50414020,111824,Migril tablets (Wockhardt UK Ltd),Caffeine hydrate/Cyclizine hydrochloride/Ergotamine tartrate,100mg + 50mg + 2mg,Tablet,Oral,Acute Migraine,February 2009,578001,,,,,,,,,0,4070401
9941,4364111000001104,84046020,9129,Migard 2.5mg tablets (A. Menarini Farmaceutica Internazionale SRL),Frovatriptan succinate monohydrate,2.5mg,Tablet,Oral,Acute Migraine,February 2009,10736001,,,,,,,,,0,4070401
62122,1.04205110000e+16,72829020,3,Sumatriptan 100mg tablets (A A H Pharmaceuticals Ltd),Sumatriptan succinate,100mg,Tablet,Oral,Acute Migraine,January 2015,6476009,,,,,,,,,0,4070401
59072,1.84802110000e+16,4608020,15,Sumatriptan 100mg tablets (Dr Reddy's Laboratories (UK) Ltd),Sumatriptan succinate,100mg,Tablet,Oral,Acute Migraine,March 2014,4608020,,,,,,,,,0,4070401
1241,1.56655001000e+17,68824020,63307,Imigran subject 6mg/syringe Subcutaneous injection (GlaxoSmithKline UK Ltd),Sumatriptan Succinate,6mg/syringe,Subcutaneous Injection,Subcutaneous Injection,Acute Migraine/Cluster Headache And Trigeminal Autonomic Headache,February 2009,5323001,,,,,,,,,1,4070401
70205,1.34595110000e+16,73205020,1,Sumatriptan 50mg tablets (Arrow Generics Ltd),Sumatriptan succinate,50mg,Tablet,Oral,Acute Migraine,September 2017,6590009,,,,,,,,,0,4070401
12869,1.25915001000e+17,64646020,141,Metoclopramide with paracetamol 5mg + 500mg Sachets,Metoclopramide Hydrochloride/Paracetamol,5mg + 500mg,Sachets,Oral,Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide/Acute Migraine,February 2009,4167002,,,,,,,,,1,4070401
17456,5.40450010000e+16,54789020,52,Metoclopramide with lysine acetylsalicylate 10mg + 900mg Oral solution,Metoclopramide Hydrochloride/Aspirin Lysine,10mg + 900mg,Oral Solution,Oral,Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide/Acute Migraine,February 2009,1690001,,,,,,,,,1,4070401
46722,1.11395110000e+16,495021,9117,Sumatriptan 6mg/0.5ml solution for injection syringe refill,Sumatriptan succinate,12mg/1ml,Solution for injection,Subcutaneous,Acute Migraine/Cluster Headache And Trigeminal Autonomic Headache,February 2012,18910001,,,,,,,,,1,4070401
68169,3.27826110000e+16,69354021,88,Sumatriptan 6mg/0.5ml solution for injection pre-filled pens (Alliance Healthcare (Distribution) Ltd),Sumatriptan succinate,12mg/1ml,Solution for injection,Subcutaneous,Acute Migraine/Cluster Headache And Trigeminal Autonomic Headache,November 2016,69354021,,,,,,,,,1,4070401
59727,3547111000001102,12993020,0,Generic Migril tablets,Caffeine hydrate/Cyclizine hydrochloride/Ergotamine tartrate,100mg + 50mg + 2mg,Tablet,Oral,Acute Migraine,April 2014,12993020,,,,,,,,,0,4070401
15159,2.23535001000e+17,83568020,383,Tolfenamic acid 200mg Capsule,Tolfenamic Acid,200mg,Capsule,Oral,Acute Migraine/Non-Steroidal Anti-Inflammatory Drugs,February 2009,10515001,,,,,,,,,1,4070401
720,4789411000001106,86977020,8375,Imigran 10mg nasal spray (GlaxoSmithKline UK Ltd),Sumatriptan,100mg/1ml,Spray,Nasal,Acute Migraine,February 2009,12057001,,,,,,,,,0,4070401
3514,322788001,67938020,25515,Paracetamol 500mg / Metoclopramide 5mg effervescent powder sachets sugar free,Paracetamol/Metoclopramide hydrochloride,500mg + 5mg,Effervescent powder,Oral,Acute Migraine,February 2009,5075002,,,,,,,,,0,4070401
5034,1.57875001000e+17,69019020,4943,Ergotamine tartrate with cyclizine and caffeine tablets,Caffeine/Cyclizine Hydrochloride/Ergotamine Tartrate,,Tablets,Oral,Antihistamines Used For Nausea And Vomiting/Acute Migraine,February 2009,5378001,,,,,,,,,1,4070401
27856,2.11575001000e+17,79746020,100,Midrid (rpr) Capsule (Rhone-Poulenc Rorer Ltd),Paracetamol/Isometheptene mucate,325mg + 65mg,Capsule,Oral,Non-Opioid And Compound Analgesics/Acute Migraine,February 2009,8741001,,,,,,,,,1,4070401
