prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
14892,3.05465001000e+17,82546020,2815,Anoheal 2% Cream (S.L.A. Pharma (UK) Ltd),Diltiazem hydrochloride,20mg/1gram,Cream,Transdermal,Anal Fissure Management,February 2009,10056001,,,,,,,,,0,1070400
64890,2.60255001000e+17,98541020,0,Diltiazem cream,Diltiazem Hydrochloride,,,,Anal Fissure Management,December 2015,17905001,,,,,,,,,0,1070400
7079,9315411000001108,89230020,49289,Glyceryl trinitrate 0.4% rectal ointment,Glyceryl trinitrate,4mg/1gram,Rectal ointment,Rectal,Anal Fissure Management,February 2009,13195001,,,,,,,,,0,1070400
69343,2.03530110000e+16,41276020,5,Glyceryl trinitrate 0.2% in White soft paraffin,Glyceryl trinitrate,2mg/1gram,Ointment,Route of administration not applicable,Anal Fissure Management,May 2017,41276020,,,,,,,,,0,1070400
63676,2.39085001000e+17,88474020,48,Glyceryl trinitrate 0.2% with yellow soft paraffin 50% with 50% ointment,Glyceryl Trinitrate,,Ointment,,Anal Fissure Management,July 2015,12812001,,,,,,,,,0,1070400
65970,2.22206110000e+16,15493021,6,Nifedipine 2% ointment,Nifedipine,20mg/1gram,Ointment,Rectal,Anal Fissure Management,April 2016,15493021,,,,,,,,,0,1070400
55640,1.81611110000e+16,37755020,2,Glyceryl trinitrate 0.4% in White soft paraffin,Glyceryl trinitrate,4mg/1gram,Ointment,Route of administration not applicable,Anal Fissure Management,June 2013,37755020,,,,,,,,,0,1070400
1702,652211000001108,72535020,108355,Anusol ointment (Church & Dwight UK Ltd),Bismuth oxide/Zinc oxide/Bismuth subgallate/Peru Balsam,8.75mg/1gram + 107.5mg/1gram + 22.5mg/1gram + 18.75mg/1gram,Ointment,Cutaneous/Rectal,Soothing Haemorrhoid Products/Anal Fissure Management,February 2009,6393002,,,,,,,,,1,1070400
78948,3.74492110000e+16,88939021,9,Rectogesic 0.4% rectal ointment (CST Pharma Ltd),Glyceryl trinitrate,4mg/1gram,Rectal ointment,Rectal,Anal Fissure Management,December 2019,88939021,,,,,,,,,0,1070400
65104,3391511000001106,11451020,9,Generic Anusol ointment,Bismuth oxide/Zinc oxide/Bismuth subgallate/Peru Balsam,8.75mg/1gram + 107.5mg/1gram + 22.5mg/1gram + 18.75mg/1gram,Ointment,Cutaneous/Rectal,Soothing Haemorrhoid Products/Anal Fissure Management,January 2016,11451020,,,,,,,,,1,1070400
7070,9311111000001100,89232020,51928,Rectogesic 0.4% rectal ointment (Kyowa Kirin Ltd),Glyceryl trinitrate,4mg/1gram,Rectal ointment,Rectal,Anal Fissure Management,February 2009,13196001,,,,,,,,,0,1070400
45845,2.44315001000e+17,91949020,6,Glyceryl trinitrate Ointment,Glyceryl Trinitrate,,Ointment,Rectal,Anal Fissure Management,August 2011,14569001,,,,,,,,,0,1070400
