prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
71473,3.47552110000e+16,78222021,0,Piperacillin 2g / Tazobactam 250mg powder for solution for infusion vials (Bowmed Ibisqus Ltd),Piperacillin sodium/Tazobactam sodium,2gram + 250mg,Powder for solution for infusion,Intravenous,Antipseudomonal Penicillins,January 2018,78222021,,,,,,,,,0,5010104
19368,4437611000001103,74270020,50,Tazocin 2g/0.25g powder for solution for infusion vials (Pfizer Ltd),Piperacillin sodium/Tazobactam sodium,2gram + 250mg,Powder for solution for infusion,Intravenous,Antipseudomonal Penicillins,February 2009,6890001,,,,,,,,,0,5010104
693,323673005,74274020,10,Piperacillin 2g / Tazobactam 250mg powder for solution for infusion vials,Piperacillin sodium/Tazobactam sodium,2gram + 250mg,Powder for solution for infusion,Intravenous,Antipseudomonal Penicillins,February 2009,6891001,,,,,,,,,0,5010104
17095,1.51545001000e+17,67947020,0,Clavulanic acid 100mg with Ticarcillin 1.5g infusion,Ticarcillin Sodium/Potassium Clavulanate,100mg + 1.5g,Infusion,,Broad-Spectrum Penicillins/Antipseudomonal Penicillins,February 2009,5077002,,,,,,,,,1,5010104
17375,9.51150010000e+16,60192020,4,Azlocillin 5g/vial injection,Azlocillin Sodium,5g/vial,Injection,,Antipseudomonal Penicillins,February 2009,3068003,,,,,,,,,0,5010104
17323,323671007,74275020,107,Piperacillin 4g / Tazobactam 500mg powder for solution for infusion vials,Tazobactam sodium/Piperacillin sodium,500mg + 4gram,Powder for solution for infusion,Intravenous,Antipseudomonal Penicillins,February 2009,6891002,,,,,,,,,0,5010104
18961,9.63250010000e+16,60410020,71,Pyopen 1g sterile Powder (Link Pharmaceuticals Ltd),Carbenicillin,1g,Powder,,Antipseudomonal Penicillins,February 2009,3120001,,,,,,,,,0,5010104
32318,1.82615001000e+17,72760020,1,Securopen 5g/vial Infusion (Bayer Plc),Azlocillin Sodium,5g/vial,Infusion,Intravenous Infusion,Antipseudomonal Penicillins,February 2009,6456002,,,,,,,,,0,5010104
694,1.91335001000e+17,74271020,157,Tazocin 4.5g Powder for solution for injection (Pfizer Consumer Healthcare Ltd),Tazobactam sodium/Piperacillin sodium,500mg + 4gram,Powder for solution for infusion,Intravenous,Antipseudomonal Penicillins,February 2009,6890002,,,,,,,,,0,5010104
22453,9.51050010000e+16,60191020,1,Azlocillin 1g/vial injection,Azlocillin Sodium,1g/vial,Injection,,Antipseudomonal Penicillins,February 2009,3068002,,,,,,,,,0,5010104
8515,3.31150010000e+16,52109020,183,Uticillin 500mg Tablet (Beecham Research Laboratories),Carfecillin Sodium,500mg,Tablet,Oral,Antipseudomonal Penicillins,February 2009,998001,,,,,,,,,0,5010104
21737,1.35245001000e+17,65819020,15,Piperacillin 2g/vial injection,Piperacillin Sodium,2g/vial,Injection,,Antipseudomonal Penicillins,February 2009,4489002,,,,,,,,,0,5010104
25938,1.44115001000e+17,67063020,20,Ticarcillin 5g/vial Injection,Ticarcillin Sodium,5g/vial,Injection,,Antipseudomonal Penicillins,February 2009,4833003,,,,,,,,,0,5010104
31174,1.35255001000e+17,65820020,2,Piperacillin 4g/infusion bottle infusion,Piperacillin Sodium,4g/infusion bottle,Infusion,,Antipseudomonal Penicillins,February 2009,4489003,,,,,,,,,0,5010104
47648,9.68650010000e+16,60475020,2,Carfecillin 500mg tablets,Carfecillin Sodium,500mg,Tablets,Oral,Antipseudomonal Penicillins,August 2012,3134001,,,,,,,,,0,5010104
18962,1.44095001000e+17,67061020,16,Ticarcillin 1g/vial Injection,Ticarcillin Sodium,1g/vial,Injection,,Antipseudomonal Penicillins,February 2009,4833001,,,,,,,,,0,5010104
49724,4437911000001109,5645020,137,Tazocin 4g/0.5g powder for solution for infusion vials (Pfizer Ltd),Tazobactam sodium/Piperacillin sodium,500mg + 4gram,Powder for solution for infusion,Intravenous,Antipseudomonal Penicillins,January 2013,5645020,,,,,,,,,0,5010104
23602,1.44105001000e+17,67062020,1,Ticarcillin 3g/vial Injection,Ticarcillin Sodium,3g/vial,Injection,,Antipseudomonal Penicillins,February 2009,4833002,,,,,,,,,0,5010104
33421,323772006,67941020,12,Ticarcillin 3g / Clavulanic acid 200mg powder for solution for infusion vials,Ticarcillin sodium/Potassium clavulanate,3gram + 200mg,Powder for solution for infusion,Intravenous,Antipseudomonal Penicillins,February 2009,5076001,,,,,,,,,0,5010104
16594,1.35235001000e+17,65818020,5,Piperacillin 1g/vial injection,Piperacillin Sodium,1g/vial,Injection,,Antipseudomonal Penicillins,February 2009,4489001,,,,,,,,,0,5010104
