prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
7493,6.70850010000e+16,56450020,22595,Largactil 100mg Tablet (Hawgreen Ltd),Chlorpromazine hydrochloride,100mg,Tablet,Oral,Antipsychotic Products/-,February 2009,02120001,,,,,,,,,1,4020100
7479,2.95050010000e+16,51687020,86,Stelazine 1mg/ml Injection (Goldshield Pharmaceuticals Ltd),Trifluoperazine Hydrochloride,1mg/ml,Injection,,Antipsychotic Products/-,February 2009,00892002,,,,,,,,,1,4020100
25336,321643009,50781020,646,Zotepine 50mg tablets,Zotepine,50mg,Tablet,Oral,Antipsychotic Products,February 2009,00662002,,,,,,,,,0,4020100
3233,1.15095001000e+17,63113020,18457,Haloperidol 2mg/ml sugar free Liquid,Haloperidol,2mg/ml,Liquid,Oral,Antipsychotic Products/-,February 2009,03752001,,,,,,,,,1,4020100
14576,1.83045001000e+17,72836020,270,Zuclopenthixol acetate 50mg/ml oily injection,Zuclopenthixol Acetate,50mg/ml,Oily Injection,,Antipsychotic Products,February 2009,06479001,,,,,,,,,0,4020100
15598,1.96525001000e+17,75277020,168,Thioridazine 100mg/5ml sugar free Oral solution,Thioridazine Hydrochloride,100mg/5ml,Oral Solution,Oral,Antipsychotic Products,February 2009,07178002,,,,,,,,,0,4020100
35787,5.12250010000e+16,54412020,27,Thioridazine 50mg Tablet (IVAX Pharmaceuticals UK Ltd),Thioridazine hydrochloride,50mg,Tablet,Oral,Antipsychotic Products,February 2009,01595010,,,,,,,,,0,4020100
55890,3.01250010000e+16,51759020,14,Promazine 50mg/5ml Liquid (Rosemont Pharmaceuticals Ltd),Promazine Hydrochloride,50mg/5ml,Liquid,,Antipsychotic Products,August 2013,00908009,,,,,,,,,0,4020100
43020,2.43855001000e+17,91764020,3,Haloperidol Oral solution,Haloperidol,,Oral Solution,Oral,Antipsychotic Products/-,July 2010,14476001,,,,,,,,,1,4020100
21064,2.10650010000e+16,50679020,78,Neulactil 25mg Tablet (JHC Healthcare Ltd),Pericyazine,25mg,Tablet,Oral,Antipsychotic Products,February 2009,00637003,,,,,,,,,0,4020100
9515,3905611000001104,55210020,66,Zoleptil 50 tablets (Movianto UK Ltd),Zotepine,50mg,Tablet,Oral,Antipsychotic Products,February 2009,01809002,,,,,,,,,0,4020100
77489,8.08750010000e+16,58295020,11,Promazine 50mg/5ml Liquid (Genus Pharmaceuticals Ltd),Promazine Hydrochloride,50mg/5ml,Liquid,,Antipsychotic Products,August 2019,02593009,,,,,,,,,0,4020100
3772,6.70650010000e+16,56446020,37187,Largactil 50mg Tablet (Hawgreen Ltd),Chlorpromazine hydrochloride,50mg,Tablet,Oral,Antipsychotic Products/-,February 2009,02119003,,,,,,,,,1,4020100
1192,321530002,67027020,359708,Thioridazine 10mg tablets,Thioridazine hydrochloride,10mg,Tablet,Oral,Antipsychotic Products,February 2009,04824001,,,,,,,,,0,4020100
40782,2.58125001000e+17,97323020,354,Levomepromazine 6mg Tablet,Levomepromazine Maleate,6mg,Tablet,Oral,Antipsychotic Products,November 2009,17290001,,,,,,,,,0,4020100
30111,1.01615001000e+17,61264020,6,Chlorprothixene 50mg tablets,Chlorprothixene,50mg,Tablets,Oral,Antipsychotic Products,February 2009,03313002,,,,,,,,,0,4020100
27148,8.29350010000e+16,58519020,695,Orap 10mg Tablet (Janssen-Cilag Ltd),Pimozide,10mg,Tablet,Oral,Antipsychotic Products,February 2009,02657003,,,,,,,,,0,4020100
19002,6.72850010000e+16,56481020,442,Largactil 100mg Suppository (Rhone-Poulenc Rorer Ltd),Chlorpromazine Hydrochloride,100mg,Suppository,Rectal,Antipsychotic Products/-,February 2009,02128001,,,,,,,,,1,4020100
41995,8.08850010000e+16,58296020,1,Promazine 50mg/ml Injection (Genus Pharmaceuticals Ltd),Promazine Hydrochloride,50mg/ml,Injection,,Antipsychotic Products,April 2010,02593010,,,,,,,,,0,4020100
2502,883911000001106,50348020,51866,Melleril 50mg tablets (Novartis Pharmaceuticals UK Ltd),Thioridazine hydrochloride,50mg,Tablet,Oral,Antipsychotic Products,February 2009,00562003,,,,,,,,,0,4020100
55620,2.46555001000e+17,92819020,0,Flupentixol Liquid,Flupentixol Dihydrochloride,,Liquid,,Antipsychotic Products/Other Antidepressants,June 2013,15008001,,,,,,,,,1,4020100
34902,139111000001108,55946020,228,Thioridazine 50mg tablets (A A H Pharmaceuticals Ltd),Thioridazine hydrochloride,50mg,Tablet,Oral,Antipsychotic Products,February 2009,01996011,,,,,,,,,0,4020100
8921,1.51550010000e+16,49952020,738,Integrin 10mg Capsule (Sanofi-Synthelabo Ltd),Oxypertine,10mg,Capsule,Oral,Antipsychotic Products,February 2009,00469001,,,,,,,,,0,4020100
54458,9.26050010000e+16,59774020,31,Prochlorperazine 5mg Tablet (Teva UK Ltd),Prochlorperazine maleate,5mg,Tablet,Oral,Antipsychotic Products/-,April 2013,02969009,,,,,,,,,1,4020100
10405,1.43945001000e+17,67038020,1681,Thioridazine 25mg/5ml sugar free Oral solution,Thioridazine Hydrochloride,25mg/5ml,Oral Solution,Oral,Antipsychotic Products,February 2009,04826003,,,,,,,,,0,4020100
1453,3.25850010000e+16,52047020,43112,Triptafen m 2mg+10mg Tablet (Goldshield Pharmaceuticals Ltd),Amitriptyline hydrochloride/Perphenazine,10mg + 2mg,Tablet,Oral,Antipsychotic Products/Tricyclic And Related Antidepressants,February 2009,00982002,,,,,,,,,1,4020100
3356,2.39650010000e+16,51013020,25103,Parstelin Tablet (GlaxoSmithKline Consumer Healthcare),Trifluoperazine Hydrochloride/Tranylcypromine Sulphate,,Tablet,Oral,Antipsychotic Products/Monoamine-Oxidase Inhibitors (MAOI),February 2009,00719001,,,,,,,,,1,4020100
34039,4.42050010000e+16,53576020,36,Haloperidol 1mg/ml Liquid (Rosemont Pharmaceuticals Ltd),Haloperidol,1mg/ml,Liquid,Oral,Antipsychotic Products/-,February 2009,01374010,,,,,,,,,1,4020100
17379,1.96625001000e+17,75300020,124,Haloperidol 1.5mg/5ml sugar free Oral solution,Haloperidol,1.5mg/5ml,Oral Solution,Oral,Antipsychotic Products/-,February 2009,07184001,,,,,,,,,1,4020100
10107,2.28545001000e+17,85202020,1099,Quetiapine Starter Pack,Quetiapine Fumarate,,Starter Pack,Oral,Antipsychotic Products,February 2009,11262001,,,,,,,,,0,4020100
