prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
3584,726111000001105,48443020,49220,Bricanyl 1.5mg/5ml syrup (AstraZeneca UK Ltd),Terbutaline sulfate,300microgram/1ml,Oral solution,Oral,Selective Beta 2 Agonists,February 2009,120002,,,,,,,,,0,3010101
23269,3386411000001100,79058020,215,Maxivent 2.5mg/2.5ml nebuliser liquid unit dose Steripoule vials (Ashbourne Pharmaceuticals Ltd),Salbutamol sulfate,1mg/1ml,Nebuliser liquid,Inhalation,Selective Beta 2 Agonists,February 2009,8429001,,,,,,,,,0,3010101
69238,1.04938110000e+16,2656020,881,Ventolin 200micrograms/dose Accuhaler (Waymade Healthcare Plc),Salbutamol,200microgram/1dose,Inhalation powder,Inhalation,Selective Beta 2 Agonists,April 2017,2656020,,,,,,,,,0,3010101
74441,1.81850110000e+16,2752020,1,Seretide 100 Accuhaler (Necessity Supplies Ltd),Salmeterol xinafoate/Fluticasone propionate,50microgram/1dose + 100microgram/1dose,Inhalation powder,Inhalation,Selective Beta 2 Agonists/Corticosteroids (For Respiratory Conditions),January 2019,2752020,,,,,,,,,1,3010101
53230,1.39975110000e+16,2755020,4,Seretide 250 Accuhaler (DE Pharmaceuticals),Salmeterol xinafoate/Fluticasone propionate,50microgram/1dose + 250microgram/1dose,Inhalation powder,Inhalation,Selective Beta 2 Agonists/Corticosteroids (For Respiratory Conditions),January 2013,2755020,,,,,,,,,1,3010101
27340,1.66565001000e+17,70316020,3,Salbuvent 0.5mg/ml Injection (Pharmacia Ltd),Salbutamol sulfate,500microgram/1ml,Solution for injection,Subcutaneous/Intravenous/Intramuscular,Selective Beta 2 Agonists/Myometrial Relaxants,February 2009,5739002,,,,,,,,,1,3010101
54742,2.06389110000e+16,41990020,113,Salmeterol 25micrograms/dose inhaler CFC free (A A H Pharmaceuticals Ltd),Salmeterol xinafoate,25microgram/1dose,Pressurised inhalation,Inhalation,Selective Beta 2 Agonists,April 2013,41990020,,,,,,,,,0,3010101
67823,5323811000001107,2700020,427,Salmeterol 50microgram Diskhaler (Dowelhurst Ltd),Salmeterol xinafoate,50microgram,Inhalation powder,Inhalation,Selective Beta 2 Agonists,October 2016,2700020,,,,,,,,,0,3010101
510,4843911000001107,52229020,8390,Ventolin 5mg/ml respirator solution (GlaxoSmithKline UK Ltd),Salbutamol sulfate,5mg/1ml,Nebuliser liquid,Inhalation,Selective Beta 2 Agonists,February 2009,1023001,,,,,,,,,0,3010101
73812,2.99800110000e+16,52701021,1,Bricanyl 500micrograms/dose Turbohaler (Lexon (UK) Ltd),Terbutaline sulfate,500microgram/1dose,Inhalation powder,Inhalation,Selective Beta 2 Agonists,November 2018,52701021,,,,,,,,,0,3010101
