prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
9528,3.60336110000e+16,48147020,2787,Methotrexate 5mg/2ml solution for injection vials,Methotrexate sodium,2.5mg/1ml,Solution for injection,Intravenous/Intraarterial/Intrathecal/Intramuscular,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites/Drugs Affecting The Immune Response For Eczema And Psoriasis,February 2009,43001,,,,,,,,,2,1050300
67421,8282011000001100,19034020,31,Azathioprine 100mg/5ml oral suspension,Azathioprine,20mg/1ml,Oral suspension,Oral,Products Affecting The Immune Response In Chronic Bowel Problems/Antiproliferative Immunosuppressants/Drugs Affecting The Immune Response In Rheumatic Disease,September 2016,19034020,,,,,,,,,2,1050300
19370,1.04735001000e+17,61712020,30,Ciclosporin 50mg/ml concentrate solution infusion,Ciclosporin,50mg/ml,Concentrate For Solution For Infusion,Intravenous Infusion,Products Affecting The Immune Response In Chronic Bowel Problems/Corticosteroids And Other Immunosuppressants,February 2009,3419001,,,,,,,,,1,1050300
75063,8282111000001104,19036020,1,Azathioprine 10mg/5ml oral solution,Azathioprine,2mg/1ml,Oral solution,Oral,Products Affecting The Immune Response In Chronic Bowel Problems/Antiproliferative Immunosuppressants/Drugs Affecting The Immune Response In Rheumatic Disease,February 2019,19036020,,,,,,,,,2,1050300
61545,2.25198110000e+16,16440021,34,Mercaptopurine 50mg tablets (Aspen Pharma Trading Ltd),Mercaptopurine,50mg,Tablet,Oral,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites,November 2014,16440021,,,,,,,,,1,1050300
26790,5.63250010000e+16,55045020,6,Sandimmun 50mg/ml Concentrate for solution for infusion (Novartis Pharmaceuticals UK Ltd),Ciclosporin,50mg/ml,Concentrate For Solution For Infusion,Intravenous Infusion,Products Affecting The Immune Response In Chronic Bowel Problems/Corticosteroids And Other Immunosuppressants,February 2009,1761002,,,,,,,,,1,1050300
67558,2.88037110000e+16,44939021,23,Remsima 100mg powder for concentrate for solution for infusion vials (Napp Pharmaceuticals Ltd),Infliximab,100mg,Powder for solution for infusion,Intravenous,Products Affecting The Immune Response In Chronic Bowel Problems/Cytokine Modulators For Chronic Bowel Problems/Cytokine Modulators In Rheumatic Disease/Cytokine Modulators For Eczema And Psoriasis,September 2016,44939021,,,,,,,,,3,1050300
68631,3614611000001101,60691020,0,Methotrexate 5mg/2ml solution for injection vials (Pfizer Ltd),Methotrexate sodium,2.5mg/1ml,Solution for injection,Intravenous/Intraarterial/Intrathecal/Intramuscular,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites/Drugs Affecting The Immune Response For Eczema And Psoriasis,January 2017,3179011,,,,,,,,,2,1050300
34687,41911000001104,48820020,127,Azathioprine 50mg tablets (A A H Pharmaceuticals Ltd),Azathioprine,50mg,Tablet,Oral,Products Affecting The Immune Response In Chronic Bowel Problems/Antiproliferative Immunosuppressants/Drugs Affecting The Immune Response In Rheumatic Disease,February 2009,202009,,,,,,,,,2,1050300
68955,2.03108110000e+16,40580020,0,Methotrexate 10mg tablets (Sandoz Ltd),Methotrexate,10mg,Tablet,Oral,Products Affecting The Immune Response In Chronic Bowel Problems/Antimetabolites/Drugs Affecting The Immune Response In Rheumatic Disease/Drugs Affecting The Immune Response For Eczema And Psoriasis,March 2017,40580020,,,,,,,,,3,1050300
