prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
4645,318963006,83503020,997282,Valsartan 160mg capsules,Valsartan,160mg,Capsule,Oral,Angiotensin-II Receptor Antagonists,February 2009,10485003,,,,,,,,,0,2050502
35380,2.42645001000e+17,90735020,38,Hydrochlorothiazide with olmesartan medoxomil 12.5mg with 20mg tablet,Hydrochlorothiazide/Olmesartan Medoxomil,12.5mg + 20mg,Tablet,Oral,Thiazides And Related Diuretics/Angiotensin-II Receptor Antagonists,February 2009,13960001,,,,,,,,,1,2050502
51186,1.76607110000e+16,1643020,0,Losartan 25mg tablets (Arrow Generics Ltd),Losartan potassium,25mg,Tablet,Oral,Angiotensin-II Receptor Antagonists,January 2013,1643020,,,,,,,,,0,2050502
31072,8983911000001107,88790020,4240,Amias 32mg tablets (Takeda UK Ltd),Candesartan cilexetil,32mg,Tablet,Oral,Angiotensin-II Receptor Antagonists,February 2009,12972001,,,,,,,,,0,2050502
69858,1.70259110000e+16,1642020,0,Losartan 25mg tablets (Alliance Healthcare (Distribution) Ltd),Losartan potassium,25mg,Tablet,Oral,Angiotensin-II Receptor Antagonists,July 2017,1642020,,,,,,,,,0,2050502
52658,1.54512110000e+16,36312020,26,Losartan 100mg/5ml oral suspension,Losartan potassium,20mg/1ml,Oral suspension,Oral,Angiotensin-II Receptor Antagonists,January 2013,36312020,,,,,,,,,0,2050502
71096,2.16241110000e+16,46324020,0,Irbesartan 150mg tablets (Dr Reddy's Laboratories (UK) Ltd),Irbesartan,150mg,Tablet,Oral,Angiotensin-II Receptor Antagonists,December 2017,46324020,,,,,,,,,0,2050502
54414,2.05305110000e+16,41324020,0,Candesartan 16mg tablets (Consilient Health Ltd),Candesartan cilexetil,16mg,Tablet,Oral,Angiotensin-II Receptor Antagonists,April 2013,41324020,,,,,,,,,0,2050502
54057,1.70243110000e+16,77299020,15,Losartan 50mg tablets (Teva UK Ltd),Losartan potassium,50mg,Tablet,Oral,Angiotensin-II Receptor Antagonists,March 2013,7822009,,,,,,,,,0,2050502
50971,1.70155110000e+16,1640020,0,Losartan 25mg tablets (A A H Pharmaceuticals Ltd),Losartan potassium,25mg,Tablet,Oral,Angiotensin-II Receptor Antagonists,January 2013,1640020,,,,,,,,,0,2050502
46715,2.64965001000e+17,99773020,27,Olmesartan medoxomil with amlodipine and hydrochlorothiazide 40mg + 10mg + 12.5mg Tablet,Amlodipine/Hydrochlorothiazide/Olmesartan Medoxomil,40mg + 10mg + 12.5mg,Tablet,Oral,Thiazides And Related Diuretics/Angiotensin-II Receptor Antagonists,January 2012,18540001,,,,,,,,,1,2050502
76070,3.46786110000e+16,77907021,0,Candesartan 8mg tablets (Almus Pharmaceuticals Ltd),Candesartan cilexetil,8mg,Tablet,Oral,Angiotensin-II Receptor Antagonists,May 2019,77907021,,,,,,,,,0,2050502
54735,1.70261110000e+16,1661020,0,Losartan 50mg tablets (Alliance Healthcare (Distribution) Ltd),Losartan potassium,50mg,Tablet,Oral,Angiotensin-II Receptor Antagonists,April 2013,1661020,,,,,,,,,0,2050502
51601,1.67491110000e+16,77734020,0,Losartan 50mg tablets (Actavis UK Ltd),Losartan potassium,50mg,Tablet,Oral,Angiotensin-II Receptor Antagonists,January 2013,7970009,,,,,,,,,0,2050502
62388,2.43720110000e+16,24026021,0,Losartan 12.5mg tablets (DE Pharmaceuticals),Losartan potassium,12.5mg,Tablet,Oral,Angiotensin-II Receptor Antagonists,February 2015,24026021,,,,,,,,,0,2050502
14738,2.09115001000e+17,79035020,2577,Hydrochlorothiazide with losartan 12.5mg with 50mg Tablet,Hydrochlorothiazide/Losartan Potassium,12.5mg + 50mg,Tablet,Oral,Thiazides And Related Diuretics/Angiotensin-II Receptor Antagonists,February 2009,8422001,,,,,,,,,1,2050502
51368,449333009,41456020,391,Azilsartan medoxomil 80mg tablets,Azilsartan medoxomil,80mg,Tablet,Oral,Angiotensin-II Receptor Antagonists,January 2013,41456020,,,,,,,,,0,2050502
39944,1.51481110000e+16,96963020,134416,Losartan 12.5mg tablets,Losartan potassium,12.5mg,Tablet,Oral,Angiotensin-II Receptor Antagonists,August 2009,17104001,,,,,,,,,0,2050502
49492,1.69716110000e+16,1641020,0,Losartan 25mg tablets (Mylan),Losartan potassium,25mg,Tablet,Oral,Angiotensin-II Receptor Antagonists,January 2013,1641020,,,,,,,,,0,2050502
70765,3.26169110000e+16,68395021,23,Losartan 100mg tablets (Almus Pharmaceuticals Ltd),Losartan potassium,100mg,Tablet,Oral,Angiotensin-II Receptor Antagonists,November 2017,68395021,,,,,,,,,0,2050502
6351,385543004,78176020,154316,Olmesartan medoxomil 40mg tablets,Olmesartan medoxomil,40mg,Tablet,Oral,Angiotensin-II Receptor Antagonists,February 2009,8126001,,,,,,,,,0,2050502
67663,1.96831110000e+16,1716020,0,Valsartan 160mg capsules (Dexcel-Pharma Ltd),Valsartan,160mg,Capsule,Oral,Angiotensin-II Receptor Antagonists,September 2016,1716020,,,,,,,,,0,2050502
60597,2.11129110000e+16,43819020,18,Irbesartan 150mg tablets (Teva UK Ltd),Irbesartan,150mg,Tablet,Oral,Angiotensin-II Receptor Antagonists,July 2014,43819020,,,,,,,,,0,2050502
58967,1.70257110000e+16,35999020,0,Losartan 12.5mg tablets (Alliance Healthcare (Distribution) Ltd),Losartan potassium,12.5mg,Tablet,Oral,Angiotensin-II Receptor Antagonists,March 2014,35999020,,,,,,,,,0,2050502
61288,1.84636110000e+16,10519020,0,Losartan 100mg tablets (Accord Healthcare Ltd),Losartan potassium,100mg,Tablet,Oral,Angiotensin-II Receptor Antagonists,October 2014,10519020,,,,,,,,,0,2050502
66205,3.11364110000e+16,61236021,5333,Entresto 49mg/51mg tablets (Novartis Pharmaceuticals UK Ltd),Sacubitril/Valsartan,49mg + 51mg,Tablet,Oral,Angiotensin-II Receptor Antagonists/Other Antihypertensives,May 2016,61236021,,,,,,,,,1,2050502
71028,2.00214110000e+16,39797020,0,Valsartan 80mg capsules (Arrow Generics Ltd),Valsartan,80mg,Capsule,Oral,Angiotensin-II Receptor Antagonists,December 2017,39797020,,,,,,,,,0,2050502
76202,8580811000001101,92839020,33,Irbesartan 150mg/5ml oral suspension,Irbesartan,30mg/1ml,Oral suspension,Oral,Angiotensin-II Receptor Antagonists,May 2019,15018001,,,,,,,,,0,2050502
37573,376487009,94443020,22677,Valsartan 320mg tablets,Valsartan,320mg,Tablet,Oral,Angiotensin-II Receptor Antagonists,February 2009,15830001,,,,,,,,,0,2050502
18903,1.02707110000e+16,90631020,6662,Olmesartan medoxomil 20mg / Hydrochlorothiazide 25mg tablets,Hydrochlorothiazide/Olmesartan medoxomil,25mg + 20mg,Tablet,Oral,Thiazides And Related Diuretics/Angiotensin-II Receptor Antagonists,February 2009,13907001,,,,,,,,,1,2050502
80246,3.40075110000e+16,73862021,0,Candesartan 4mg tablets (Crescent Pharma Ltd),Candesartan cilexetil,4mg,Tablet,Oral,Angiotensin-II Receptor Antagonists,March 2020,73862021,,,,,,,,,0,2050502
