prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
71695,1.99566110000e+16,39497020,4,Prefibin 0.4mg sublingual tablets (Sandoz Ltd),Buprenorphine hydrochloride,400microgram,Sublingual tablet,Sublingual,Opioid Analgesics/Substance Dependence - Opioid Dependence,February 2018,39497020,,,,,,,,,1,4105200
75719,8449111000001100,88528020,1,Physeptone 50mg/2ml solution for injection ampoules (Martindale Pharmaceuticals Ltd),Methadone hydrochloride,25mg/1ml,Solution for injection,Subcutaneous/Intramuscular/Intravenous,Opioid Analgesics/Substance Dependence - Opioid Dependence,April 2019,12839001,,,,,,,,,1,4105200
40473,3.59136110000e+16,91997020,11,Buprenorphine 300micrograms/1ml solution for injection ampoules,Buprenorphine hydrochloride,300microgram/1ml,Solution for injection,Intramuscular/Intravenous,Opioid Analgesics/Substance Dependence - Opioid Dependence,October 2009,14594001,,,,,,,,,1,4105200
62776,2.85657110000e+16,44852021,90,Buprenorphine 4mg sublingual tablets sugar free,Buprenorphine hydrochloride,4mg,Sublingual tablet,Sublingual,Opioid Analgesics/Substance Dependence - Opioid Dependence,April 2015,44852021,,,,,,,,,1,4105200
52377,1.61103110000e+16,36928020,159,Naltrexone 5mg/5ml oral suspension,Naltrexone hydrochloride,1mg/1ml,Oral suspension,Oral,Substance Dependence - Opioid Dependence,January 2013,36928020,,,,,,,,,0,4105200
60944,1.97227110000e+16,38790020,158,Methadone 5mg capsules,Methadone hydrochloride,5mg,Capsule,Oral,Cough Suppressants/Opioid Analgesics/Substance Dependence - Opioid Dependence,August 2014,38790020,,,,,,,,,2,4105200
77755,2.97322110000e+16,52108021,1,Methadone 50mg tablets,Methadone hydrochloride,50mg,Tablet,Oral,Opioid Analgesics/Substance Dependence - Opioid Dependence,August 2019,52108021,,,,,,,,,1,4105200
43428,1.89695001000e+17,73938020,21,Naltrexone 4.5mg Capsule (Martindale Pharmaceuticals Ltd),Naltrexone hydrochloride,4.5mg,Capsule,Oral,-/Substance Dependence - Opioid Dependence,September 2010,6794009,,,,,,,,,1,4105200
10077,231411000001101,85775020,75872,Subutex 2mg sublingual tablets (Indivior UK Ltd),Buprenorphine hydrochloride,2mg,Sublingual tablet,Sublingual,Opioid Analgesics/Substance Dependence - Opioid Dependence,February 2009,11523002,,,,,,,,,1,4105200
3522,867611000001105,51848020,117252,Temgesic 200microgram sublingual tablets (Indivior UK Ltd),Buprenorphine hydrochloride,200microgram,Sublingual tablet,Sublingual,Opioid Analgesics/Substance Dependence - Opioid Dependence,February 2009,929002,,,,,,,,,1,4105200
33375,8822911000001103,91899020,3051,Naltrexone 4.5mg capsules,Naltrexone hydrochloride,4.5mg,Capsule,Oral,Substance Dependence - Opioid Dependence,February 2009,14544001,,,,,,,,,0,4105200
37518,3.61232110000e+16,91658020,36,Methadone 35mg/3.5ml solution for injection ampoules,Methadone hydrochloride,10mg/1ml,Solution for injection,Subcutaneous/Intramuscular,Opioid Analgesics/Substance Dependence - Opioid Dependence,February 2009,14423001,,,,,,,,,1,4105200
35269,3611411000001101,91999020,53,Temgesic 300micrograms/1ml solution for injection ampoules (Indivior UK Ltd),Buprenorphine hydrochloride,300microgram/1ml,Solution for injection,Intramuscular/Intravenous,Opioid Analgesics/Substance Dependence - Opioid Dependence,February 2009,14595001,,,,,,,,,1,4105200
43429,2.48495001000e+17,93697020,23,Naltrexone hc Capsule,Naltrexone Hydrochloride,,Capsule,Oral,-/Substance Dependence - Opioid Dependence,September 2010,15450001,,,,,,,,,1,4105200
9728,3.61208110000e+16,72888020,450020,Methadone 1mg/ml oral solution sugar free,Methadone hydrochloride,1mg/1ml,Oral solution,Oral,Opioid Analgesics/Substance Dependence - Opioid Dependence,February 2009,6496002,,,,,,,,,1,4105200
26277,578811000001102,83991020,6834,Physeptone 1mg/ml mixture (Martindale Pharmaceuticals Ltd),Methadone hydrochloride,1mg/1ml,Oral solution,Oral,Opioid Analgesics/Substance Dependence - Opioid Dependence,February 2009,10712001,,,,,,,,,1,4105200
59295,1.22991110000e+16,31679020,1,Methadone 100mg capsules,Methadone hydrochloride,100mg,Capsule,Oral,Opioid Analgesics/Substance Dependence - Opioid Dependence,April 2014,31679020,,,,,,,,,1,4105200
40211,1.47198110000e+16,76002020,1,Buprenorphine 2mg sublingual tablets sugar free (Teva UK Ltd),Buprenorphine hydrochloride,2mg,Sublingual tablet,Sublingual,Opioid Analgesics/Substance Dependence - Opioid Dependence,August 2009,7383009,,,,,,,,,1,4105200
