prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
14609,324829002,82232020,7814,Lamivudine 100mg tablets,Lamivudine,100mg,Tablet,Oral,Nucleoside Reverse Transcriptase Inhibitors,February 2009,9917002,,,,,,,,,0,5030150
28247,1.98825001000e+17,75802020,1,Videx 100mg Tablet (Bristol-Myers Squibb Pharmaceuticals Ltd),Didanosine,100mg,Tablet,Oral,Nucleoside Reverse Transcriptase Inhibitors,February 2009,7326002,,,,,,,,,0,5030150
75456,3.27670110000e+16,69487021,2,Emtricitabine 200mg / Tenofovir alafenamide 25mg tablets,Tenofovir alafenamide fumarate/Emtricitabine,25mg + 200mg,Tablet,Oral,Nucleoside Reverse Transcriptase Inhibitors,April 2019,69487021,,,,,,,,,0,5030150
7352,8991711000001108,88821020,131,Kivexa 600mg/300mg tablets (ViiV Healthcare UK Ltd),Lamivudine/Abacavir,300mg + 600mg,Tablet,Oral,Nucleoside Reverse Transcriptase Inhibitors,February 2009,12988001,,,,,,,,,0,5030150
64992,2.73942110000e+16,40516021,60,Triumeq 50mg/600mg/300mg tablets (ViiV Healthcare UK Ltd),Lamivudine/Dolutegravir sodium/Abacavir sulfate,300mg + 50mg + 600mg,Tablet,Oral,Nucleoside Reverse Transcriptase Inhibitors/Other Antiretrovirals,December 2015,40516021,,,,,,,,,1,5030150
33797,9103611000001104,88964020,59,Emtricitabine 200mg / Tenofovir 245mg tablets,Tenofovir disoproxil fumarate/Emtricitabine,245mg + 200mg,Tablet,Oral,Nucleoside Reverse Transcriptase Inhibitors,February 2009,13060001,,,,,,,,,0,5030150
21453,1.55765001000e+17,68665020,74,Retrovir 100mg Capsule (GlaxoSmithKline UK Ltd),Zidovudine,100mg,Capsule,Oral,Nucleoside Reverse Transcriptase Inhibitors,February 2009,5277001,,,,,,,,,0,5030150
74193,3.27669110000e+16,69485021,5,Emtricitabine 200mg / Tenofovir alafenamide 10mg tablets,Tenofovir alafenamide fumarate/Emtricitabine,10mg + 200mg,Tablet,Oral,Nucleoside Reverse Transcriptase Inhibitors,December 2018,69485021,,,,,,,,,0,5030150
16066,324811007,78669020,19,Didanosine 400mg gastro-resistant capsules,Didanosine,400mg,Gastro-resistant capsule,Oral,Nucleoside Reverse Transcriptase Inhibitors,February 2009,8295002,,,,,,,,,0,5030150
15018,1.98845001000e+17,75807020,38,Didanosine 100mg tablets,Didanosine,100mg,Tablets,Oral,Nucleoside Reverse Transcriptase Inhibitors,February 2009,7327002,,,,,,,,,0,5030150
7233,324860002,86624020,6,Zidovudine 300mg / Lamivudine 150mg tablets,Zidovudine/Lamivudine,300mg + 150mg,Tablet,Oral,Nucleoside Reverse Transcriptase Inhibitors,February 2009,11894001,,,,,,,,,0,5030150
48114,4394311000001100,323021,1,Retrovir 100mg/10ml oral solution (ViiV Healthcare UK Ltd),Zidovudine,10mg/1ml,Oral solution,Oral,Nucleoside Reverse Transcriptase Inhibitors,December 2012,18820001,,,,,,,,,0,5030150
31058,324814004,63890020,1,Didanosine 125mg gastro-resistant capsules,Didanosine,125mg,Gastro-resistant capsule,Oral,Nucleoside Reverse Transcriptase Inhibitors,February 2009,3965002,,,,,,,,,0,5030150
62732,2.20991110000e+16,14699021,10,Tenofovir 123mg tablets,Tenofovir disoproxil fumarate,123mg,Tablet,Oral,Nucleoside Reverse Transcriptase Inhibitors,April 2015,14699021,,,,,,,,,0,5030150
