prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
4656,1.75335001000e+17,71555020,45258,Clobetasone butyrate with oxytetracycline and nystatin cream,Nystatin/Oxytetracycline Calcium/Clobetasone Butyrate,,Cream,Topical,Moderate Topical Corticosteroids/Antibacterial Preparations Also Used Systemically (For Skin Conditions),February 2009,6107001,,,,,,,,,1,13100102
76069,2.68536110000e+16,29743021,0,Metronidazole 0.75% gel (Ennogen Healthcare Ltd),Metronidazole,7.5mg/1gram,Gel,Cutaneous/Vaginal,Antibacterial Preparations Also Used Systemically (For Skin Conditions),May 2019,29743021,,,,,,,,,0,13100102
1003,332825002,62173020,1121659,Fusidic acid 2% cream,Fusidic acid,20mg/1gram,Cream,Cutaneous,Antibacterial Preparations Only Used Topically/Antibacterial Preparations Also Used Systemically (For Skin Conditions),February 2009,3531001,,,,,,,,,1,13100102
51471,1.39632110000e+16,9229020,13,Rozex 0.75% gel (DE Pharmaceuticals),Metronidazole,7.5mg/1gram,Gel,Cutaneous/Vaginal,Antibacterial Preparations Also Used Systemically (For Skin Conditions),January 2013,9229020,,,,,,,,,0,13100102
1881,3.23750010000e+16,52022020,12448,Trimovate Ointment (Glaxo Laboratories Ltd),Nystatin/Oxytetracycline Calcium/Clobetasone Butyrate,,Ointment,Topical,Moderate Topical Corticosteroids/Antibacterial Preparations Also Used Systemically (For Skin Conditions),February 2009,975002,,,,,,,,,1,13100102
19905,1.21785001000e+17,64083020,14,Beclometasone with Chlortetracycline Hcl ointment,Beclometasone Dipropionate/Chlortetracycline Hydrochloride,,Ointment,Topical,Potent Topical Corticosteroids/Antibacterial Preparations Also Used Systemically (For Skin Conditions),February 2009,4014001,,,,,,,,,1,13100102
49267,2924711000001105,9223020,96,Metronidazole 0.75% gel (Kent Pharmaceuticals Ltd),Metronidazole,7.5mg/1gram,Gel,Cutaneous/Vaginal,Antibacterial Preparations Also Used Systemically (For Skin Conditions),January 2013,9223020,,,,,,,,,0,13100102
3527,5.08650010000e+16,54375020,3672,Achromycin 3% Ointment (Wyeth Pharmaceuticals),Tetracycline Hydrochloride,3%,Ointment,Topical,Antibacterial Preparations Also Used Systemically (For Skin Conditions),February 2009,1584001,,,,,,,,,0,13100102
55732,2.17995110000e+16,47613020,2,Metronidazole 0.75% gel (Waymade Healthcare Plc),Metronidazole,7.5mg/1gram,Gel,Cutaneous/Vaginal,Antibacterial Preparations Also Used Systemically (For Skin Conditions),June 2013,47613020,,,,,,,,,0,13100102
2325,2925211000001102,57948020,168706,Metrogel 0.75% gel (Galderma (UK) Ltd),Metronidazole,7.5mg/1gram,Gel,Cutaneous/Vaginal,Antibacterial Preparations Also Used Systemically (For Skin Conditions),February 2009,2486001,,,,,,,,,0,13100102
60703,2.12336110000e+16,44437020,7,Fusidic acid 2% cream (Alliance Healthcare (Distribution) Ltd),Fusidic acid,20mg/1gram,Cream,Cutaneous,Antibacterial Preparations Only Used Topically/Antibacterial Preparations Also Used Systemically (For Skin Conditions),August 2014,44437020,,,,,,,,,1,13100102
50923,1.39309110000e+16,9228020,44,Metrogel 0.75% gel (DE Pharmaceuticals),Metronidazole,7.5mg/1gram,Gel,Cutaneous/Vaginal,Antibacterial Preparations Also Used Systemically (For Skin Conditions),January 2013,9228020,,,,,,,,,0,13100102
2210,332829008,69189020,86721,Sodium fusidate 2% ointment,Sodium fusidate,20mg/1gram,Ointment,Cutaneous,Antibacterial Preparations Also Used Systemically (For Skin Conditions),February 2009,5425001,,,,,,,,,0,13100102
18942,1.22350010000e+16,49576020,107,Fucidin caviject 2% 2% w/v Caviject (LEO Pharma),Fusidic Acid,2% w/v,Caviject,,Antibacterial Preparations Also Used Systemically (For Skin Conditions),February 2009,382001,,,,,,,,,0,13100102
4855,2923411000001102,76345020,79982,Rozex 0.75% gel (Galderma (UK) Ltd),Metronidazole,7.5mg/1gram,Gel,Cutaneous/Vaginal,Antibacterial Preparations Also Used Systemically (For Skin Conditions),February 2009,7487001,,,,,,,,,0,13100102
1705,5.49450010000e+16,54896020,744,Cidomycin Ointment (Hoechst Marion Roussel),Gentamicin Sulphate,,Ointment,Topical,Antibacterial Preparations Also Used Systemically (For Skin Conditions),February 2009,1717002,,,,,,,,,0,13100102
11278,332987006,60012020,1847,Metronidazole 1% cream,Metronidazole,10mg/1gram,Cream,Cutaneous,Antibacterial Preparations Also Used Systemically (For Skin Conditions),February 2009,3027002,,,,,,,,,0,13100102
