prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
23218,2.12845001000e+17,80165020,367,Ethinylestradiol with cyproterone acetate 35microgram with 2mg tablets,Cyproterone Acetate/Ethinylestradiol,35micrograms + 2mg,Tablets,Oral,Combined Hormonal Contraceptives/Hormone Treatments For Acne,February 2009,8930001,,,,,,,,,1,7030100
976,7.92650010000e+16,58123020,236481,Schering PC4 Tablet (Schering Health Care Ltd),Ethinylestradiol/Levonorgestrel,,Tablet,Oral,Combined Hormonal Contraceptives,February 2009,2543001,,,,,,,,,0,7030100
23897,2.15615001000e+17,81052020,110,Ethinylestradiol with levonorgestrel - triphasic with placebo 6x30+50mcg; 5x40+75mcg; 10x30+125mcg Tablet,Ethinylestradiol/Levonorgestrel,6x30+50mcg; 5x40+75mcg; 10x30+125mcg,Tablet,Oral,Combined Hormonal Contraceptives,February 2009,9358001,,,,,,,,,0,7030100
14670,2.15865001000e+17,81197020,166,Ethinylestradiol with norethisterone - biphasic 7 x 35mcg+500mcg; 14 x 35mcg+1mg Tablet,Ethinylestradiol/Norethisterone Acetate,7 x 35mcg+500mcg; 14 x 35mcg+1mg,Tablet,Oral,Combined Hormonal Contraceptives,February 2009,9433001,,,,,,,,,0,7030100
14977,2.14625001000e+17,80794020,177,Ethinylestradiol with gestodene - triphasic 6 x 30+50mcg; 5 x 40+70mcg; 10 x 30+100mcg Tablet,Ethinylestradiol/Gestodene,6 x 30+50mcg; 5 x 40+70mcg; 10 x 30+100mcg,Tablet,Oral,Combined Hormonal Contraceptives,February 2009,9242001,,,,,,,,,0,7030100
12631,2.25935001000e+17,84152020,379,Ethinylestradiol with levonorgestrel and placebo 30micrograms + 150micrograms Tablet,Ethinylestradiol/Levonorgestrel,30micrograms + 150micrograms,Tablet,Oral,Combined Hormonal Contraceptives,February 2009,10786001,,,,,,,,,0,7030100
19131,2.14615001000e+17,80788020,38,Ethinylestradiol with gestodene and placebo 30micrograms + 75micrograms Tablet,Ethinylestradiol/Gestodene,30micrograms + 75micrograms,Tablet,Oral,Combined Hormonal Contraceptives,February 2009,9239001,,,,,,,,,0,7030100
43009,7.88350010000e+16,58072020,15,Minovlar 21 Tablet (Schering Health Care Ltd),Ethinylestradiol/Norethisterone Acetate,,Tablet,Oral,Combined Hormonal Contraceptives,July 2010,2527001,,,,,,,,,0,7030100
3472,5.78850010000e+16,55244020,530,Trinovum ed ED tablets (Janssen-Cilag Ltd),Ethinylestradiol/Norethisterone Acetate,,ED Tablets,Oral,Combined Hormonal Contraceptives,February 2009,1818002,,,,,,,,,0,7030100
2084,5.73750010000e+16,55169020,20922,Ovran 30 Tablet (Wyeth Pharmaceuticals),Levonorgestrel/Ethinylestradiol,250microgram + 30microgram,Tablet,Oral,Combined Hormonal Contraceptives,February 2009,1798001,,,,,,,,,0,7030100
38500,1.80685110000e+16,66240020,6,Co-cyprindiol 2000microgram/35microgram tablets (Fannin UK Ltd),Cyproterone acetate/Ethinylestradiol,2mg + 35microgram,Tablet,Oral,Combined Hormonal Contraceptives/Hormone Treatments For Acne/Hirsutism,February 2009,4603009,,,,,,,,,2,7030100
31528,2.15025001000e+17,80916020,25,Ethinylestradiol with norethisterone - triphasic 7x35+500mcg; 9x35mcg+1mg; 5x35+500mcg Tablet,Ethinylestradiol/Norethisterone Acetate,7x35+500mcg; 9x35mcg+1mg; 5x35+500mcg,Tablet,Oral,Combined Hormonal Contraceptives,February 2009,9296001,,,,,,,,,0,7030100
47057,2.99555001000e+17,607021,22,Yasminelle 3mg+20microgram Tablet (Bayer Plc),Ethinylestradiol/Drospirenone,3mg+20microgram,Tablet,Oral,Combined Hormonal Contraceptives,April 2012,18967001,,,,,,,,,0,7030100
53201,1.61584110000e+16,9173020,3,Dianette tablets (Lexon (UK) Ltd),Cyproterone acetate/Ethinylestradiol,2mg + 35microgram,Tablet,Oral,Combined Hormonal Contraceptives/Hormone Treatments For Acne/Hirsutism,January 2013,9173020,,,,,,,,,2,7030100
3436,5.77850010000e+16,55229020,867,Ortho-novin 1/50 Tablet (Janssen-Cilag Ltd),Norethisterone/Mestranol,1mg + 50microgram,Tablet,Oral,Combined Hormonal Contraceptives,February 2009,1814001,,,,,,,,,0,7030100
25124,7944611000001101,88147020,16,Acnocin 2000microgram/35microgram tablets (Sandoz Ltd),Cyproterone acetate/Ethinylestradiol,2mg + 35microgram,Tablet,Oral,Combined Hormonal Contraceptives/Hormone Treatments For Acne/Hirsutism,February 2009,12648001,,,,,,,,,2,7030100
9119,5.80550010000e+16,55265020,693,Minilyn Tablet (Organon Laboratories Ltd),Ethinylestradiol/Lynestrenol,,Tablet,Oral,Combined Hormonal Contraceptives,February 2009,1823001,,,,,,,,,0,7030100
13810,2.15505001000e+17,81018020,641,Ethinylestradiol with levonorgestrel for post-coital contraception 50micrograms + 250micrograms Tablet,Ethinylestradiol/Levonorgestrel,50micrograms + 250micrograms,Tablet,Oral,Combined Hormonal Contraceptives,February 2009,9341001,,,,,,,,,0,7030100
443,1.09015001000e+17,62288020,5012,Desogestrel with ethinylestradiol 150micrograms with 20micrograms tablets,Desogestrel/Ethinylestradiol,150micrograms + 20micrograms,Tablets,Oral,Combined Hormonal Contraceptives,February 2009,3560001,,,,,,,,,0,7030100
3538,5.77450010000e+16,55223020,1145,Neocon 1/35 Tablet (Cilag Pharmaceuticals Ltd),Norethisterone/Ethinylestradiol,1mg + 35microgram,Tablet,Oral,Combined Hormonal Contraceptives,February 2009,1812001,,,,,,,,,0,7030100
42510,1.77595001000e+17,71915020,24,Ethinylestradiol with levonorgestrel Tablet,Ethinylestradiol/Levonorgestrel,,Tablet,Oral,Combined Hormonal Contraceptives,June 2010,6218001,,,,,,,,,0,7030100
8103,1.55985001000e+17,68702020,2896,Conova 30 Tablet (Pharmacia Ltd),Ethinylestradiol/Etynodiol Diacetate,,Tablet,Oral,Combined Hormonal Contraceptives,February 2009,5288001,,,,,,,,,0,7030100
6596,2.25155001000e+17,83975020,2402,Norelgestromin with ethinylestradiol 203micrograms + 33.9micrograms/24hours Transdermal patch,Ethinylestradiol/Norelgestromin,203micrograms + 33.9micrograms/24hours,Transdermal Patch,Transdermal,Combined Hormonal Contraceptives,February 2009,10704001,,,,,,,,,0,7030100
6431,332402005,80167020,174350,Co-cyprindiol 2000microgram/35microgram tablets,Cyproterone acetate/Ethinylestradiol,2mg + 35microgram,Tablet,Oral,Combined Hormonal Contraceptives/Hormone Treatments For Acne/Hirsutism,February 2009,8931001,,,,,,,,,2,7030100
125,587711000001100,67954020,622002,Dianette tablets (Bayer Plc),Cyproterone acetate/Ethinylestradiol,2mg + 35microgram,Tablet,Oral,Combined Hormonal Contraceptives/Hormone Treatments For Acne/Hirsutism,February 2009,5079001,,,,,,,,,2,7030100
1601,3233311000001102,55243020,191758,Trinovum tablets (Janssen-Cilag Ltd),,,Not applicable,Route of administration not applicable,Combined Hormonal Contraceptives,February 2009,1818001,,,,,,,,,0,7030100
21343,7.88850010000e+16,58080020,46,Minovlar ed Tablet (Schering Health Care Ltd),Ethinylestradiol/Norethisterone Acetate,,Tablet,Oral,Combined Hormonal Contraceptives,February 2009,2529001,,,,,,,,,0,7030100
40650,2.24535001000e+17,83808020,10,Ethinylestradiol with norethisterone 35micrograms + 750micrograms Tablet,Ethinylestradiol/Norethisterone,35micrograms + 750micrograms,Tablet,Oral,Combined Hormonal Contraceptives,October 2009,10624001,,,,,,,,,0,7030100
61190,5253511000001101,66860020,18,Co-cyprindiol 2000microgram/35microgram tablets (A A H Pharmaceuticals Ltd),Cyproterone acetate/Ethinylestradiol,2mg + 35microgram,Tablet,Oral,Combined Hormonal Contraceptives/Hormone Treatments For Acne/Hirsutism,September 2014,4779009,,,,,,,,,2,7030100
33098,9206511000001108,88991020,95,Diva 2000/35 tablets (Zeroderma Ltd),Cyproterone acetate/Ethinylestradiol,2mg + 35microgram,Tablet,Oral,Combined Hormonal Contraceptives/Hormone Treatments For Acne/Hirsutism,February 2009,13074001,,,,,,,,,2,7030100
59149,1.54739110000e+16,36358020,24,Generic Qlaira tablets,,,Not applicable,Route of administration not applicable,Progestogen Products Doubling (In House Use)/Combined Hormonal Contraceptives,March 2014,36358020,,,,,,,,,1,7030100
40618,2.57665001000e+17,97014020,25,Estradiol valerate and (estradiol valerate with dienogest) tablets,Estradiol Valerate/Dienogest,,Tablets,Oral,Combined Hormonal Contraceptives,October 2009,17130001,,,,,,,,,0,7030100
76417,2.53405001000e+17,95505020,3,Yaz Tablet (Bayer Plc),Ethinylestradiol/Drospirenone,,Tablet,,Combined Hormonal Contraceptives,May 2019,16365001,,,,,,,,,0,7030100
22603,1.06061110000e+16,91085020,3629,Clairette 2000/35 tablets (Stragen UK Ltd),Cyproterone acetate/Ethinylestradiol,2mg + 35microgram,Tablet,Oral,Combined Hormonal Contraceptives/Hormone Treatments For Acne/Hirsutism,February 2009,14135001,,,,,,,,,2,7030100
21733,1.62965001000e+17,69836020,119,Gestodene with ethinylestradiol 75microgramwith30microgram Tablet,Ethinylestradiol/Gestodene,75micrograms + 30micrograms,Tablet,Oral,Combined Hormonal Contraceptives,February 2009,5601001,,,,,,,,,0,7030100
18569,1.62975001000e+17,69837020,123,Gestodene with ethinylestradiol 75microgramwith20microgram Tablet,Ethinylestradiol/Gestodene,75micrograms + 20micrograms,Tablet,Oral,Combined Hormonal Contraceptives,February 2009,5601002,,,,,,,,,0,7030100
4608,1.07759110000e+16,57925020,355960,Dianette tablets (Mylan),Cyproterone acetate/Ethinylestradiol,2mg + 35microgram,Tablet,Oral,Combined Hormonal Contraceptives/Hormone Treatments For Acne/Hirsutism,February 2009,2479001,,,,,,,,,2,7030100
67248,5357311000001109,9166020,1603,Dianette tablets (Waymade Healthcare Plc),Cyproterone acetate/Ethinylestradiol,2mg + 35microgram,Tablet,Oral,Combined Hormonal Contraceptives/Hormone Treatments For Acne/Hirsutism,August 2016,9166020,,,,,,,,,2,7030100
67274,1.43138110000e+16,9171020,486,Dianette tablets (Sigma Pharmaceuticals Plc),Cyproterone acetate/Ethinylestradiol,2mg + 35microgram,Tablet,Oral,Combined Hormonal Contraceptives/Hormone Treatments For Acne/Hirsutism,August 2016,9171020,,,,,,,,,2,7030100
56553,3464511000001102,12543020,86,Generic Trinovum tablets,,,Not applicable,Route of administration not applicable,Combined Hormonal Contraceptives,August 2013,12543020,,,,,,,,,0,7030100
68515,2.99105110000e+16,52824021,6,Teragezza 2000microgram/35microgram tablets (Morningside Healthcare Ltd),Cyproterone acetate/Ethinylestradiol,2mg + 35microgram,Tablet,Oral,Combined Hormonal Contraceptives/Hormone Treatments For Acne/Hirsutism,January 2017,52824021,,,,,,,,,2,7030100
47132,1.53505001000e+17,68269020,2,Co-cyprindiol 2mg+35microgram Tablet (Sandoz Ltd),Cyproterone acetate/Ethinylestradiol,2mg + 35microgram,Tablet,Oral,Combined Hormonal Contraceptives/Hormone Treatments For Acne,May 2012,5167009,,,,,,,,,1,7030100
15987,2.15035001000e+17,80917020,587,Ethinylestradiol with norethisterone - triphasic 7 x 35+500mcg; 7 x 35+750mcg; 7 x 35mcg+1mg Tablet,Ethinylestradiol/Norethisterone Acetate,7 x 35+500mcg; 7 x 35+750mcg; 7 x 35mcg+1mg,Tablet,Oral,Combined Hormonal Contraceptives,February 2009,9296002,,,,,,,,,0,7030100
31902,9796511000001100,89885020,39,Cicafem 2000/35 tablets (Galen Ltd),Cyproterone acetate/Ethinylestradiol,2mg + 35microgram,Tablet,Oral,Combined Hormonal Contraceptives/Hormone Treatments For Acne/Hirsutism,February 2009,13533001,,,,,,,,,2,7030100
40305,1.54700110000e+16,97018020,7126,Qlaira tablets (Bayer Plc),,,Not applicable,Route of administration not applicable,Progestogen Products Doubling (In House Use)/Combined Hormonal Contraceptives,September 2009,17132001,,,,,,,,,1,7030100
14459,7.87250010000e+16,58061020,93,Gynovlar 21 Tablet (Schering Health Care Ltd),Ethinylestradiol/Norethisterone Acetate,,Tablet,Oral,Combined Hormonal Contraceptives,February 2009,2523001,,,,,,,,,0,7030100
