prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
63645,3392611000001104,11464020,4,Generic Calmurid HC cream,Hydrocortisone/Urea/Lactic acid,10mg/1gram + 100mg/1gram + 50mg/1gram,Cream,Cutaneous,Topical Corticosteroids/Moderate Topical Corticosteroids/Preparations For Eczema And Psoriasis/Preparations For Eczema,July 2015,11464020,,,,,,,,,3,13040300
1472,159911000001105,54470020,456256,Betnovate RD 0.025% cream (GlaxoSmithKline UK Ltd),Betamethasone valerate,250microgram/1gram,Cream,Cutaneous,Topical Corticosteroids/Moderate Topical Corticosteroids,February 2009,1612001,,,,,,,,,1,13040300
36530,3.29450010000e+16,52085020,21,Ultralanum Ointment (Schering Health Care Ltd),Fluocortolone/Fluocortolone hexanoate,2.5mg/1gram + 2.5mg/1gram,Ointment,Cutaneous,Moderate Topical Corticosteroids,February 2009,992001,,,,,,,,,0,13040300
79498,3.36591110000e+16,71470021,2,Fludroxycortide 4micrograms/square cm tape 7.5cm (A A H Pharmaceuticals Ltd),Fludroxycortide,4microgram/1square cm,Impregnated dressing,Cutaneous,Topical Corticosteroids/Moderate Topical Corticosteroids,December 2019,71470021,,,,,,,,,1,13040300
61772,2.24339110000e+16,15715021,5,Betamethasone valerate 0.025% cream (A A H Pharmaceuticals Ltd),Betamethasone valerate,250microgram/1gram,Cream,Cutaneous,Moderate Topical Corticosteroids,December 2014,15715021,,,,,,,,,0,13040300
2116,536911000001105,58637020,82728,Calmurid HC cream (Galderma (UK) Ltd),Hydrocortisone/Urea/Lactic acid,10mg/1gram + 100mg/1gram + 50mg/1gram,Cream,Cutaneous,Topical Corticosteroids/Moderate Topical Corticosteroids/Preparations For Eczema And Psoriasis/Preparations For Eczema,February 2009,2692001,,,,,,,,,3,13040300
79499,2.05843110000e+16,41938020,1,Boots Derma Care Eczema & Dermatitis Flare-Up 0.05% cream (The Boots Company Plc),Alclometasone dipropionate,500microgram/1gram,Cream,Cutaneous,Topical Corticosteroids/Moderate Topical Corticosteroids,December 2019,41938020,,,,,,,,,1,13040300
21448,1.36450010000e+16,49762020,37,Haelan -x 0.05% Cream (Dista Products Ltd),Fludroxycortide,0.05%,Cream,Topical,Moderate Topical Corticosteroids,February 2009,424001,,,,,,,,,0,13040300
3507,7.49550010000e+16,57594020,23197,Modrasone 0.05%w/w Cream (Dominion Pharma),Alclometasone dipropionate,500microgram/1gram,Cream,Cutaneous,Moderate Topical Corticosteroids,February 2009,2395001,,,,,,,,,0,13040300
11464,331937001,61969020,8977,Fluocinolone acetonide 0.00625% ointment,Fluocinolone acetonide,62.5microgram/1gram,Ointment,Cutaneous,Topical Corticosteroids/Moderate Topical Corticosteroids,February 2009,3480003,,,,,,,,,1,13040300
