prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
9113,708211000001108,55064020,5858,Valoid 50mg/1ml solution for injection ampoules (Advanz Pharma),Cyclizine lactate,50mg/1ml,Solution for injection,Intravenous/Intramuscular,Products Used Against Nausea And Vertigo/Post-Operative Nausea And Vomiting/Products Used Against Nausea And Vertigo - Motion Sickness/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products/Other Products For Meniere Disease,February 2009,1766001,,,,,,,,4,4066000
60585,1.14254110000e+16,75227020,6,Betahistine 16mg tablets (Almus Pharmaceuticals Ltd),Betahistine dihydrochloride,16mg,Tablet,Oral,Other Products For Meniere Disease,July 2014,07165009,,,,,,,,,0,4066000
52049,1.39966110000e+16,4070020,1,Serc 16mg tablets (DE Pharmaceuticals),Betahistine dihydrochloride,16mg,Tablet,Oral,Other Products For Meniere Disease,January 2013,04070020,,,,,,,,,0,4066000
58835,1.18175110000e+16,30114020,45,Cyclizine 25mg/5ml oral suspension,Cyclizine hydrochloride,5mg/1ml,Oral suspension,Oral,Products Used Against Nausea And Vertigo/Post-Operative Nausea And Vomiting/Products Used Against Nausea And Vertigo - Motion Sickness/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products/Other Products For Meniere Disease,February 2014,30114020,,,,,,,,4,4066000
24624,8306311000001105,91119020,327,Betahistine 8mg/5ml oral suspension,Betahistine dihydrochloride,1.6mg/1ml,Oral suspension,Oral,Other Products For Meniere Disease,February 2009,14152001,,,,,,,,,0,4066000
33998,431011000001109,59157020,1608,Betahistine 8mg tablets (IVAX Pharmaceuticals UK Ltd),Betahistine dihydrochloride,8mg,Tablet,Oral,Other Products For Meniere Disease,February 2009,02825009,,,,,,,,,0,4066000
70368,267211000001100,59723020,242,Betahistine 16mg tablets (Teva UK Ltd),Betahistine dihydrochloride,16mg,Tablet,Oral,Other Products For Meniere Disease,October 2017,02957009,,,,,,,,,0,4066000
30927,561111000001105,56849020,148,Betahistine 16mg tablets (Actavis UK Ltd),Betahistine dihydrochloride,16mg,Tablet,Oral,Other Products For Meniere Disease,February 2009,02216010,,,,,,,,,0,4066000
37111,2.48655001000e+17,93843020,331,Trimetazidine dihydrochloride 20mg Tablet,Trimetazidine Dihydrochloride,20mg,Tablet,Oral,Other Anti-Angina Products/Other Products For Meniere Disease,February 2009,15525001,,,,,,,,,1,4066000
5550,75711000001103,52149020,17598,Valoid 50mg tablets (Amdipharm Plc),Cyclizine hydrochloride,50mg,Tablet,Oral,Products Used Against Nausea And Vertigo/Post-Operative Nausea And Vomiting/Products Used Against Nausea And Vertigo - Motion Sickness/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products/Other Products For Meniere Disease,February 2009,1007001,,,,,,,,4,4066000
2303,322055001,64147020,1798858,Betahistine 16mg tablets,Betahistine dihydrochloride,16mg,Tablet,Oral,Other Products For Meniere Disease,February 2009,04031002,,,,,,,,,0,4066000
73904,1.54364110000e+16,36265020,29,Cyclizine 25mg suppositories,Cyclizine hydrochloride,25mg,Suppository,Rectal,Products Used Against Nausea And Vertigo/Post-Operative Nausea And Vomiting/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products/Other Products For Meniere Disease,December 2018,36265020,,,,,,,,3,4066000
62831,2.41316110000e+16,23064021,0,Cyclizine 50mg tablets (Morningside Healthcare Ltd),Cyclizine hydrochloride,50mg,Tablet,Oral,Products Used Against Nausea And Vertigo/Post-Operative Nausea And Vomiting/Products Used Against Nausea And Vertigo - Motion Sickness/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products/Other Products For Meniere Disease,April 2015,23064021,,,,,,,,4,4066000
77465,5407911000001108,4075020,191,Serc 8mg tablets (Waymade Healthcare Plc),Betahistine dihydrochloride,8mg,Tablet,Oral,Other Products For Meniere Disease,August 2019,04075020,,,,,,,,,0,4066000
29032,556611000001100,55199020,1718,Betahistine 16mg tablets (Sandoz Ltd),Betahistine dihydrochloride,16mg,Tablet,Oral,Other Products For Meniere Disease,February 2009,01806010,,,,,,,,,0,4066000
2162,514311000001106,51541020,369982,Serc 8mg tablets (Mylan),Betahistine dihydrochloride,8mg,Tablet,Oral,Other Products For Meniere Disease,February 2009,00857001,,,,,,,,,0,4066000
73181,1.18167110000e+16,30098020,2,Cyclizine 10mg/5ml oral suspension,Cyclizine hydrochloride,2mg/1ml,Oral suspension,Oral,Products Used Against Nausea And Vertigo/Post-Operative Nausea And Vomiting/Products Used Against Nausea And Vertigo - Motion Sickness/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products/Other Products For Meniere Disease,September 2018,30098020,,,,,,,,4,4066000
73899,8306411000001103,19147020,2,Betahistine 8mg/5ml oral solution,Betahistine dihydrochloride,1.6mg/1ml,Oral solution,Oral,Other Products For Meniere Disease,December 2018,19147020,,,,,,,,,0,4066000
32161,832811000001100,55198020,231,Betahistine 8mg tablets (Sandoz Ltd),Betahistine dihydrochloride,8mg,Tablet,Oral,Other Products For Meniere Disease,February 2009,01806009,,,,,,,,,0,4066000
64767,2.22614110000e+16,14798021,2,Cyclizine 50mg tablets (Actavis UK Ltd),Cyclizine hydrochloride,50mg,Tablet,Oral,Products Used Against Nausea And Vertigo/Post-Operative Nausea And Vomiting/Products Used Against Nausea And Vertigo - Motion Sickness/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products/Other Products For Meniere Disease,November 2015,14798021,,,,,,,,4,4066000
72580,1.18178110000e+16,30120020,1,Cyclizine 5mg/5ml oral solution,Cyclizine hydrochloride,1mg/1ml,Oral solution,Oral,Products Used Against Nausea And Vertigo/Post-Operative Nausea And Vomiting/Products Used Against Nausea And Vertigo - Motion Sickness/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products/Other Products For Meniere Disease,July 2018,30120020,,,,,,,,4,4066000
59956,59211000001106,4065020,1,Betahistine 16mg tablets (Alliance Healthcare (Distribution) Ltd),Betahistine dihydrochloride,16mg,Tablet,Oral,Other Products For Meniere Disease,May 2014,04065020,,,,,,,,,0,4066000
