prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
12219,354044003,59713020,2436,Morphine sulfate 15mg/1ml solution for injection ampoules,Morphine sulfate,15mg/1ml,Solution for injection,Intramuscular/Subcutaneous/Intravenous,Opioid Analgesics,February 2009,2955002,,,,,,,,,0,4070200
78845,3.55451110000e+16,80953021,1,Bunov 20micrograms/hour transdermal patches (Glenmark Pharmaceuticals Europe Ltd),Buprenorphine,20microgram/1hour,Transdermal patch,Transdermal,Opioid Analgesics,November 2019,80953021,,,,,,,,,0,4070200
71170,3791311000001101,57085020,0,Pentazocine 25mg tablets (Actavis UK Ltd),Pentazocine hydrochloride,25mg,Tablet,Oral,Opioid Analgesics,December 2017,2270009,,,,,,,,,0,4070200
18491,3986711000001104,65611020,907,Pamergan P100 solution for injection 2ml ampoules (Martindale Pharmaceuticals Ltd),Pethidine hydrochloride/Promethazine hydrochloride,50mg/1ml + 25mg/1ml,Solution for injection,Intravenous/Intramuscular,Opioid Analgesics,February 2009,4431001,,,,,,,,,0,4070200
53106,1.23918110000e+16,31908020,637,Morphine sulfate 5mg/5ml solution for injection ampoules,Morphine sulfate,1mg/1ml,Solution for injection,Intravenous,Opioid Analgesics,January 2013,31908020,,,,,,,,,0,4070200
77824,1.57747110000e+16,36577020,2,Hydromorphone 50mg/1ml solution for injection ampoules,Hydromorphone hydrochloride,50mg/1ml,Solution for injection,Intravenous/Subcutaneous,Opioid Analgesics,August 2019,36577020,,,,,,,,,0,4070200
7167,4074911000001106,73078020,69296,OxyContin 5mg modified-release tablets (Napp Pharmaceuticals Ltd),Oxycodone hydrochloride,5mg,Modified-release tablet,Oral,Opioid Analgesics,February 2009,6551001,,,,,,,,,0,4070200
69559,3.40276110000e+16,73872021,4224,Shortec liquid 5mg/5ml oral solution (Qdem Pharmaceuticals Ltd),Oxycodone hydrochloride,1mg/1ml,Oral solution,Oral,Opioid Analgesics,May 2017,73872021,,,,,,,,,0,4070200
10602,655311000001106,57692020,553,Paracodol 8mg/500mg effervescent tablets (Bayer Plc),Codeine phosphate/Paracetamol,8mg + 500mg,Effervescent tablet,Oral,Non-Opioid And Compound Analgesics/Opioid Analgesics,February 2009,2417001,,,,,,,,,1,4070200
76724,3.53595110000e+16,80094021,7,Opiodur 50micrograms/hour transdermal patches (RX Farma),Fentanyl,50microgram/1hour,Transdermal patch,Transdermal,Opioid Analgesics,July 2019,80094021,,,,,,,,,0,4070200
9337,3651811000001106,81634020,8829,MXL 30mg capsules (Napp Pharmaceuticals Ltd),Morphine sulfate,30mg,Modified-release capsule,Oral,Opioid Analgesics,February 2009,9647001,,,,,,,,,0,4070200
5563,2.22215001000e+17,83126020,1670,Morphine sulphate 12 20mg Modified-release capsule,Morphine Sulphate,20mg,Modified-Release Capsule,Oral,Opioid Analgesics,February 2009,10321001,,,,,,,,,0,4070200
701,3.59401110000e+16,79973020,286010,Tramadol 50mg modified-release capsules,Tramadol hydrochloride,50mg,Modified-release capsule,Oral,Opioid Analgesics,February 2009,8846001,,,,,,,,,0,4070200
57197,2.20385110000e+16,14517021,0,Co-dydramol 10mg/500mg tablets (Waymade Healthcare Plc),Paracetamol/Dihydrocodeine tartrate,500mg + 10mg,Tablet,Oral,Non-Opioid And Compound Analgesics/Opioid Analgesics,September 2013,14517021,,,,,,,,,1,4070200
