prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
3032,4.58050010000e+16,53774020,2611,Acetoxyl 5 Gel (Stiefel Laboratories (UK) Ltd),Benzoyl peroxide,50mg/1gram,Gel,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,1426001,,,,,,,,,0,13060101
45452,1.80597110000e+16,99090020,1197,Acnecide Wash 5% gel (Galderma (UK) Ltd),Benzoyl peroxide,50mg/1gram,Gel,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,June 2011,18185001,,,,,,,,,0,13060101
25210,3806511000001103,84785020,20,Oxy 10 lotion (The Mentholatum Company Ltd),Benzoyl peroxide,100mg/1gram,Liquid,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,11078001,,,,,,,,,0,13060101
42668,3738211000001105,98022020,2695,PanOxyl 10 Acnegel (GlaxoSmithKline Consumer Healthcare),Benzoyl peroxide,100mg/1gram,Gel,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,June 2010,17644001,,,,,,,,,0,13060101
1493,115001000027102,47999020,10413,Acnegel 5% Gel (Stiefel Laboratories (UK) Ltd),Benzoyl peroxide,50mg/1gram,Gel,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,6001,,,,,,,,,0,13060101
3223,8.48450010000e+16,58725020,4128,Quinoderm with hydrocortisone 1% Cream (Quinoderm Ltd),Hydrocortisone/Benzoyl Peroxide,1%,Cream,Topical,Mild Topical Corticosteroids/Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,2716001,,,,,,,,,1,13060101
3747,1.64365001000e+17,70040020,2605,Acnidazil Cream (Johnson+Johnson MSD Consumer Pharmaceuticals),Miconazole Nitrate/Benzoyl Peroxide,,Cream,Topical,Benzoyl Peroxide And Azelaic Acid For Acne/Topical Antibacterials For Acne,February 2009,5659001,,,,,,,,,1,13060101
12722,3806811000001100,50983020,931,PanOxyl 10 lotion (Stiefel Laboratories (UK) Ltd),Benzoyl peroxide,100mg/1gram,Liquid,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,711002,,,,,,,,,0,13060101
17417,2.14405001000e+17,80718020,310,Benzoyl peroxide with potassium hydroxyquinoline sulphate 5% gel lotion,Benzoyl Peroxide/Potassium Hydroxyquinoline Sulphate,5%,Lotio-Gel,Topical,Benzoyl Peroxide And Azelaic Acid For Acne/Antibacterial Preparations Only Used Topically,February 2009,9205001,,,,,,,,,1,13060101
2067,871411000001105,67654020,49659,PanOxyl 2.5 Aquagel (GlaxoSmithKline Consumer Healthcare),Benzoyl peroxide,25mg/1gram,Gel,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,4994001,,,,,,,,,0,13060101
70963,2.99537110000e+16,52823021,4,Acnecide 5% gel (Lexon (UK) Ltd),Benzoyl peroxide,50mg/1gram,Gel,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,December 2017,52823021,,,,,,,,,0,13060101
2192,332396002,67642020,108586,Benzoyl peroxide 5% gel,Benzoyl peroxide,50mg/1gram,Gel,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,4991002,,,,,,,,,0,13060101
3730,3736811000001105,53796020,1373,PanOxyl 5 lotion (Stiefel Laboratories (UK) Ltd),Benzoyl peroxide,50mg/1gram,Liquid,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,1431003,,,,,,,,,0,13060101
2203,4.59450010000e+16,53794020,41367,Panoxyl 5% Gel (Stiefel Laboratories (UK) Ltd),Benzoyl Peroxide,5%,Gel,Topical,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,1431001,,,,,,,,,0,13060101
2635,1.77335001000e+17,71876020,719,Quinoped Cream (Quinoderm Ltd),Benzoyl peroxide/Potassium hydroxyquinoline sulfate,50mg/1gram + 5mg/1gram,Cream,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne/Antibacterial Preparations Only Used Topically,February 2009,6205001,,,,,,,,,1,13060101
28043,416585000,91594020,36408,Azelaic acid 15% gel,Azelaic acid,150mg/1gram,Gel,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,14391001,,,,,,,,,0,13060101
6391,332859003,80719020,5030,Benzoyl peroxide 5% / Potassium hydroxyquinoline sulfate 0.5% cream,Benzoyl peroxide/Potassium hydroxyquinoline sulfate,50mg/1gram + 5mg/1gram,Cream,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,9205002,,,,,,,,,0,13060101
10396,2975001000027109,48352020,3221,Benoxyl 5 Cream (Stiefel Laboratories (UK) Ltd),Benzoyl peroxide,50mg/1gram,Cream,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,97001,,,,,,,,,0,13060101
23055,1.64335001000e+17,70037020,8,Miconazole with benzoyl peroxide 2% with 5% Cream,Miconazole Nitrate/Benzoyl Peroxide,2% + 5%,Cream,Topical,Benzoyl Peroxide And Azelaic Acid For Acne/Topical Antibacterials For Acne,February 2009,5658001,,,,,,,,,1,13060101
64464,1.55087110000e+16,76623020,2,Benzoyl peroxide 10% gel (A A H Pharmaceuticals Ltd),Benzoyl peroxide,100mg/1gram,Gel,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,October 2015,7590009,,,,,,,,,0,13060101
2611,2985001000027104,48353020,6430,Benoxyl 5 Cream (Stiefel Laboratories (UK) Ltd),Benzoyl peroxide,50mg/1gram,Liquid,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,97002,,,,,,,,,0,13060101
4838,332276007,80720020,2629,Benzoyl peroxide 10% / Potassium hydroxyquinoline sulfate 0.5% cream,Benzoyl peroxide/Potassium hydroxyquinoline sulfate,100mg/1gram + 5mg/1gram,Cream,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,9205003,,,,,,,,,0,13060101
2031,3025001000027107,48357020,3354,Benoxyl 10 Cream (Stiefel Laboratories (UK) Ltd),Benzoyl peroxide,100mg/1gram,Liquid,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,98001,,,,,,,,,0,13060101
14413,7.93750010000e+16,58135020,516,Nericur 10% Liquid (Schering Health Care Ltd),Benzoyl peroxide,100mg/1gram,Gel,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,2546002,,,,,,,,,0,13060101
4510,1.48975001000e+17,67647020,7650,Benzoyl peroxide 5% alcohol-based gel,Benzoyl Peroxide,5%,Alcohol-Based Gel,Topical,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,4992002,,,,,,,,,0,13060101
4181,332385005,67643020,8378,Benzoyl peroxide 5% lotion,Benzoyl peroxide,50mg/1gram,Liquid,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,4991003,,,,,,,,,0,13060101
76987,1.88781110000e+16,9435020,8,Skinoren 20% cream (Mawdsley-Brooks & Company Ltd),Azelaic acid,200mg/1gram,Cream,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,July 2019,9435020,,,,,,,,,0,13060101
5994,3739611000001103,83418020,23804,Quinoderm 5 cream (Alliance Pharmaceuticals Ltd),Benzoyl peroxide/Potassium hydroxyquinoline sulfate,50mg/1gram + 5mg/1gram,Cream,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,10438001,,,,,,,,,0,13060101
2673,691011000001100,49021020,34391,Skinoren 20% cream (LEO Pharma),Azelaic acid,200mg/1gram,Cream,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,255001,,,,,,,,,0,13060101
62532,4288311000001103,13811020,2,Generic Quinoderm facewash,Chlorhexidine gluconate/Cetrimide,15mg/1ml + 150mg/1ml,Wash,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,March 2015,13811020,,,,,,,,,0,13060101
41625,8.47450010000e+16,58717020,10,Quinoderm 10% Lotion-gel (Quinoderm Ltd),Benzoyl peroxide,100mg/1gram,Gel,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,March 2010,2714001,,,,,,,,,0,13060101
5126,332387002,74094020,4822,Benzoyl peroxide 10% lotion,Benzoyl peroxide,100mg/1gram,Liquid,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,6838001,,,,,,,,,0,13060101
5589,8.47950010000e+16,58721020,6524,Quinoderm 5% Cream (Quinoderm Ltd),Benzoyl peroxide/Potassium hydroxyquinoline sulfate,50mg/1gram + 5mg/1gram,Cream,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne/Antibacterial Preparations Only Used Topically,February 2009,2715002,,,,,,,,,1,13060101
2544,68811000001109,67657020,31294,PanOxyl 5 Aquagel (GlaxoSmithKline Consumer Healthcare),Benzoyl peroxide,50mg/1gram,Gel,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,4995001,,,,,,,,,0,13060101
15285,1.61475001000e+17,69604020,1471,Benzoyl peroxide 10% cream,Benzoyl Peroxide,10%,Cream,Topical,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,5538002,,,,,,,,,0,13060101
6676,332392000,69605020,26015,Benzoyl peroxide 10% wash,Benzoyl peroxide,100mg/1gram,Wash,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,5538003,,,,,,,,,0,13060101
2500,459011000001107,49398020,24827,Acnecide 5% gel (Galderma (UK) Ltd),Benzoyl peroxide,50mg/1gram,Gel,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,341002,,,,,,,,,0,13060101
8211,1.98895001000e+17,75817020,9932,Benzoyl peroxide 5% with Erythromycin 3% gel,Erythromycin/Benzoyl Peroxide,5% + 3%,Gel,Topical,Benzoyl Peroxide And Azelaic Acid For Acne/Topical Antibacterials For Acne,February 2009,7330001,,,,,,,,,1,13060101
49385,4288011000001101,13812020,2321,Quinoderm facewash (Alliance Pharmaceuticals Ltd),Chlorhexidine gluconate/Cetrimide,15mg/1ml + 150mg/1ml,Wash,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,January 2013,13812020,,,,,,,,,0,13060101
1317,8.47850010000e+16,58720020,28765,Quinoderm 10% Cream (Quinoderm Ltd),Benzoyl peroxide/Potassium hydroxyquinoline sulfate,100mg/1gram + 5mg/1gram,Cream,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne/Antibacterial Preparations Only Used Topically,February 2009,2715001,,,,,,,,,1,13060101
44782,3745311000001107,99151020,5178,PanOxyl 10 wash (GlaxoSmithKline Consumer Healthcare),Benzoyl peroxide,100mg/1gram,Wash,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,March 2011,18219001,,,,,,,,,0,13060101
4985,1.49085001000e+17,67661020,24119,Panoxyl 10% Wash (Stiefel Laboratories (UK) Ltd),Benzoyl peroxide,100mg/1gram,Wash,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,4996002,,,,,,,,,0,13060101
7401,1.48985001000e+17,67648020,4106,Benzoyl peroxide 10% alcohol based gel,Benzoyl Peroxide,10%,Alcohol-Based Gel,Topical,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,4992003,,,,,,,,,0,13060101
5109,133111000001105,76417020,15506,Brevoxyl 4% cream (GlaxoSmithKline Consumer Healthcare),Benzoyl peroxide,40mg/1gram,Cream,Cutaneous,Benzoyl Peroxide And Azelaic Acid For Acne,February 2009,7515001,,,,,,,,,0,13060101
