prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
35693,1.14654110000e+16,93203020,31,Regaine for Men 2% gel (McNeil Products Ltd),Minoxidil,20mg/1gram,Gel,Cutaneous,Vasodilator Antihypertensive Products/Androgenetic Alopecia,February 2009,15200001,,,,,,,,,1,13090300
65642,3.10004110000e+16,60307021,54,Boots Hair Loss Treatment Regular Strength 2% solution (The Boots Company Plc),Minoxidil,20mg/1ml,Liquid,Cutaneous,Androgenetic Alopecia,March 2016,60307021,,,,,,,,,0,13090300
11304,8.55950010000e+16,58804020,666,Regaine extra strength 50mg/ml Cutaneous solution (Pharmacia Ltd),Minoxidil,50mg/1ml,Liquid,Cutaneous,Androgenetic Alopecia,February 2009,2740001,,,,,,,,,0,13090300
11806,9524011000001104,89220020,2862,Regaine for Women Regular Strength 2% solution (McNeil Products Ltd),Minoxidil,20mg/1ml,Liquid,Cutaneous,Androgenetic Alopecia,February 2009,13190001,,,,,,,,,0,13090300
45179,421143007,99334020,1685,Minoxidil 5% foam,Minoxidil,50mg/1gram,Foam,Cutaneous,Androgenetic Alopecia,May 2011,18314001,,,,,,,,,0,13090300
7333,3.60362110000e+16,68421020,3531,Minoxidil 2% solution,Minoxidil,20mg/1ml,Liquid,Cutaneous,Androgenetic Alopecia,February 2009,5211001,,,,,,,,,0,13090300
71069,1.60454110000e+16,36819020,0,Finasteride 5mg/5ml oral suspension (Special Order),Finasteride,1mg/1ml,Oral suspension,Oral,Male Sex Hormones And Antagonists/Androgenetic Alopecia,December 2017,36819020,,,,,,,,,1,13090300
24797,9524811000001104,90672020,92,Regaine for Men Regular Strength 2% solution (McNeil Products Ltd),Minoxidil,20mg/1ml,Liquid,Cutaneous,Vasodilator Antihypertensive Products/Androgenetic Alopecia,February 2009,13928001,,,,,,,,,1,13090300
63265,2.79828110000e+16,40740021,180,Aindeem 1mg tablet (Actavis UK Ltd),Finasteride,1mg,Tablet,Oral,Androgenetic Alopecia,May 2015,40740021,,,,,,,,,0,13090300
11000,3.60363110000e+16,68422020,1001,Minoxidil 5% solution,Minoxidil,50mg/1ml,Liquid,Cutaneous,Androgenetic Alopecia,February 2009,5211002,,,,,,,,,0,13090300
46055,1.85506110000e+16,99336020,99,Regaine for Men Extra Strength 5% scalp foam (McNeil Products Ltd),Minoxidil,50mg/1gram,Foam,Cutaneous,Vasodilator Antihypertensive Products/Androgenetic Alopecia,September 2011,18315001,,,,,,,,,1,13090300
5993,4659811000001105,84476020,23418,Propecia 1mg tablets (Merck Sharp & Dohme Ltd),Finasteride,1mg,Tablet,Oral,Androgenetic Alopecia,February 2009,10936001,,,,,,,,,0,13090300
65407,3.07864110000e+16,57436021,372,Finasteride 1mg tablets (Accord Healthcare Ltd),Finasteride,1mg,Tablet,Oral,Androgenetic Alopecia,February 2016,57436021,,,,,,,,,0,13090300
18199,9525311000001108,90674020,957,Regaine for Men Extra Strength 5% scalp solution (Johnson & Johnson Ltd),Minoxidil,50mg/1ml,Liquid,Cutaneous,Androgenetic Alopecia,February 2009,13929001,,,,,,,,,0,13090300
4089,1.54495001000e+17,68425020,8073,Regaine regular strength 20mg/ml Cutaneous solution (Pharmacia Ltd),Minoxidil,20mg/1ml,Liquid,Cutaneous,Androgenetic Alopecia,February 2009,5212001,,,,,,,,,0,13090300
66468,3.20664110000e+16,61398021,98,Regaine for Women Once a Day 5% scalp foam (McNeil Products Ltd),Minoxidil,50mg/1gram,Foam,Cutaneous,Vasodilator Antihypertensive Products/Androgenetic Alopecia,June 2016,61398021,,,,,,,,,1,13090300
59905,1.60743110000e+16,36818020,26,Finasteride 5mg/5ml oral suspension,Finasteride,1mg/1ml,Oral suspension,Oral,Male Sex Hormones And Antagonists/Androgenetic Alopecia,May 2014,36818020,,,,,,,,,1,13090300
67718,3.19927110000e+16,61383021,26,Finasteride 1mg tablets (Ennogen Healthcare Ltd),Finasteride,1mg,Tablet,Oral,Androgenetic Alopecia,September 2016,61383021,,,,,,,,,0,13090300
80783,3.72529110000e+16,87913021,1,Finasteride 1mg tablets (Relonchem Ltd),Finasteride,1mg,Tablet,Oral,Androgenetic Alopecia,May 2020,87913021,,,,,,,,,0,13090300
19051,1.54505001000e+17,68426020,18,Regaine regular strength 50mg/ml Cutaneous solution (Pharmacia Ltd),Minoxidil,50mg/1ml,Liquid,Cutaneous,Androgenetic Alopecia,February 2009,5212002,,,,,,,,,0,13090300
49525,1.80660110000e+16,10009020,23,Propecia 1mg tablets (Lexon (UK) Ltd),Finasteride,1mg,Tablet,Oral,Androgenetic Alopecia,January 2013,10009020,,,,,,,,,0,13090300
711,376675008,78729020,13212,Finasteride 1mg tablets,Finasteride,1mg,Tablet,Oral,Androgenetic Alopecia,February 2009,8315001,,,,,,,,,0,13090300
35116,1.14725110000e+16,93199020,1153,Minoxidil 2% gel,Minoxidil,20mg/1gram,Gel,Cutaneous,Vasodilator Antihypertensive Products/Androgenetic Alopecia,February 2009,15198001,,,,,,,,,1,13090300
80668,3.78262110000e+16,90206021,1,Finasteride 1mg tablets (Mylan),Finasteride,1mg,Tablet,Oral,Androgenetic Alopecia,May 2020,90206021,,,,,,,,,0,13090300
