prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
71245,1.02863110000e+16,3208020,0,Diazepam 5mg tablets (Relonchem Ltd),Diazepam,5mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),January 2018,3208020,,,,,,,,,4,4080400
45313,9790311000001108,68615020,43,Diazepam 2mg tablets (Almus Pharmaceuticals Ltd),Diazepam,2mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),May 2011,5262009,,,,,,,,,4,4080400
71336,1.35770110000e+16,3203020,0,Diazepam 2mg tablets (DE Pharmaceuticals),Diazepam,2mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),January 2018,3203020,,,,,,,,,4,4080400
68319,3.15337110000e+16,62113021,1937,Brivaracetam 100mg tablets,Brivaracetam,100mg,Tablet,Oral,Other Antiepileptic Drugs,December 2016,62113021,,,,,,,,,0,4080400
9110,2.21950010000e+16,50805020,3,Nydrane 500mg Tablet (Lipha Pharmaceuticals Ltd),Beclamide,500mg,Tablet,Oral,Other Antiepileptic Drugs,February 2009,667001,,,,,,,,,0,4080400
53461,1.95710110000e+16,10229020,7,Diazepam 2mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd),Diazepam,400microgram/1ml,Oral solution,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),January 2013,10229020,,,,,,,,,4,4080400
69375,3.15342110000e+16,62121021,604,Brivaracetam 50mg/5ml oral solution sugar free,Brivaracetam,10mg/1ml,Oral solution,Oral,Other Antiepileptic Drugs,May 2017,62121021,,,,,,,,,0,4080400
41607,366511000001107,53335020,701,Diazepam 10mg tablets (Teva UK Ltd),Diazepam,10mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),March 2010,1319011,,,,,,,,,4,4080400
41632,734911000001103,49522020,8,Diazepam 10mg tablets (A A H Pharmaceuticals Ltd),Diazepam,10mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),March 2010,368011,,,,,,,,,4,4080400
68506,1.80471110000e+16,37690020,122,Triple Bromide 1.2g/5ml oral solution (Special Order),Potassium bromide/Sodium bromide/Ammonium bromide,80mg/1ml + 80mg/1ml + 80mg/1ml,Oral solution,Oral,Other Antiepileptic Drugs,December 2016,37690020,,,,,,,,,0,4080400
68414,2.89725110000e+16,48092021,8,Diazepam 2mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd),Diazepam,400microgram/1ml,Oral solution,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),December 2016,48092021,,,,,,,,,4,4080400
69810,2.89218110000e+16,48006021,0,Diazepam 5mg tablets (Crescent Pharma Ltd),Diazepam,5mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),June 2017,48006021,,,,,,,,,4,4080400
33672,889411000001101,49520020,346,Diazepam 2mg tablets (A A H Pharmaceuticals Ltd),Diazepam,2mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),February 2009,368009,,,,,,,,,4,4080400
32296,61811000001103,49505020,649,Diazepam 5mg tablets (Actavis UK Ltd),Diazepam,5mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),February 2009,365009,,,,,,,,,4,4080400
75013,3.15073110000e+16,62122021,56,Briviact 10mg/ml oral solution (UCB Pharma Ltd),Brivaracetam,10mg/1ml,Oral solution,Oral,Other Antiepileptic Drugs,February 2019,62122021,,,,,,,,,0,4080400
62216,9790811000001104,68624020,0,Diazepam 10mg tablets (Almus Pharmaceuticals Ltd),Diazepam,10mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),January 2015,5265009,,,,,,,,,4,4080400
34335,223511000001101,53333020,3211,Diazepam 2mg tablets (Teva UK Ltd),Diazepam,2mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),February 2009,1319009,,,,,,,,,4,4080400
68401,3.14996110000e+16,62116021,7,Briviact 10mg tablets (UCB Pharma Ltd),Brivaracetam,10mg,Tablet,Oral,Other Antiepileptic Drugs,December 2016,62116021,,,,,,,,,0,4080400
46,321196004,58980020,7481701,Diazepam 2mg tablets,Diazepam,2mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),February 2009,2783001,,,,,,,,,4,4080400
68349,3.15345110000e+16,62125021,779,Brivaracetam 75mg tablets,Brivaracetam,75mg,Tablet,Oral,Other Antiepileptic Drugs,December 2016,62125021,,,,,,,,,0,4080400
66763,3.15013110000e+16,62120021,412,Briviact 50mg tablets (UCB Pharma Ltd),Brivaracetam,50mg,Tablet,Oral,Other Antiepileptic Drugs,July 2016,62120021,,,,,,,,,0,4080400
77735,3.15344110000e+16,62123021,0,Brivaracetam 50mg/5ml solution for injection vials,Brivaracetam,10mg/1ml,Solution for injection,Intravenous,Other Antiepileptic Drugs,August 2019,62123021,,,,,,,,,0,4080400
67785,1.39381110000e+16,75744020,0,Diazepam 5mg tablets (Wockhardt UK Ltd),Diazepam,5mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),October 2016,7308009,,,,,,,,,4,4080400
47,321197008,58981020,7486461,Diazepam 5mg tablets,Diazepam,5mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),February 2009,2783002,,,,,,,,,4,4080400
34524,790811000001109,56921020,165,Diazepam 2mg tablets (Actavis UK Ltd),Diazepam,2mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),February 2009,2233009,,,,,,,,,4,4080400
34482,647011000001103,53334020,3362,Diazepam 5mg tablets (Teva UK Ltd),Diazepam,5mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),February 2009,1319010,,,,,,,,,4,4080400
77254,3.15058110000e+16,62124021,2,Briviact 50mg/5ml solution for injection vials (UCB Pharma Ltd),Brivaracetam,10mg/1ml,Solution for injection,Intravenous,Other Antiepileptic Drugs,July 2019,62124021,,,,,,,,,0,4080400
64200,28611000001100,3199020,0,Diazepam 2mg tablets (Alliance Healthcare (Distribution) Ltd),Diazepam,2mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),September 2015,3199020,,,,,,,,,4,4080400
57749,2.19256110000e+16,47229020,0,Diazepam 5mg tablets (Waymade Healthcare Plc),Diazepam,5mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),October 2013,47229020,,,,,,,,,4,4080400
34807,486211000001103,49506020,143,Diazepam 10mg tablets (Actavis UK Ltd),Diazepam,10mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),February 2009,365010,,,,,,,,,4,4080400
63694,1.81071110000e+16,3205020,0,Diazepam 2mg tablets (Phoenix Healthcare Distribution Ltd),Diazepam,2mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),July 2015,3205020,,,,,,,,,4,4080400
9212,9.54450010000e+16,60267020,6,Beclamide 500mg tablets,Beclamide,500mg,Tablets,Oral,Other Antiepileptic Drugs,February 2009,3085001,,,,,,,,,0,4080400
57838,1.71970110000e+16,69907020,0,Diazepam 5mg tablets (Sovereign Medical Ltd),Diazepam,5mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),December 2013,5618009,,,,,,,,,4,4080400
68005,3.15340110000e+16,62117021,1373,Brivaracetam 25mg tablets,Brivaracetam,25mg,Tablet,Oral,Other Antiepileptic Drugs,October 2016,62117021,,,,,,,,,0,4080400
67451,3.00216110000e+16,53366021,0,Diazepam 2mg tablets (Mawdsley-Brooks & Company Ltd),Diazepam,2mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),September 2016,53366021,,,,,,,,,4,4080400
68803,3.15338110000e+16,62115021,149,Brivaracetam 10mg tablets,Brivaracetam,10mg,Tablet,Oral,Other Antiepileptic Drugs,February 2017,62115021,,,,,,,,,0,4080400
1400,321198003,58982020,1217982,Diazepam 10mg tablets,Diazepam,10mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),February 2009,2783003,,,,,,,,,4,4080400
75014,3.15022110000e+16,62126021,22,Briviact 75mg tablets (UCB Pharma Ltd),Brivaracetam,75mg,Tablet,Oral,Other Antiepileptic Drugs,February 2019,62126021,,,,,,,,,0,4080400
68674,3.15026110000e+16,62114021,383,Briviact 100mg tablets (UCB Pharma Ltd),Brivaracetam,100mg,Tablet,Oral,Other Antiepileptic Drugs,January 2017,62114021,,,,,,,,,0,4080400
69311,3.15005110000e+16,62118021,150,Briviact 25mg tablets (UCB Pharma Ltd),Brivaracetam,25mg,Tablet,Oral,Other Antiepileptic Drugs,April 2017,62118021,,,,,,,,,0,4080400
66495,3.15341110000e+16,62119021,2320,Brivaracetam 50mg tablets,Brivaracetam,50mg,Tablet,Oral,Other Antiepileptic Drugs,June 2016,62119021,,,,,,,,,0,4080400
63238,2.19254110000e+16,47228020,0,Diazepam 2mg tablets (Waymade Healthcare Plc),Diazepam,2mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),May 2015,47228020,,,,,,,,,4,4080400
74984,3.07621110000e+16,57441021,1,Diazepam 2mg/5ml oral solution sugar free (Almus Pharmaceuticals Ltd),Diazepam,400microgram/1ml,Oral solution,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),February 2019,57441021,,,,,,,,,4,4080400
62541,1.71967110000e+16,69902020,4,Diazepam 2mg tablets (Sovereign Medical Ltd),Diazepam,2mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),March 2015,5617009,,,,,,,,,4,4080400
34635,224211000001101,49521020,94,Diazepam 5mg tablets (A A H Pharmaceuticals Ltd),Diazepam,5mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),February 2009,368010,,,,,,,,,4,4080400
10274,398895004,90715020,37228,Diazepam 2mg/5ml oral solution sugar free,Diazepam,400microgram/1ml,Oral solution,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),February 2009,13950001,,,,,,,,,4,4080400
59407,1.35772110000e+16,3210020,0,Diazepam 5mg tablets (DE Pharmaceuticals),Diazepam,5mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),April 2014,3210020,,,,,,,,,4,4080400
56236,1.39379110000e+16,75741020,0,Diazepam 2mg tablets (Wockhardt UK Ltd),Diazepam,2mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),August 2013,7307009,,,,,,,,,4,4080400
20968,9765211000001106,49507020,63,Diazepam 2mg/5ml oral solution sugar free (Actavis UK Ltd),Diazepam,400microgram/1ml,Oral solution,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),February 2009,365011,,,,,,,,,4,4080400
73815,521111000001100,3206020,0,Diazepam 5mg tablets (Alliance Healthcare (Distribution) Ltd),Diazepam,5mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),November 2018,3206020,,,,,,,,,4,4080400
74342,9790611000001104,68618020,0,Diazepam 5mg tablets (Almus Pharmaceuticals Ltd),Diazepam,5mg,Tablet,Oral,Benzodiazepines/Other Antiepileptic Drugs/Substance Dependence - Alcohol Dependence/Skeletal Muscle Relaxants/Benzodiazepines (Peri-Operative),January 2019,5263009,,,,,,,,,4,4080400
