prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
76294,1.56504110000e+16,36552020,8,Terbinafine 125mg/5ml oral solution,Terbinafine hydrochloride,25mg/1ml,Oral solution,Oral,Other Antifungals,May 2019,36552020,,,,,,,,,0,5020500
77099,1.01311110000e+16,6169020,1,Griseofulvin 500mg tablets (A A H Pharmaceuticals Ltd),Griseofulvin,500mg,Tablet,Oral,Other Antifungals,July 2019,06169020,,,,,,,,,0,5020500
16123,8526911000001103,90201020,511,Griseofulvin 175mg/5ml oral suspension,Griseofulvin,35mg/1ml,Oral suspension,Oral,Other Antifungals,February 2009,13692001,,,,,,,,,0,5020500
53200,1.84900110000e+16,6239020,4,Lamisil 250mg tablets (Necessity Supplies Ltd),Terbinafine hydrochloride,250mg,Tablet,Oral,Other Antifungals,January 2013,06239020,,,,,,,,,0,5020500
65337,1.22270110000e+16,31394020,1,Griseofulvin 240mg/5ml oral suspension,Griseofulvin,48mg/1ml,Oral suspension,Oral,Other Antifungals,January 2016,31394020,,,,,,,,,0,5020500
77087,1.21374110000e+16,30960020,2,Griseofulvin 10mg/5ml oral suspension,Griseofulvin,2mg/1ml,Oral suspension,Oral,Other Antifungals,July 2019,30960020,,,,,,,,,0,5020500
47961,9530811000001106,71568020,7,Terbinafine 250mg tablets (A A H Pharmaceuticals Ltd),Terbinafine hydrochloride,250mg,Tablet,Oral,Other Antifungals,November 2012,06110009,,,,,,,,,0,5020500
1008,905611000001107,74162020,130474,Lamisil 250mg tablets (Novartis Pharmaceuticals UK Ltd),Terbinafine hydrochloride,250mg,Tablet,Oral,Other Antifungals,February 2009,06858001,,,,,,,,,0,5020500
61743,1.14097110000e+16,75643020,5,Terbinafine 250mg tablets (Almus Pharmaceuticals Ltd),Terbinafine hydrochloride,250mg,Tablet,Oral,Other Antifungals,December 2014,07279009,,,,,,,,,0,5020500
65914,8526511000001105,20036020,1,Griseofulvin 1.25g/5ml oral suspension,Griseofulvin,250mg/1ml,Oral suspension,Oral,Other Antifungals,April 2016,20036020,,,,,,,,,0,5020500
