prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
25551,179311000001107,80421020,606,Cascor 4mg tablets (Ranbaxy (UK) Ltd),Doxazosin mesilate,4mg,Tablet,Oral,Alpha-Adrenoceptor Blockers/Drugs For Genito-Urinary Disorders,February 2009,9061001,,,,,,,,,1,7040000
19216,525011000001104,64260020,93,Doxazosin 4mg tablets (IVAX Pharmaceuticals UK Ltd),Doxazosin mesilate,4mg,Tablet,Oral,Alpha-Adrenoceptor Blockers/Drugs For Genito-Urinary Disorders,February 2009,4061009,,,,,,,,,1,7040000
40891,840911000001105,64251020,46,Doxazosin 2mg tablets (IVAX Pharmaceuticals UK Ltd),Doxazosin mesilate,2mg,Tablet,Oral,Alpha-Adrenoceptor Blockers/Drugs For Genito-Urinary Disorders,December 2009,4059009,,,,,,,,,1,7040000
45026,3.60713110000e+16,91662020,1,Doxorubicin 200mg/100ml solution for infusion vials,Doxorubicin hydrochloride,2mg/1ml,Solution for infusion,Intravesical/Intravenous,Drugs For Genito-Urinary Disorders/Anthracyclines And Other Cytotoxic Antibiotics,April 2011,14425001,,,,,,,,,1,7040000
45342,761311000001108,64318020,1,Doxazosin 4mg tablets (Sandoz Ltd),Doxazosin mesilate,4mg,Tablet,Oral,Alpha-Adrenoceptor Blockers/Drugs For Genito-Urinary Disorders,May 2011,4077009,,,,,,,,,1,7040000
30836,326788003,62862020,3,Doxorubicin 10mg powder for solution for injection vials,Doxorubicin hydrochloride,10mg,Powder for solution for injection,Intravenous/Intravesical/Intraarterial,Drugs For Genito-Urinary Disorders/Anthracyclines And Other Cytotoxic Antibiotics,February 2009,3693001,,,,,,,,,1,7040000
45328,462611000001100,64311020,1,Doxazosin 1mg tablets (Sandoz Ltd),Doxazosin mesilate,1mg,Tablet,Oral,Alpha-Adrenoceptor Blockers/Drugs For Genito-Urinary Disorders,May 2011,4075009,,,,,,,,,1,7040000
41543,854611000001108,64244020,309,Doxazosin 1mg tablets (IVAX Pharmaceuticals UK Ltd),Doxazosin mesilate,1mg,Tablet,Oral,Alpha-Adrenoceptor Blockers/Drugs For Genito-Urinary Disorders,March 2010,4057009,,,,,,,,,1,7040000
25487,904511000001107,80419020,294,Cascor 2mg tablets (Ranbaxy (UK) Ltd),Doxazosin mesilate,2mg,Tablet,Oral,Alpha-Adrenoceptor Blockers/Drugs For Genito-Urinary Disorders,February 2009,9060001,,,,,,,,,1,7040000
73637,4469911000001108,66165020,0,Doxazosin 1mg tablets (Sterwin Medicines),Doxazosin mesilate,1mg,Tablet,Oral,Alpha-Adrenoceptor Blockers/Drugs For Genito-Urinary Disorders,November 2018,4582009,,,,,,,,,1,7040000
39307,4700611000001102,91652020,0,Doxorubicin 10mg/5ml solution for injection vials,Doxorubicin hydrochloride,2mg/1ml,Solution for injection,Intravesical/Intravenous,Drugs For Genito-Urinary Disorders/Anthracyclines And Other Cytotoxic Antibiotics,April 2009,14420001,,,,,,,,,1,7040000
