prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
2,317919004,58976020,41441920,Bendroflumethiazide 2.5mg tablets,Bendroflumethiazide,2.5mg,Tablet,Oral,Thiazides And Related Diuretics/Hypercalcaemia And Hypercalciuria,February 2009,2782001,,,,,,,,,1,9050102
31670,779811000001105,54691020,22612,Bendroflumethiazide 2.5mg tablets (Teva UK Ltd),Bendroflumethiazide,2.5mg,Tablet,Oral,Thiazides And Related Diuretics/Hypercalcaemia And Hypercalciuria,February 2009,1663010,,,,,,,,,1,9050102
16125,409393009,88831020,29720,Cinacalcet 30mg tablets,Cinacalcet hydrochloride,30mg,Tablet,Oral,Hypercalcaemia And Hypercalciuria,February 2009,12993001,,,,,,,,,0,9050102
12787,3.85150010000e+16,52848020,2135,Calcisorb Sachets (3M Health Care Ltd),Sodium Cellulose Phosphate,,Sachets,Oral,Hypercalcaemia And Hypercalciuria,February 2009,1187001,,,,,,,,,0,9050102
43799,8956411000001103,88839020,43,Mimpara 60mg tablets (Amgen Ltd),Cinacalcet hydrochloride,60mg,Tablet,Oral,Hypercalcaemia And Hypercalciuria,October 2010,12997001,,,,,,,,,0,9050102
13567,1.40705001000e+17,66604020,1685,Sodium cellulose phosphate sachet,Sodium Cellulose Phosphate,,Sachets,Oral,Hypercalcaemia And Hypercalciuria,February 2009,4707001,,,,,,,,,0,9050102
8526,672111000001100,48201020,66004,Aprinox 2.5mg tablets (Advanz Pharma),Bendroflumethiazide,2.5mg,Tablet,Oral,Thiazides And Related Diuretics/Hypercalcaemia And Hypercalciuria,February 2009,56001,,,,,,,,,1,9050102
7351,8306811000001101,90559020,5321,Bendroflumethiazide 2.5mg/5ml oral suspension,Bendroflumethiazide,500microgram/1ml,Oral suspension,Oral,Thiazides And Related Diuretics/Hypercalcaemia And Hypercalciuria,February 2009,13871001,,,,,,,,,1,9050102
67151,8959011000001101,88841020,4,Mimpara 90mg tablets (Amgen Ltd),Cinacalcet hydrochloride,90mg,Tablet,Oral,Hypercalcaemia And Hypercalciuria,August 2016,12998001,,,,,,,,,0,9050102
34602,1.71957110000e+16,66500020,2,Bendroflumethiazide 2.5mg tablets (Sovereign Medical Ltd),Bendroflumethiazide,2.5mg,Tablet,Oral,Thiazides And Related Diuretics/Hypercalcaemia And Hypercalciuria,February 2009,4678009,,,,,,,,,1,9050102
23445,409395002,88835020,2048,Cinacalcet 90mg tablets,Cinacalcet hydrochloride,90mg,Tablet,Oral,Hypercalcaemia And Hypercalciuria,February 2009,12995001,,,,,,,,,0,9050102
33415,914811000001108,63225020,3307,Bendroflumethiazide 2.5mg tablets (Mylan),Bendroflumethiazide,2.5mg,Tablet,Oral,Thiazides And Related Diuretics/Hypercalcaemia And Hypercalciuria,February 2009,3780009,,,,,,,,,1,9050102
72042,288611000001101,660020,0,Bendroflumethiazide 2.5mg tablets (Alliance Healthcare (Distribution) Ltd),Bendroflumethiazide,2.5mg,Tablet,Oral,Thiazides And Related Diuretics/Hypercalcaemia And Hypercalciuria,April 2018,660020,,,,,,,,,1,9050102
46302,1.81490110000e+16,99566020,35,Neo-Naclex 2.5mg tablets (Advanz Pharma),Bendroflumethiazide,2.5mg,Tablet,Oral,Thiazides And Related Diuretics/Hypercalcaemia And Hypercalciuria,October 2011,18436001,,,,,,,,,1,9050102
39179,8952711000001105,88837020,511,Mimpara 30mg tablets (Amgen Ltd),Cinacalcet hydrochloride,30mg,Tablet,Oral,Hypercalcaemia And Hypercalciuria,April 2009,12996001,,,,,,,,,0,9050102
73045,3.44867110000e+16,76904021,1,Etelcalcetide 5mg/1ml solution for injection vials,Etelcalcetide hydrochloride,5mg/1ml,Solution for injection,Intravenous,Hypercalcaemia And Hypercalciuria,September 2018,76904021,,,,,,,,,0,9050102
9021,9.57250010000e+16,60313020,848,Calcitonin 160iu/vial injection,Calcitonin (Porcine),160 iu/vial,Injection,,Calcitonin And Parathyroid Hormone/Hypercalcaemia And Hypercalciuria,February 2009,3095001,,,,,,,,,1,9050102
40886,9792811000001104,68065020,3066,Bendroflumethiazide 2.5mg tablets (Almus Pharmaceuticals Ltd),Bendroflumethiazide,2.5mg,Tablet,Oral,Thiazides And Related Diuretics/Hypercalcaemia And Hypercalciuria,December 2009,5110009,,,,,,,,,1,9050102
27256,454811000001100,48838020,37154,Bendroflumethiazide 2.5mg tablets (Wockhardt UK Ltd),Bendroflumethiazide,2.5mg,Tablet,Oral,Thiazides And Related Diuretics/Hypercalcaemia And Hypercalciuria,February 2009,207009,,,,,,,,,1,9050102
70989,2.03232110000e+16,40498020,0,Bendroflumethiazide 2.5mg tablets (Genesis Pharmaceuticals Ltd),Bendroflumethiazide,2.5mg,Tablet,Oral,Thiazides And Related Diuretics/Hypercalcaemia And Hypercalciuria,December 2017,40498020,,,,,,,,,1,9050102
56055,1.49845110000e+16,35896020,17,Sodium dihydrogen phosphate dihydrate 780mg/5ml oral solution,Sodium dihydrogen phosphate dihydrate,156mg/1ml,Oral solution,Oral,Osmotic Laxatives/Bowel Cleansing Solutions/Hypercalcaemia And Hypercalciuria/Phosphate Supplements,August 2013,35896020,,,,,,,,,3,9050102
34059,1711000001109,55391020,8384,Bendroflumethiazide 2.5mg tablets (Actavis UK Ltd),Bendroflumethiazide,2.5mg,Tablet,Oral,Thiazides And Related Diuretics/Hypercalcaemia And Hypercalciuria,February 2009,1855010,,,,,,,,,1,9050102
7494,4305001000027104,48514020,494,Calcitare 160iu/vial Injection (Rhone-Poulenc Rorer Ltd),Calcitonin (Porcine),160iu/vial,Injection,,Calcitonin And Parathyroid Hormone/Hypercalcaemia And Hypercalciuria,February 2009,135001,,,,,,,,,1,9050102
66517,8307011000001105,19158020,1,Bendroflumethiazide 1.25mg/5ml oral suspension,Bendroflumethiazide,250microgram/1ml,Oral suspension,Oral,Thiazides And Related Diuretics/Hypercalcaemia And Hypercalciuria,June 2016,19158020,,,,,,,,,1,9050102
67737,1.10097110000e+16,71762020,0,Bendroflumethiazide 2.5mg tablets (Dr Reddy's Laboratories (UK) Ltd),Bendroflumethiazide,2.5mg,Tablet,Oral,Thiazides And Related Diuretics/Hypercalcaemia And Hypercalciuria,October 2016,6167009,,,,,,,,,1,9050102
33651,772511000001103,48846020,5941,Bendroflumethiazide 2.5mg tablets (A A H Pharmaceuticals Ltd),Bendroflumethiazide,2.5mg,Tablet,Oral,Thiazides And Related Diuretics/Hypercalcaemia And Hypercalciuria,February 2009,209009,,,,,,,,,1,9050102
27328,409394003,88833020,6300,Cinacalcet 60mg tablets,Cinacalcet hydrochloride,60mg,Tablet,Oral,Hypercalcaemia And Hypercalciuria,February 2009,12994001,,,,,,,,,0,9050102
47844,750511000001102,66033020,5,Bendroflumethiazide 2.5mg tablets (Kent Pharmaceuticals Ltd),Bendroflumethiazide,2.5mg,Tablet,Oral,Thiazides And Related Diuretics/Hypercalcaemia And Hypercalciuria,September 2012,4546009,,,,,,,,,1,9050102
