prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
70737,2.05072110000e+16,41406020,14,Hydroxychloroquine 200mg tablets (Alliance Healthcare (Distribution) Ltd),Hydroxychloroquine sulfate,200mg,Tablet,Oral,Drugs That Suppress The Rheumatic Disease Process,November 2017,41406020,,,,,,,,,0,10010300
63298,2.05658110000e+16,41936020,0,Hydroxychloroquine 200mg tablets (Creo Pharma Ltd),Hydroxychloroquine sulfate,200mg,Tablet,Oral,Drugs That Suppress The Rheumatic Disease Process,June 2015,41936020,,,,,,,,,0,10010300
41058,1.10232110000e+16,92224020,6,Enbrel Paediatric 25mg powder and solvent for solution for injection vials (Pfizer Ltd),Etanercept,25mg,Powder and solvent for solution for injection,Subcutaneous,Drugs That Suppress The Rheumatic Disease Process,January 2010,14708001,,,,,,,,,0,10010300
15921,3.60656110000e+16,77420020,359,Etanercept 25mg powder and solvent for solution for injection vials,Etanercept,25mg,Powder and solvent for solution for injection,Subcutaneous,Drugs That Suppress The Rheumatic Disease Process/Cytokine Modulators For Eczema And Psoriasis,February 2009,7864001,,,,,,,,,1,10010300
30925,795511000001101,57081020,1,Penicillamine 250mg tablets (Actavis UK Ltd),Penicillamine,250mg,Tablet,Oral,Drugs That Suppress The Rheumatic Disease Process,February 2009,2269010,,,,,,,,,0,10010300
67523,8560011000001105,20130020,104,Hydroxychloroquine 200mg/5ml oral suspension,Hydroxychloroquine sulfate,40mg/1ml,Oral suspension,Oral,Drugs That Suppress The Rheumatic Disease Process,September 2016,20130020,,,,,,,,,0,10010300
19257,9309311000001100,89293020,5,Enbrel 50mg powder and solvent for solution for injection vials (Wyeth Pharmaceuticals),Etanercept,50mg,Powder and solvent for solution for injection,Subcutaneous,Drugs That Suppress The Rheumatic Disease Process,February 2009,13228001,,,,,,,,,0,10010300
49243,1.33959110000e+16,34901020,1,Sulfasalazine 500mg/5ml oral suspension,Sulfasalazine,100mg/1ml,Oral suspension,Oral,Aminosalicylates/Drugs That Suppress The Rheumatic Disease Process,January 2013,34901020,,,,,,,,,1,10010300
20862,215611000001109,57129020,3059,Sulfasalazine 500mg gastro-resistant tablets (Actavis UK Ltd),Sulfasalazine,500mg,Gastro-resistant tablet,Oral,Aminosalicylates/Drugs That Suppress The Rheumatic Disease Process,February 2009,2280010,,,,,,,,,1,10010300
77594,1.99214110000e+16,39460020,1,Enbrel Paediatric 10mg powder and solvent for solution for injection vials (Pfizer Ltd),Etanercept,10mg,Powder and solvent for solution for injection,Subcutaneous,Drugs That Suppress The Rheumatic Disease Process/Cytokine Modulators For Eczema And Psoriasis,August 2019,39460020,,,,,,,,,1,10010300
64317,2.20450110000e+16,14567021,0,Hydroxychloroquine 200mg tablets (Waymade Healthcare Plc),Hydroxychloroquine sulfate,200mg,Tablet,Oral,Drugs That Suppress The Rheumatic Disease Process,September 2015,14567021,,,,,,,,,0,10010300
56580,1.99468110000e+16,39459020,169,Etanercept 10mg powder and solvent for solution for injection vials,Etanercept,10mg,Powder and solvent for solution for injection,Subcutaneous,Drugs That Suppress The Rheumatic Disease Process/Cytokine Modulators For Eczema And Psoriasis,August 2013,39459020,,,,,,,,,1,10010300
3224,2.14150010000e+16,50718020,13848,Nivaquine 200mg Tablet (Aventis Pharma),Chloroquine sulfate,200mg,Tablet,Oral,Antimalarials/Drugs That Suppress The Rheumatic Disease Process,February 2009,647001,,,,,,,,,1,10010300
643,330026007,65515020,75986,Penicillamine 125mg tablets,Penicillamine,125mg,Tablet,Oral,Wilson's Disease/Drugs That Suppress The Rheumatic Disease Process/Therapy Of Poisoning By Heavy Metals,February 2009,4404002,,,,,,,,,2,10010300
61084,180711000001106,8392020,0,Sulfasalazine 500mg gastro-resistant tablets (Kent Pharmaceuticals Ltd),Sulfasalazine,500mg,Gastro-resistant tablet,Oral,Aminosalicylates/Drugs That Suppress The Rheumatic Disease Process,September 2014,8392020,,,,,,,,,1,10010300
66094,2.41554110000e+16,23136021,0,Hydroxychloroquine 200mg tablets (DE Pharmaceuticals),Hydroxychloroquine sulfate,200mg,Tablet,Oral,Drugs That Suppress The Rheumatic Disease Process,May 2016,23136021,,,,,,,,,0,10010300
40170,745811000001108,52366020,9,Penicillamine 125mg tablets (Mylan),Penicillamine,125mg,Tablet,Oral,Wilson's Disease/Drugs That Suppress The Rheumatic Disease Process/Therapy Of Poisoning By Heavy Metals,August 2009,1057010,,,,,,,,,2,10010300
20255,2.42350010000e+16,51043020,31,Pendramine 250mg Tablet (Viatris Pharmaceuticals Ltd),Penicillamine,250mg,Tablet,Oral,Wilson's Disease/Drugs That Suppress The Rheumatic Disease Process,February 2009,726002,,,,,,,,,1,10010300
59312,498611000001101,8382020,0,Penicillamine 125mg tablets (Kent Pharmaceuticals Ltd),Penicillamine,125mg,Tablet,Oral,Wilson's Disease/Drugs That Suppress The Rheumatic Disease Process/Therapy Of Poisoning By Heavy Metals,April 2014,8382020,,,,,,,,,2,10010300
59245,375290006,41431020,4,Tiopronin 100mg tablets,Tiopronin,100mg,Tablet,Oral,Drugs That Suppress The Rheumatic Disease Process,March 2014,41431020,,,,,,,,,0,10010300
67163,1.81092110000e+16,8391020,0,Hydroxychloroquine 200mg tablets (Phoenix Healthcare Distribution Ltd),Hydroxychloroquine sulfate,200mg,Tablet,Oral,Drugs That Suppress The Rheumatic Disease Process,August 2016,8391020,,,,,,,,,0,10010300
55433,939011000001105,8386020,0,Penicillamine 250mg tablets (Kent Pharmaceuticals Ltd),Penicillamine,250mg,Tablet,Oral,Wilson's Disease/Drugs That Suppress The Rheumatic Disease Process/Therapy Of Poisoning By Heavy Metals,May 2013,8386020,,,,,,,,,2,10010300
