prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
1605,634811000001104,52243020,80895,Vermox 100mg chewable tablets (Janssen-Cilag Ltd),Mebendazole,100mg,Chewable tablet,Oral,Products For Threadworms/Ascaricides/Products For Hookworms,February 2009,1026001,,,,,,,,,2,5050200
2005,1.35285001000e+17,65823020,2196,Piperazine 750mg/5ml oral solution,PipÃÂ©razine DÃÂ©rivÃÂ©s,750mg/5ml,Elixir,Oral,Products For Threadworms/Ascaricides,February 2009,4490001,,,,,,,,,1,5050200
21555,327122002,86908020,1137,Levamisole 50mg tablets,Levamisole hydrochloride,50mg,Tablet,Oral,Ascaricides,February 2009,12024001,,,,,,,,,0,5050200
3467,2.11015001000e+17,79616020,323,Pripsen 750mg/5ml Oral solution (SSL International Plc),PipÃÂ©razine DÃÂ©rivÃÂ©s,750mg/5ml,Oral Solution,Oral,Products For Threadworms/Ascaricides,February 2009,8682001,,,,,,,,,1,5050200
1603,324961004,64303020,188856,Mebendazole 100mg chewable tablets sugar free,Mebendazole,100mg,Chewable tablet,Oral,Products For Threadworms/Ascaricides/Products For Hookworms,February 2009,4074001,,,,,,,,,2,5050200
78795,1.39693110000e+16,6392020,1,Vermox 100mg chewable tablets (DE Pharmaceuticals),Mebendazole,100mg,Chewable tablet,Oral,Products For Threadworms/Ascaricides/Products For Hookworms,November 2019,6392020,,,,,,,,,2,5050200
78422,8.87750010000e+16,59253020,10,Levamisole hc 50mg Tablet (From Specialist Importer),Levamisole hydrochloride,50mg,Tablet,Oral,Ascaricides/Products For Hookworms,November 2019,2849009,,,,,,,,,1,5050200
1403,324962006,64304020,205161,Mebendazole 100mg/5ml oral suspension,Mebendazole,20mg/1ml,Oral suspension,Oral,Products For Threadworms/Ascaricides/Products For Hookworms,February 2009,4074002,,,,,,,,,2,5050200
75165,2.83662110000e+16,44198021,1,Levamisole 25mg tablets,Levamisole hydrochloride,25mg,Tablet,Oral,Ascaricides,March 2019,44198021,,,,,,,,,0,5050200
22650,1.35345001000e+17,65830020,3,Ascalix 750mg/5ml Oral solution (Wallace Manufacturing Chemists Ltd),PipÃÂ©razine DÃÂ©rivÃÂ©s,750mg/5ml,Oral Solution,Oral,Products For Threadworms/Ascaricides,February 2009,4492001,,,,,,,,,1,5050200
49861,1.66804110000e+16,6403020,1,Vermox 100mg/5ml oral suspension (Stephar (U.K.) Ltd),Mebendazole,20mg/1ml,Oral suspension,Oral,Products For Threadworms/Ascaricides/Products For Hookworms,January 2013,6403020,,,,,,,,,2,5050200
1402,241311000001109,52244020,105275,Vermox 100mg/5ml oral suspension (Janssen-Cilag Ltd),Mebendazole,20mg/1ml,Oral suspension,Oral,Products For Threadworms/Ascaricides/Products For Hookworms,February 2009,1026002,,,,,,,,,2,5050200
70834,1.74719110000e+16,6396020,1,Vermox 100mg chewable tablets (Mawdsley-Brooks & Company Ltd),Mebendazole,100mg,Chewable tablet,Oral,Products For Threadworms/Ascaricides/Products For Hookworms,December 2017,6396020,,,,,,,,,2,5050200
10591,4.37750010000e+16,53516020,3568,Antepar 750mg/5ml Oral solution (Wellcome Consumer),PipÃÂ©razine DÃÂ©rivÃÂ©s,750mg/5ml,Oral Solution,Oral,Products For Threadworms/Ascaricides,February 2009,1362001,,,,,,,,,1,5050200
7470,1.35295001000e+17,65824020,262,Piperazine 500mg tablet,PipÃÂ©razine DÃÂ©rivÃÂ©s,500mg,Tablets,Oral,Products For Threadworms/Ascaricides,February 2009,4490002,,,,,,,,,1,5050200
10570,1315001000027107,48155020,1479,Antepar 500mg Tablet (Wellcome Consumer),PipÃÂ©razine DÃÂ©rivÃÂ©s,500mg,Tablet,Oral,Products For Threadworms/Ascaricides,February 2009,45001,,,,,,,,,1,5050200
12359,4.61050010000e+16,53815020,314,Combantrin 125mg Tablet (Pfizer Ltd),Pyrantel,125mg,Tablet,Oral,Products For Threadworms/Ascaricides,February 2009,1436001,,,,,,,,,1,5050200
75704,1.66802110000e+16,6395020,0,Vermox 100mg chewable tablets (Stephar (U.K.) Ltd),Mebendazole,100mg,Chewable tablet,Oral,Products For Threadworms/Ascaricides/Products For Hookworms,April 2019,6395020,,,,,,,,,2,5050200
8828,1.69455001000e+17,70697020,246,Pyrantel 125mg tablet,Pyrantel,125mg,Tablets,Oral,Products For Threadworms/Ascaricides,February 2009,5848001,,,,,,,,,1,5050200
