prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
69961,8525411000001102,20014020,4,Glycopyrronium bromide 400micrograms/5ml oral suspension,Glycopyrronium bromide,80microgram/1ml,Oral suspension,Oral,Other Ulcer Healing Drugs,July 2017,20014020,,,,,,,,,0,1030600
21607,9.64050010000e+16,60418020,18,Carbenoxolone sodium 50mg tablets,Carbenoxolone Sodium,50mg,Tablets,Oral,Other Ulcer Healing Drugs/Drugs For Oral Ulceration And Inflammation,February 2009,3122001,,,,,,,,,1,1030600
62699,8525311000001109,20012020,6,Glycopyrronium bromide 400micrograms/5ml oral solution,Glycopyrronium bromide,80microgram/1ml,Oral solution,Oral,Other Ulcer Healing Drugs,April 2015,20012020,,,,,,,,,0,1030600
50047,8525711000001108,20020020,405,Glycopyrronium bromide 5mg/5ml oral solution,Glycopyrronium bromide,1mg/1ml,Oral solution,Oral,Other Ulcer Healing Drugs,January 2013,20020020,,,,,,,,,0,1030600
3071,9.65750010000e+16,60434020,3774,Bioral 2% w/v Gel (Merck Consumer Health Products),Carbenoxolone Sodium,2% w/v,Gel,Oromucosal,Other Ulcer Healing Drugs/Drugs For Oral Ulceration And Inflammation,February 2009,3126001,,,,,,,,,1,1030600
64856,2.45983110000e+16,26827021,4,Glycopyrronium bromide 1mg tablets (Morningside Healthcare Ltd),Glycopyrronium bromide,1mg,Tablet,Oral,Other Ulcer Healing Drugs,December 2015,26827021,,,,,,,,,0,1030600
66682,1.36646110000e+16,35117020,75,Glycopyrronium bromide 1.8mg/5ml oral suspension,Glycopyrronium bromide,360microgram/1ml,Oral suspension,Oral,Other Ulcer Healing Drugs,July 2016,35117020,,,,,,,,,0,1030600
47269,8524611000001100,441021,706,Glycopyrronium bromide 1mg/5ml oral suspension,Glycopyrronium bromide,200microgram/1ml,Oral suspension,Oral,Other Ulcer Healing Drugs,May 2012,18883001,,,,,,,,,0,1030600
63168,8526111000001101,20028020,23,Glycopyrronium bromide 750micrograms/5ml oral solution,Glycopyrronium bromide,150microgram/1ml,Oral solution,Oral,Other Ulcer Healing Drugs,May 2015,20028020,,,,,,,,,0,1030600
54151,8526011000001102,20026020,24,Glycopyrronium bromide 600micrograms/5ml oral suspension,Glycopyrronium bromide,120microgram/1ml,Oral suspension,Oral,Other Ulcer Healing Drugs,March 2013,20026020,,,,,,,,,0,1030600
29138,8524511000001104,90648020,5545,Glycopyrronium bromide 1mg/5ml oral solution,Glycopyrronium bromide,200microgram/1ml,Oral solution,Oral,Other Ulcer Healing Drugs,February 2009,13916001,,,,,,,,,0,1030600
