prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
1651,330679001,55892020,129530,Pilocarpine hydrochloride 1% eye drops,Pilocarpine hydrochloride,10mg/1ml,Eye drops,Ocular,Miotics,February 2009,1985002,,,,,,,,,0,11065400
53811,2.04557110000e+16,41738020,5,Pilocarpine hydrochloride 0.125% eye drops,Pilocarpine hydrochloride,1.25mg/1ml,Eye drops,Ocular,Miotics,February 2013,41738020,,,,,,,,,0,11065400
45334,472511000001106,57180020,37,Pilocarpine hydrochloride 1% eye drops (Actavis UK Ltd),Pilocarpine hydrochloride,10mg/1ml,Eye drops,Ocular,Miotics,May 2011,2292009,,,,,,,,,0,11065400
47858,252711000001104,50355020,18,Pilocarpine hydrochloride 0.5% eye drops (Martindale Pharmaceuticals Ltd),Pilocarpine hydrochloride,5mg/1ml,Eye drops,Ocular,Miotics,October 2012,563010,,,,,,,,,0,11065400
19456,3.60162110000e+16,76889020,1088,Pilocarpine hydrochloride 4% eye drops preservative free,Pilocarpine hydrochloride,40mg/1ml,Eye drops,Ocular,Miotics,February 2009,7680002,,,,,,,,,0,11065400
58135,347200009,9481020,29,Pilocarpine hydrochloride 0.1% eye drops,Pilocarpine hydrochloride,1mg/1ml,Eye drops,Ocular,Miotics,December 2013,9481020,,,,,,,,,0,11065400
30255,603211000001107,50300020,806,Pilocarpine hydrochloride 2% eye drops (Martindale Pharmaceuticals Ltd),Pilocarpine hydrochloride,20mg/1ml,Eye drops,Ocular,Miotics,February 2009,551010,,,,,,,,,0,11065400
34140,487611000001104,50354020,363,Pilocarpine hydrochloride 4% eye drops (Martindale Pharmaceuticals Ltd),Pilocarpine hydrochloride,40mg/1ml,Eye drops,Ocular,Miotics,February 2009,563009,,,,,,,,,0,11065400
77679,56111000001108,57185020,30,Pilocarpine hydrochloride 4% eye drops (Actavis UK Ltd),Pilocarpine hydrochloride,40mg/1ml,Eye drops,Ocular,Miotics,August 2019,2293009,,,,,,,,,0,11065400
7451,330678009,55891020,14691,Pilocarpine hydrochloride 0.5% eye drops,Pilocarpine hydrochloride,5mg/1ml,Eye drops,Ocular,Miotics,February 2009,1985001,,,,,,,,,0,11065400
2379,330680003,55893020,292255,Pilocarpine hydrochloride 2% eye drops,Pilocarpine hydrochloride,20mg/1ml,Eye drops,Ocular,Miotics,February 2009,1985003,,,,,,,,,0,11065400
41667,337111000001107,51801020,83,Pilocarpine hydrochloride 2% eye drops (A A H Pharmaceuticals Ltd),Pilocarpine hydrochloride,20mg/1ml,Eye drops,Ocular,Miotics,March 2010,918010,,,,,,,,,0,11065400
