prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
44603,1.80478110000e+16,98943020,227,Motilium Instants 10mg orodispersible tablets (McNeil Products Ltd),Domperidone,10mg,Orodispersible tablet,Oral,Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide,February 2011,18110001,,,,,,,,,0,4065500
39653,675211000001101,96654020,1872,Maxolon 10mg/2ml solution for injection ampoules (Advanz Pharma),Metoclopramide hydrochloride,5mg/1ml,Solution for injection,Intravenous/Intramuscular,Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide,May 2009,16944001,,,,,,,,,0,4065500
26363,132411000001109,50062020,277,Metoclopramide 10mg tablets (Actavis UK Ltd),Metoclopramide hydrochloride,10mg,Tablet,Oral,Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide,February 2009,495009,,,,,,,,,0,4065500
73023,1.20819110000e+16,30709020,1,Domperidone 50mg/5ml oral suspension,Domperidone,10mg/1ml,Oral suspension,Oral,Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide,September 2018,30709020,,,,,,,,,0,4065500
78592,2.98310110000e+16,52228021,0,Domperidone 10mg tablets (Sigma Pharmaceuticals Plc),Domperidone maleate,10mg,Tablet,Oral,Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide,November 2019,52228021,,,,,,,,,0,4065500
5081,322123004,70867020,69987,Metoclopramide 5mg/5ml oral solution sugar free,Metoclopramide hydrochloride,1mg/1ml,Oral solution,Oral,Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide,February 2009,5899001,,,,,,,,,0,4065500
14443,9.17450010000e+16,59650020,77,Evoxin 30mg Suppository (Sanofi-Synthelabo Ltd),Domperidone,30mg,Suppository,Rectal,Motility Stimulants/Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide,February 2009,2940001,,,,,,,,,1,4065500
11576,187911000001109,77157020,362,Metoclomex 10mg tablets (Actavis UK Ltd),Metoclopramide hydrochloride,10mg,Tablet,Oral,Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide,February 2009,7774001,,,,,,,,,0,4065500
34325,66711000001100,50069020,36,Metoclopramide 10mg tablets (A A H Pharmaceuticals Ltd),Metoclopramide hydrochloride,10mg,Tablet,Oral,Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide,February 2009,497009,,,,,,,,,0,4065500
179,1.83350010000e+16,50318020,17193,Maxolon 10mg/2ml Injection (Shire Pharmaceuticals Ltd),Metoclopramide hydrochloride,5mg/1ml,Solution for injection,Intravenous/Intramuscular,Motility Stimulants/Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide,February 2009,555003,,,,,,,,,1,4065500
12778,1.25905001000e+17,64645020,422,Metoclopramide with paracetamol 5mg + 500mg Tablet,Metoclopramide Hydrochloride/Paracetamol,5mg + 500mg,Tablet,Oral,Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide/Acute Migraine,February 2009,4167001,,,,,,,,,1,4065500
61961,2.43833110000e+16,23711021,0,Metoclopramide 10mg tablets (DE Pharmaceuticals),Metoclopramide hydrochloride,10mg,Tablet,Oral,Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide,January 2015,23711021,,,,,,,,,0,4065500
49938,1.60493110000e+16,4099020,0,Domperidone 10mg tablets (Bristol Laboratories Ltd),Domperidone maleate,10mg,Tablet,Oral,Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide,January 2013,4099020,,,,,,,,,0,4065500
1396,322078007,62820020,211049,Domperidone 1mg/ml oral suspension sugar free,Domperidone,1mg/1ml,Oral suspension,Oral,Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide,February 2009,3685003,,,,,,,,,0,4065500
59491,2.10456110000e+16,44164020,0,Domperidone 10mg/2ml solution for injection ampoules,Domperidone,5mg/1ml,Solution for injection,Intravenous,Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide,April 2014,44164020,,,,,,,,,0,4065500
25992,3302211000001104,61195020,275,Metoclopramide 5mg/5ml oral solution sugar free (Sandoz Ltd),Metoclopramide hydrochloride,1mg/1ml,Oral solution,Oral,Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide,February 2009,3298009,,,,,,,,,0,4065500
17180,1.25825001000e+17,64638020,1075,Metoclopramide with aspirin 5mg + 450mg Effervescent tablet,Citric Acid/Metoclopramide Hydrochloride/Aspirin/Sodium Bicarbonate,5mg + 450mg,Effervescent Tablet,Oral,Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide/Acute Migraine,February 2009,4165002,,,,,,,,,1,4065500
1724,1.83250010000e+16,50317020,33812,Maxolon 5mg/5ml Oral solution (Shire Pharmaceuticals Ltd),Metoclopramide hydrochloride,1mg/1ml,Oral solution,Oral,Motility Stimulants/Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide,February 2009,555002,,,,,,,,,1,4065500
15092,9.16850010000e+16,59643020,1069,Evoxin 10mg Tablet (Sanofi-Synthelabo Ltd),Domperidone maleate,10mg,Tablet,Oral,Motility Stimulants/Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide,February 2009,2938001,,,,,,,,,1,4065500
25994,1.24999110000e+16,55701020,105,Metoclopramide 5mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd),Metoclopramide hydrochloride,1mg/1ml,Oral solution,Oral,Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide,February 2009,1935009,,,,,,,,,0,4065500
17832,1.61685001000e+17,69631020,347,Metoclopramide 30mg Modified-release capsule,Metoclopramide Hydrochloride,30mg,Modified-Release Capsule,Oral,Motility Stimulants/Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide,February 2009,5545001,,,,,,,,,1,4065500
2254,266711000001109,53232020,121344,Motilium 10mg tablets (Zentiva),Domperidone maleate,10mg,Tablet,Oral,Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide,February 2009,1291001,,,,,,,,,0,4065500
3386,5.50050010000e+16,54902020,13085,Migravess forte 5mg+450mg Effervescent tablet (Bayer Plc),Citric Acid/Metoclopramide Hydrochloride/Aspirin/Sodium Bicarbonate,5mg+450mg,Effervescent Tablet,Oral,Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide/Acute Migraine,February 2009,1719001,,,,,,,,,1,4065500
79374,1.61350010000e+16,50065020,1,Metoclopramide 10mg Tablet (Celltech Pharma Europe Ltd),Metoclopramide hydrochloride,10mg,Tablet,Oral,Motility Stimulants/Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide,December 2019,496009,,,,,,,,,1,4065500
4136,322079004,62819020,26674,Domperidone 30mg suppositories,Domperidone,30mg,Suppository,Rectal,Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide,February 2009,3685002,,,,,,,,,0,4065500
