prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
61140,2.45947110000e+16,26923021,15032,Methotrexate 20mg/0.4ml solution for injection pre-filled disposable devices,Methotrexate,50mg/1ml,Solution for injection,Subcutaneous,Cytotoxic Drugs/Drugs Affecting The Immune Response In Rheumatic Disease/Drugs Affecting The Immune Response For Eczema And Psoriasis,September 2014,26923021,,,,,,,,,2,8010000
18890,9468511000001106,89962020,1299,Methotrexate 17.5mg/0.7ml solution for injection pre-filled syringes,Methotrexate sodium,25mg/1ml,Solution for injection,Subcutaneous/Intramuscular,Cytotoxic Drugs/Drugs Affecting The Immune Response In Rheumatic Disease/Drugs Affecting The Immune Response For Eczema And Psoriasis,February 2009,13572001,,,,,,,,,2,8010000
39548,1.39679110000e+16,95463020,433,Hydroxycarbamide 1g tablets,Hydroxycarbamide,1gram,Tablet,Oral,Cytotoxic Drugs/Drugs Used In Hypoplastic, Haemolytic, And Renal Anaemias,April 2009,16344001,,,,,,,1,8010000
70674,3.41644110000e+16,75729021,120,Nordimet 25mg/1ml solution for injection pre-filled pens (Nordic Pharma Ltd),Methotrexate,25mg/1ml,Solution for injection,Subcutaneous,Cytotoxic Drugs/Drugs Affecting The Immune Response In Rheumatic Disease/Drugs Affecting The Immune Response For Eczema And Psoriasis,November 2017,75729021,,,,,,,,,2,8010000
77569,3.07688110000e+16,60084021,1,Ofev 150mg capsules (Boehringer Ingelheim Ltd),Nintedanib esilate,150mg,Capsule,Oral,Antifibrotics/Cytotoxic Drugs,August 2019,60084021,,,,,,,,,1,8010000
62572,2.45091110000e+16,26422021,2,Axitinib 7mg tablets,Axitinib,7mg,Tablet,Oral,Cytotoxic Drugs/Protein Kinase Inhibitors,March 2015,26422021,,,,,,,,,1,8010000
28490,3.59347110000e+16,89371020,275,Rituximab 100mg/10ml solution for infusion vials,Rituximab,10mg/1ml,Solution for infusion,Intravenous,Cytotoxic Drugs/Drugs Affecting The Immune Response - Rituximab And Alemtuzumab/Cytokine Modulators In Rheumatic Disease,February 2009,13268001,,,,,,,,,2,8010000
3874,326723005,70724020,945,Busulfan 2mg tablets,Busulfan,2mg,Tablet,Oral,Cytotoxic Drugs/Alkylating Drugs,February 2009,05856002,,,,,,,,,1,8010000
16570,9469511000001100,89940020,246,Methotrexate 7.5mg/0.3ml solution for injection pre-filled syringes,Methotrexate sodium,25mg/1ml,Solution for injection,Subcutaneous/Intramuscular,Cytotoxic Drugs/Drugs Affecting The Immune Response In Rheumatic Disease/Drugs Affecting The Immune Response For Eczema And Psoriasis,February 2009,13561001,,,,,,,,,2,8010000
16519,9468811000001108,89946020,1201,Methotrexate 25mg/1ml solution for injection pre-filled syringes,Methotrexate sodium,25mg/1ml,Solution for injection,Subcutaneous/Intramuscular,Cytotoxic Drugs/Drugs Affecting The Immune Response In Rheumatic Disease/Drugs Affecting The Immune Response For Eczema And Psoriasis,February 2009,13564001,,,,,,,,,2,8010000
