prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
15126,3145811000001106,75675020,7857,Lamictal 5mg dispersible tablets (GlaxoSmithKline UK Ltd),Lamotrigine,5mg,Dispersible tablet,Oral,Products Used In Psychoses And Related Disorders/Control Of Epilepsy,February 2009,7290001,,,,,,,,,1,4020000
2081,3.65666110000e+16,75707020,41896,Lamotrigine 5mg dispersible tablets sugar free,Lamotrigine,5mg,Dispersible tablet,Oral,Products Used In Psychoses And Related Disorders/Control Of Epilepsy,February 2009,7299001,,,,,,,,,1,4020000
11445,3146411000001100,75676020,22241,Lamictal 25mg dispersible tablets (GlaxoSmithKline UK Ltd),Lamotrigine,25mg,Dispersible tablet,Oral,Products Used In Psychoses And Related Disorders/Control Of Epilepsy,February 2009,7290002,,,,,,,,,1,4020000
60578,2.20607110000e+16,14527021,0,Lamotrigine 200mg tablets (Waymade Healthcare Plc),Lamotrigine,200mg,Tablet,Oral,Products Used In Psychoses And Related Disorders/Control Of Epilepsy,July 2014,14527021,,,,,,,,,1,4020000
2079,322985008,66061020,582141,Lamotrigine 25mg tablets,Lamotrigine,25mg,Tablet,Oral,Products Used In Psychoses And Related Disorders/Control Of Epilepsy,February 2009,4555003,,,,,,,,,1,4020000
50235,9459011000001100,71034020,11,Lamotrigine 25mg tablets (A A H Pharmaceuticals Ltd),Lamotrigine,25mg,Tablet,Oral,Products Used In Psychoses And Related Disorders/Control Of Epilepsy,January 2013,5950009,,,,,,,,,1,4020000
66417,9451411000001108,71167020,123,Lamotrigine 200mg tablets (Teva UK Ltd),Lamotrigine,200mg,Tablet,Oral,Products Used In Psychoses And Related Disorders/Control Of Epilepsy,June 2016,5989009,,,,,,,,,1,4020000
51309,1.39178110000e+16,4887020,1,Lamictal 25mg tablets (DE Pharmaceuticals),Lamotrigine,25mg,Tablet,Oral,Products Used In Psychoses And Related Disorders/Control Of Epilepsy,January 2013,4887020,,,,,,,,,1,4020000
19296,4021611000001103,78981020,470,Lamictal 2mg dispersible tablets (GlaxoSmithKline UK Ltd),Lamotrigine,2mg,Dispersible tablet,Oral,Products Used In Psychoses And Related Disorders/Control Of Epilepsy,February 2009,8403002,,,,,,,,,1,4020000
5907,322992003,75709020,77380,Lamotrigine 100mg dispersible tablets sugar free,Lamotrigine,100mg,Dispersible tablet,Oral,Products Used In Psychoses And Related Disorders/Control Of Epilepsy,February 2009,7299003,,,,,,,,,1,4020000
67904,1.60590110000e+16,4856020,15,Lamotrigine 50mg tablets (Bristol Laboratories Ltd),Lamotrigine,50mg,Tablet,Oral,Products Used In Psychoses And Related Disorders/Control Of Epilepsy,October 2016,4856020,,,,,,,,,1,4020000
4586,2925811000001101,66211020,68636,Lamictal 25mg tablets (GlaxoSmithKline UK Ltd),Lamotrigine,25mg,Tablet,Oral,Products Used In Psychoses And Related Disorders/Control Of Epilepsy,February 2009,4595003,,,,,,,,,1,4020000
66974,1.60592110000e+16,4873020,15,Lamotrigine 100mg tablets (Bristol Laboratories Ltd),Lamotrigine,100mg,Tablet,Oral,Products Used In Psychoses And Related Disorders/Control Of Epilepsy,August 2016,4873020,,,,,,,,,1,4020000
49532,2.01670110000e+16,39821020,4,Lamotrigine 25mg tablets (Accord Healthcare Ltd),Lamotrigine,25mg,Tablet,Oral,Products Used In Psychoses And Related Disorders/Control Of Epilepsy,January 2013,39821020,,,,,,,,,1,4020000
7023,2928811000001105,66210020,144133,Lamictal 100mg tablets (GlaxoSmithKline UK Ltd),Lamotrigine,100mg,Tablet,Oral,Products Used In Psychoses And Related Disorders/Control Of Epilepsy,February 2009,4595002,,,,,,,,,1,4020000
60804,8582611000001104,20259020,19,Lamotrigine 50mg/5ml oral suspension,Lamotrigine,10mg/1ml,Oral suspension,Oral,Products Used In Psychoses And Related Disorders/Control Of Epilepsy,August 2014,20259020,,,,,,,,,1,4020000
80371,9327011000001100,70987020,0,Lamotrigine 100mg tablets (Mylan),Lamotrigine,100mg,Tablet,Oral,Products Used In Psychoses And Related Disorders/Control Of Epilepsy,April 2020,5935009,,,,,,,,,1,4020000
3886,322994002,79266020,327533,Lamotrigine 200mg tablets,Lamotrigine,200mg,Tablet,Oral,Products Used In Psychoses And Related Disorders/Control Of Epilepsy,February 2009,8534001,,,,,,,,,1,4020000
6409,3.60377110000e+16,79267020,2171,Lamotrigine 2mg dispersible tablets sugar free,Lamotrigine,2mg,Dispersible tablet,Oral,Products Used In Psychoses And Related Disorders/Control Of Epilepsy,February 2009,8534002,,,,,,,,,1,4020000
59120,9460011000001100,71040020,13,Lamotrigine 100mg tablets (A A H Pharmaceuticals Ltd),Lamotrigine,100mg,Tablet,Oral,Products Used In Psychoses And Related Disorders/Control Of Epilepsy,March 2014,5952009,,,,,,,,,1,4020000
39715,9451211000001104,71163020,111,Lamotrigine 100mg tablets (Teva UK Ltd),Lamotrigine,100mg,Tablet,Oral,Products Used In Psychoses And Related Disorders/Control Of Epilepsy,June 2009,5988009,,,,,,,,,1,4020000
