prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
47629,1.98842110000e+16,98391020,29,Cutimed Sorbact Hydroactive dressing 14cm x 24cm (BSN medical Ltd),,14cm x 24cm,Wound Contact Dressing,,Soft Polymer Wound Contact Dressing With Polyurethane Foam Film Backing With Antimicrobial Agents,August 2012,17829005,,,,,,,,,0,72213901
48020,1.98831110000e+16,98338020,23,Cutimed Sorbact Hydroactive dressing 19cm x 19cm (BSN medical Ltd),,19cm x 19cm,Wound Contact Dressing,,Soft Polymer Wound Contact Dressing With Polyurethane Foam Film Backing With Antimicrobial Agents,November 2012,17802005,,,,,,,,,0,72213901
55267,2.17391110000e+16,47842020,577,Cutimed Siltec Sorbact dressing 7.5cm x 7.5cm (BSN medical Ltd),,,,,Soft Polymer Wound Contact Dressing With Polyurethane Foam Film Backing With Antimicrobial Agents,May 2013,47842020,,,,,,,,,0,72213901
56648,2.17473110000e+16,47880020,4,Cutimed Siltec Sorbact dressing 17.5cm x 17.5cm sacral (BSN medical Ltd),,,,,Soft Polymer Wound Contact Dressing With Polyurethane Foam Film Backing With Antimicrobial Agents,August 2013,47880020,,,,,,,,,0,72213901
61356,2.13314110000e+16,46097020,36,Cutimed Sorbact Hydroactive B dressing 10cm x 20cm (BSN medical Ltd),,,,,Soft Polymer Wound Contact Dressing With Polyurethane Foam Film Backing With Antimicrobial Agents,October 2014,46097020,,,,,,,,,0,72213901
56594,2.17397110000e+16,47840020,131,Cutimed Siltec Sorbact dressing 15cm x 15cm (BSN medical Ltd),,,,,Soft Polymer Wound Contact Dressing With Polyurethane Foam Film Backing With Antimicrobial Agents,August 2013,47840020,,,,,,,,,0,72213901
60155,2.13307110000e+16,46098020,35,Cutimed Sorbact Hydroactive B dressing 15cm x 15cm (BSN medical Ltd),,,,,Soft Polymer Wound Contact Dressing With Polyurethane Foam Film Backing With Antimicrobial Agents,June 2014,46098020,,,,,,,,,0,72213901
58568,2.17405110000e+16,47841020,37,Cutimed Siltec Sorbact dressing 17.5cm x 17.5cm (BSN medical Ltd),,,,,Soft Polymer Wound Contact Dressing With Polyurethane Foam Film Backing With Antimicrobial Agents,January 2014,47841020,,,,,,,,,0,72213901
57732,1.98837110000e+16,39730020,20,Cutimed Sorbact Hydroactive dressing 24cm x 24cm (BSN medical Ltd),,,,,Soft Polymer Wound Contact Dressing With Polyurethane Foam Film Backing With Antimicrobial Agents,October 2013,39730020,,,,,,,,,0,72213901
53883,2.13304110000e+16,46080020,153,Cutimed Sorbact Hydroactive B dressing 10cm x 10cm (BSN medical Ltd),,,,,Soft Polymer Wound Contact Dressing With Polyurethane Foam Film Backing With Antimicrobial Agents,February 2013,46080020,,,,,,,,,0,72213901
56649,2.17466110000e+16,47882020,58,Cutimed Siltec Sorbact dressing 22.5cm x 22.5cm (BSN medical Ltd),,,,,Soft Polymer Wound Contact Dressing With Polyurethane Foam Film Backing With Antimicrobial Agents,August 2013,47882020,,,,,,,,,0,72213901
48700,1.98821110000e+16,14446021,123,Cutimed Sorbact Hydroactive dressing 7cm x 8.5cm (BSN medical Ltd),,,,,Soft Polymer Wound Contact Dressing With Polyurethane Foam Film Backing With Antimicrobial Agents,January 2013,32767005,,,,,,,,,0,72213901
55255,2.17394110000e+16,47839020,468,Cutimed Siltec Sorbact dressing 12.5cm x 12.5cm (BSN medical Ltd),,,,,Soft Polymer Wound Contact Dressing With Polyurethane Foam Film Backing With Antimicrobial Agents,May 2013,47839020,,,,,,,,,0,72213901
76590,2.13310110000e+16,46099020,4,Cutimed Sorbact Hydroactive B dressing 20cm x 20cm (BSN medical Ltd),,,,,Soft Polymer Wound Contact Dressing With Polyurethane Foam Film Backing With Antimicrobial Agents,June 2019,46099020,,,,,,,,,0,72213901
60960,2.17489110000e+16,47884020,6,Cutimed Siltec Sorbact dressing 23cm x 23cm sacral (BSN medical Ltd),,,,,Soft Polymer Wound Contact Dressing With Polyurethane Foam Film Backing With Antimicrobial Agents,August 2014,47884020,,,,,,,,,0,72213901
47871,1.98826110000e+16,98245020,72,Cutimed Sorbact Hydroactive dressing 14cm x 14cm (BSN medical Ltd),,14cm x 14cm,Wound Contact Dressing,,Soft Polymer Wound Contact Dressing With Polyurethane Foam Film Backing With Antimicrobial Agents,October 2012,17755005,,,,,,,,,0,72213901
57656,2.13299110000e+16,46160020,43,Cutimed Sorbact Hydroactive B dressing 5cm x 6.5cm (BSN medical Ltd),,,,,Soft Polymer Wound Contact Dressing With Polyurethane Foam Film Backing With Antimicrobial Agents,October 2013,46160020,,,,,,,,,0,72213901
