prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
8405,2.72850010000e+16,51415020,26,Ro-a-vit 50000 iu (415 microgram) Tablet (Cambridge Laboratories Ltd),Retinol Palmitate,50000 iu (415 microgram),Tablet,Oral,Vitamin A,February 2009,824001,,,,,,,,,0,9060100
16354,1.40055001000e+17,66508020,6,Retinol 50000 iu/ml injection,Retinol Palmitate,50000 units/ml,Injection,,Vitamin A,February 2009,4681002,,,,,,,,,0,9060100
40695,2.57695001000e+17,97097020,1162,Vitamins a 4500IU & d 450IU capsules,Vitamin A/Vitamin D,4500IU + 450IU,Capsules,Oral,Vitamin A/Vitamin D,November 2009,17172001,,,,,,,,,1,9060100
3983,329247003,54342020,99257,Vitamins A and D capsules BPC 1973,Vitamin A/Vitamin D,4000unit + 400unit,Capsule,Oral,Vitamin A/Vitamin D,February 2009,1576001,,,,,,,,,1,9060100
21455,4.72950010000e+16,53969020,145,Ro-a-vit 50000 unit/ml Injection (Cambridge Laboratories Ltd),Retinol Palmitate,50000 unit/ml,Injection,,Vitamin A,February 2009,1474002,,,,,,,,,0,9060100
58968,3644411000001109,7877020,75,Vitamins A and D capsules BPC 1973 (Alliance Healthcare (Distribution) Ltd),Vitamin A/Vitamin D,4000unit + 400unit,Capsule,Oral,Vitamin A/Vitamin D,March 2014,7877020,,,,,,,,,1,9060100
25974,2.21805001000e+17,83005020,2,Beta-carotene 3mg capsules,Betacarotene,3mg,Capsules,Oral,Vitamin A,February 2009,10265001,,,,,,,,,0,9060100
24486,1.53935001000e+17,68326020,16,Vitamin a strong 50000 units strong capsules,Vitamin A,50000 units,Capsules,Oral,Vitamin A,February 2009,5184001,,,,,,,,,0,9060100
10070,5.06050010000e+16,54343020,25,Vitamins a & d emulsion,Vitamin A/Vitamin D,,Emulsion,Oral,Vitamin A/Vitamin D,February 2009,1576002,,,,,,,,,1,9060100
28747,5.06150010000e+16,54344020,344,Vitamins a & d high strength capsules,Vitamin A/Vitamin D,,Capsules High Strength,Oral,Vitamin A/Vitamin D,February 2009,1576003,,,,,,,,,1,9060100
20274,2.19075001000e+17,82166020,8,Vitamins a & d liquid,Vitamin A/Vitamin D,,Liquid,Oral,Vitamin A/Vitamin D,February 2009,9887002,,,,,,,,,1,9060100
46132,3642711000001108,73908020,92,Vitamins A and D capsules BPC 1973 (A A H Pharmaceuticals Ltd),Vitamin A/Vitamin D,4000unit + 400unit,Capsule,Oral,Vitamin A/Vitamin D,September 2011,6786009,,,,,,,,,1,9060100
25975,2.19065001000e+17,82165020,242,Vitamins a & d ONE A DAY capsules,Vitamin A/Vitamin D,,One A Day Capsules,Oral,Vitamin A/Vitamin D,February 2009,9887001,,,,,,,,,1,9060100
38101,3643911000001103,52478020,1495,Vitamins A and D capsules BPC 1973 (Wockhardt UK Ltd),Vitamin A/Vitamin D,4000unit + 400unit,Capsule,Oral,Vitamin A/Vitamin D,February 2009,1087009,,,,,,,,,1,9060100
