prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
7914,672011000001101,50567020,4239,Mydrilate 0.5% solution (Intrapharm Laboratories Ltd),Cyclopentolate hydrochloride,5mg/1ml,Eye drops,Ocular,Antimuscarinics,February 2009,612001,,,,,,,,,0,11050100
41613,667711000001109,67262020,3,Atropine 1% eye drops (A A H Pharmaceuticals Ltd),Atropine sulfate,10mg/1ml,Eye drops,Ocular,Antimuscarinics,March 2010,4886009,,,,,,,,,0,11050100
11385,330566001,55924020,3767,Homatropine 1% eye drops,Homatropine hydrobromide,10mg/1ml,Eye drops,Ocular,Antimuscarinics,February 2009,1991001,,,,,,,,,0,11050100
74640,501311000001106,48797020,5,Atropine 0.5% eye drops (Martindale Pharmaceuticals Ltd),Atropine sulfate,5mg/1ml,Eye drops,Ocular,Antimuscarinics,February 2019,197011,,,,,,,,,0,11050100
71396,3.60565110000e+16,39900020,6,Homatropine 2% eye drops preservative free,Homatropine hydrobromide,20mg/1ml,Eye drops,Ocular,Antimuscarinics,January 2018,39900020,,,,,,,,,0,11050100
15222,3941411000001108,71838020,7985,Minims atropine sulfate 1% eye drops 0.5ml unit dose (Bausch & Lomb UK Ltd),Atropine sulfate,10mg/1ml,Eye drops,Ocular,Antimuscarinics,February 2009,6192001,,,,,,,,,0,11050100
2016,330548006,59892020,143819,Atropine 1% eye drops,Atropine sulfate,10mg/1ml,Eye drops,Ocular,Antimuscarinics,February 2009,2998001,,,,,,,,,0,11050100
5750,347097005,59893020,8732,Atropine 0.5% eye drops,Atropine sulfate,5mg/1ml,Eye drops,Ocular,Antimuscarinics,February 2009,2998002,,,,,,,,,0,11050100
3333,601511000001106,50568020,17141,Mydrilate 1% solution (Intrapharm Laboratories Ltd),Cyclopentolate hydrochloride,10mg/1ml,Eye drops,Ocular,Antimuscarinics,February 2009,612002,,,,,,,,,0,11050100
73479,2.87811110000e+16,44931021,1,Atropine 0.5% eye drops (Special Order),Atropine sulfate,5mg/1ml,Eye drops,Ocular,Antimuscarinics,October 2018,44931021,,,,,,,,,0,11050100
15217,3.59046110000e+16,75087020,11761,Atropine 1% eye drops 0.5ml unit dose preservative free,Atropine sulfate,10mg/1ml,Eye drops,Ocular,Antimuscarinics,February 2009,7128001,,,,,,,,,0,11050100
11397,3950711000001107,61698020,229,Minims cyclopentolate hydrochloride 0.5% eye drops 0.5ml unit dose (Bausch & Lomb UK Ltd),Cyclopentolate hydrochloride,5mg/1ml,Eye drops,Ocular,Antimuscarinics,February 2009,3416001,,,,,,,,,0,11050100
4272,330563009,61694020,14463,Cyclopentolate 0.5% eye drops,Cyclopentolate hydrochloride,5mg/1ml,Eye drops,Ocular,Antimuscarinics,February 2009,3415001,,,,,,,,,0,11050100
80805,3.59047110000e+16,41417020,1,Atropine 1% eye drops preservative free,Atropine sulfate,10mg/1ml,Eye drops,Ocular,Antimuscarinics,May 2020,41417020,,,,,,,,,0,11050100
68153,151211000001102,8669020,0,Atropine 1% eye drops (Alliance Healthcare (Distribution) Ltd),Atropine sulfate,10mg/1ml,Eye drops,Ocular,Antimuscarinics,November 2016,8669020,,,,,,,,,0,11050100
4735,3958311000001105,80318020,748,Cyclopentolate 0.5% eye drops 0.5ml unit dose preservative free,Cyclopentolate hydrochloride,5mg/1ml,Eye drops,Ocular,Antimuscarinics,February 2009,9008001,,,,,,,,,0,11050100
77037,347095002,39896020,9,Atropine 0.125% eye drops,Atropine sulfate,1.25mg/1ml,Eye drops,Ocular,Antimuscarinics,July 2019,39896020,,,,,,,,,0,11050100
12286,3932611000001101,71835020,225,Isopto Atropine 1% eye drops (Alcon Eye Care Ltd),Atropine sulfate,10mg/1ml,Eye drops,Ocular,Antimuscarinics,February 2009,6191001,,,,,,,,,0,11050100
1105,330562004,61695020,61872,Cyclopentolate 1% eye drops,Cyclopentolate hydrochloride,10mg/1ml,Eye drops,Ocular,Antimuscarinics,February 2009,3415002,,,,,,,,,0,11050100
34664,881211000001101,48795020,26,Atropine 1% eye drops (Martindale Pharmaceuticals Ltd),Atropine sulfate,10mg/1ml,Eye drops,Ocular,Antimuscarinics,February 2009,197009,,,,,,,,,0,11050100
2012,330549003,59896020,1185,Atropine 1% eye ointment,Atropine sulfate,10mg/1gram,Eye ointment,Ocular,Antimuscarinics,February 2009,2999001,,,,,,,,,0,11050100
13786,3958411000001103,80319020,2116,Cyclopentolate 1% eye drops 0.5ml unit dose preservative free,Cyclopentolate hydrochloride,10mg/1ml,Eye drops,Ocular,Antimuscarinics,February 2009,9008002,,,,,,,,,0,11050100
49977,567011000001104,8670020,0,Atropine 1% eye drops (Kent Pharmaceuticals Ltd),Atropine sulfate,10mg/1ml,Eye drops,Ocular,Antimuscarinics,January 2013,8670020,,,,,,,,,0,11050100
18591,3951811000001107,61699020,1014,Minims cyclopentolate hydrochloride 1% eye drops 0.5ml unit dose (Bausch & Lomb UK Ltd),Cyclopentolate hydrochloride,10mg/1ml,Eye drops,Ocular,Antimuscarinics,February 2009,3416002,,,,,,,,,0,11050100
