prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
53159,1.66602110000e+16,98138020,20,Synflorix vaccine suspension for injection 0.5ml pre-filled syringes (GlaxoSmithKline UK Ltd),Streptococcus pneumoniae capsular polysaccharide protein conjugate,,Suspension for injection,Intramuscular,Vaccines And Antisera - Pneumococcal Vaccine,January 2013,17702001,,,,,,,,,0,14040700
50264,3005011000001103,12473020,345,Pneumovax II vaccine solution for injection 0.5ml pre-filled syringes (Merck Sharp & Dohme Ltd),Streptococcus pneumoniae serotype 8 capsular polysaccharide/Streptococcus pneumoniae serotype 20 capsular polysaccharide/Streptococcus pneumoniae serotype 19A capsular polysaccharide/Streptococcus pneumoniae serotype 33F capsular polysaccharide/Streptococcus pneumoniae serotype 23F capsular polysaccharide/Streptococcus pneumoniae serotype 1 capsular polysaccharide/Streptococcus pneumoniae serotype 2 capsular polysaccharide/Streptococcus pneumoniae serotype 3 capsular polysaccharide/Streptococcus pneumoniae serotype 4 capsular polysaccharide/Streptococcus pneumoniae serotype 5 capsular polysaccharide/Streptococcus pneumoniae serotype 6B capsular polysaccharide/Streptococcus pneumoniae serotype 7F capsular polysaccharide/Streptococcus pneumoniae serotype 22F capsular polysaccharide/Streptococcus pneumoniae serotype 9N capsular polysaccharide/Streptococcus pneumoniae serotype 9V capsular polysaccharide/Streptococcus pneumoniae serotype 10A capsular polysaccharide/Streptococcus pneumoniae serotype 11A capsular polysaccharide/Streptococcus pneumoniae serotype 12F capsular polysaccharide/Streptococcus pneumoniae serotype 14 capsular polysaccharide/Streptococcus pneumoniae serotype 15B capsular polysaccharide/Streptococcus pneumoniae serotype 17A or 17F capsular polysaccharide/Streptococcus pneumoniae serotype 18C capsular polysaccharide/Streptococcus pneumoniae serotype 19F capsular polysaccharide, +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  + ,Solution for injection,Subcutaneous/Intramuscular,Vaccines And Antisera - Pneumococcal Vaccine,January 2013,12473020,,,,,,,,,0,14040700
72781,3.51112110000e+16,79546021,2,Pneumococcal polysaccharide vaccine solution for injection 0.5ml vials (Alliance Healthcare (Distribution) Ltd),Streptococcus pneumoniae serotype 1 capsular polysaccharide/Streptococcus pneumoniae serotype 33F capsular polysaccharide/Streptococcus pneumoniae serotype 23F capsular polysaccharide/Streptococcus pneumoniae serotype 22F capsular polysaccharide/Streptococcus pneumoniae serotype 2 capsular polysaccharide/Streptococcus pneumoniae serotype 3 capsular polysaccharide/Streptococcus pneumoniae serotype 4 capsular polysaccharide/Streptococcus pneumoniae serotype 5 capsular polysaccharide/Streptococcus pneumoniae serotype 6B capsular polysaccharide/Streptococcus pneumoniae serotype 7F capsular polysaccharide/Streptococcus pneumoniae serotype 8 capsular polysaccharide/Streptococcus pneumoniae serotype 9N capsular polysaccharide/Streptococcus pneumoniae serotype 9V capsular polysaccharide/Streptococcus pneumoniae serotype 10A capsular polysaccharide/Streptococcus pneumoniae serotype 11A capsular polysaccharide/Streptococcus pneumoniae serotype 12F capsular polysaccharide/Streptococcus pneumoniae serotype 14 capsular polysaccharide/Streptococcus pneumoniae serotype 15B capsular polysaccharide/Streptococcus pneumoniae serotype 17A or 17F capsular polysaccharide/Streptococcus pneumoniae serotype 18C capsular polysaccharide/Streptococcus pneumoniae serotype 19F capsular polysaccharide/Streptococcus pneumoniae serotype 19A capsular polysaccharide/Streptococcus pneumoniae serotype 20 capsular polysaccharide, +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  + ,Solution for injection,Intramuscular/Subcutaneous,Vaccines And Antisera - Pneumococcal Vaccine,August 2018,79546021,,,,,,,,,0,14040700
42612,1.02452110000e+16,98100020,8497,Pneumococcal polysaccharide conjugated vaccine (adsorbed) suspension for injection 0.5ml pre-filled syringes,Streptococcus pneumoniae capsular polysaccharide protein conjugate,,Suspension for injection,Intramuscular,Vaccines And Antisera - Pneumococcal Vaccine,June 2010,17683001,,,,,,,,,0,14040700
3684,3018111000001105,84409020,8639,Pnu-Imune vaccine solution for injection 0.5ml vials (Wyeth Pharmaceuticals),Streptococcus pneumoniae serotype 1 capsular polysaccharide/Streptococcus pneumoniae serotype 33F capsular polysaccharide/Streptococcus pneumoniae serotype 23F capsular polysaccharide/Streptococcus pneumoniae serotype 22F capsular polysaccharide/Streptococcus pneumoniae serotype 2 capsular polysaccharide/Streptococcus pneumoniae serotype 3 capsular polysaccharide/Streptococcus pneumoniae serotype 4 capsular polysaccharide/Streptococcus pneumoniae serotype 5 capsular polysaccharide/Streptococcus pneumoniae serotype 6B capsular polysaccharide/Streptococcus pneumoniae serotype 7F capsular polysaccharide/Streptococcus pneumoniae serotype 8 capsular polysaccharide/Streptococcus pneumoniae serotype 9N capsular polysaccharide/Streptococcus pneumoniae serotype 9V capsular polysaccharide/Streptococcus pneumoniae serotype 10A capsular polysaccharide/Streptococcus pneumoniae serotype 11A capsular polysaccharide/Streptococcus pneumoniae serotype 12F capsular polysaccharide/Streptococcus pneumoniae serotype 14 capsular polysaccharide/Streptococcus pneumoniae serotype 15B capsular polysaccharide/Streptococcus pneumoniae serotype 17A or 17F capsular polysaccharide/Streptococcus pneumoniae serotype 18C capsular polysaccharide/Streptococcus pneumoniae serotype 19F capsular polysaccharide/Streptococcus pneumoniae serotype 19A capsular polysaccharide/Streptococcus pneumoniae serotype 20 capsular polysaccharide, +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  + ,Solution for injection,Intramuscular/Subcutaneous,Vaccines And Antisera - Pneumococcal Vaccine,February 2009,10904001,,,,,,,,,0,14040700
832,3439311000001100,71229020,68283,Pneumococcal polysaccharide vaccine solution for injection 0.5ml vials,Streptococcus pneumoniae serotype 1 capsular polysaccharide/Streptococcus pneumoniae serotype 33F capsular polysaccharide/Streptococcus pneumoniae serotype 23F capsular polysaccharide/Streptococcus pneumoniae serotype 22F capsular polysaccharide/Streptococcus pneumoniae serotype 2 capsular polysaccharide/Streptococcus pneumoniae serotype 3 capsular polysaccharide/Streptococcus pneumoniae serotype 4 capsular polysaccharide/Streptococcus pneumoniae serotype 5 capsular polysaccharide/Streptococcus pneumoniae serotype 6B capsular polysaccharide/Streptococcus pneumoniae serotype 7F capsular polysaccharide/Streptococcus pneumoniae serotype 8 capsular polysaccharide/Streptococcus pneumoniae serotype 9N capsular polysaccharide/Streptococcus pneumoniae serotype 9V capsular polysaccharide/Streptococcus pneumoniae serotype 10A capsular polysaccharide/Streptococcus pneumoniae serotype 11A capsular polysaccharide/Streptococcus pneumoniae serotype 12F capsular polysaccharide/Streptococcus pneumoniae serotype 14 capsular polysaccharide/Streptococcus pneumoniae serotype 15B capsular polysaccharide/Streptococcus pneumoniae serotype 17A or 17F capsular polysaccharide/Streptococcus pneumoniae serotype 18C capsular polysaccharide/Streptococcus pneumoniae serotype 19F capsular polysaccharide/Streptococcus pneumoniae serotype 19A capsular polysaccharide/Streptococcus pneumoniae serotype 20 capsular polysaccharide, +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  + ,Solution for injection,Intramuscular/Subcutaneous,Vaccines And Antisera - Pneumococcal Vaccine,February 2009,6007001,,,,,,,,,0,14040700
42602,1.66494110000e+16,98102020,10846,Prevenar 13 vaccine suspension for injection 0.5ml pre-filled syringes (Pfizer Ltd),Streptococcus pneumoniae capsular polysaccharide protein conjugate,,Suspension for injection,Intramuscular,Vaccines And Antisera - Pneumococcal Vaccine,June 2010,17684001,,,,,,,,,0,14040700
71222,3.47830110000e+16,78279021,93,Pneumococcal polysaccharide vaccine solution for injection 0.5ml vials (A A H Pharmaceuticals Ltd),Streptococcus pneumoniae serotype 1 capsular polysaccharide/Streptococcus pneumoniae serotype 33F capsular polysaccharide/Streptococcus pneumoniae serotype 23F capsular polysaccharide/Streptococcus pneumoniae serotype 22F capsular polysaccharide/Streptococcus pneumoniae serotype 2 capsular polysaccharide/Streptococcus pneumoniae serotype 3 capsular polysaccharide/Streptococcus pneumoniae serotype 4 capsular polysaccharide/Streptococcus pneumoniae serotype 5 capsular polysaccharide/Streptococcus pneumoniae serotype 6B capsular polysaccharide/Streptococcus pneumoniae serotype 7F capsular polysaccharide/Streptococcus pneumoniae serotype 8 capsular polysaccharide/Streptococcus pneumoniae serotype 9N capsular polysaccharide/Streptococcus pneumoniae serotype 9V capsular polysaccharide/Streptococcus pneumoniae serotype 10A capsular polysaccharide/Streptococcus pneumoniae serotype 11A capsular polysaccharide/Streptococcus pneumoniae serotype 12F capsular polysaccharide/Streptococcus pneumoniae serotype 14 capsular polysaccharide/Streptococcus pneumoniae serotype 15B capsular polysaccharide/Streptococcus pneumoniae serotype 17A or 17F capsular polysaccharide/Streptococcus pneumoniae serotype 18C capsular polysaccharide/Streptococcus pneumoniae serotype 19F capsular polysaccharide/Streptococcus pneumoniae serotype 19A capsular polysaccharide/Streptococcus pneumoniae serotype 20 capsular polysaccharide, +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  + ,Solution for injection,Intramuscular/Subcutaneous,Vaccines And Antisera - Pneumococcal Vaccine,January 2018,78279021,,,,,,,,,0,14040700
62779,2.73965110000e+16,40774021,825,Pneumococcal polysaccharide vaccine solution for injection 0.5ml vials (Merck Sharp & Dohme Ltd),Streptococcus pneumoniae serotype 1 capsular polysaccharide/Streptococcus pneumoniae serotype 33F capsular polysaccharide/Streptococcus pneumoniae serotype 23F capsular polysaccharide/Streptococcus pneumoniae serotype 22F capsular polysaccharide/Streptococcus pneumoniae serotype 2 capsular polysaccharide/Streptococcus pneumoniae serotype 3 capsular polysaccharide/Streptococcus pneumoniae serotype 4 capsular polysaccharide/Streptococcus pneumoniae serotype 5 capsular polysaccharide/Streptococcus pneumoniae serotype 6B capsular polysaccharide/Streptococcus pneumoniae serotype 7F capsular polysaccharide/Streptococcus pneumoniae serotype 8 capsular polysaccharide/Streptococcus pneumoniae serotype 9N capsular polysaccharide/Streptococcus pneumoniae serotype 9V capsular polysaccharide/Streptococcus pneumoniae serotype 10A capsular polysaccharide/Streptococcus pneumoniae serotype 11A capsular polysaccharide/Streptococcus pneumoniae serotype 12F capsular polysaccharide/Streptococcus pneumoniae serotype 14 capsular polysaccharide/Streptococcus pneumoniae serotype 15B capsular polysaccharide/Streptococcus pneumoniae serotype 17A or 17F capsular polysaccharide/Streptococcus pneumoniae serotype 18C capsular polysaccharide/Streptococcus pneumoniae serotype 19F capsular polysaccharide/Streptococcus pneumoniae serotype 19A capsular polysaccharide/Streptococcus pneumoniae serotype 20 capsular polysaccharide, +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  +  + ,Solution for injection,Intramuscular/Subcutaneous,Vaccines And Antisera - Pneumococcal Vaccine,April 2015,40774021,,,,,,,,,0,14040700
50338,1.02312110000e+16,28138020,227,Prevenar vaccine suspension for injection 0.5ml pre-filled syringes (Pfizer Ltd),Streptococcus pneumoniae capsular polysaccharide protein conjugate,,Suspension for injection,Intramuscular,Vaccines And Antisera - Pneumococcal Vaccine,January 2013,28138020,,,,,,,,,0,14040700
