prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
10514,1.07135001000e+17,62049020,6739,Fluphenazine decanoate 100mg/ml Injection,Fluphenazine Decanoate,100mg/ml,Injection,Intramuscular Deep Injection Gluteal Muscle,Antipsychotic Depot Injections,February 2009,3501002,,,,,,,,,0,4020200
35235,3822011000001103,91987020,1818,Piportil Depot 50mg/1ml solution for injection ampoules (Sanofi),Pipotiazine palmitate,50mg/1ml,Solution for injection,Intramuscular,Antipsychotic Depot Injections,February 2009,14589001,,,,,,,,,0,4020200
9022,1.07125001000e+17,62048020,9184,Fluphenazine decanoate 25mg/ml Injection,Fluphenazine Decanoate,25mg/ml,Injection,Intramuscular Deep Injection Gluteal Muscle,Antipsychotic Depot Injections,February 2009,3501001,,,,,,,,,0,4020200
35122,790311000001100,92206020,1316,Modecate 12.5mg/0.5ml solution for injection ampoules (Sanofi),Fluphenazine decanoate,25mg/1ml,Solution for injection,Intramuscular,Antipsychotic Depot Injections,February 2009,14699001,,,,,,,,,0,4020200
2136,3.99450010000e+16,53030020,55417,Depixol 20mg/ml Injection (Lundbeck Ltd),Flupentixol Decanoate,20mg/ml,Injection,Intramuscular Deep Injection Gluteal Muscle,Antipsychotic Depot Injections,February 2009,1233001,,,,,,,,,0,4020200
1733,1.07025001000e+17,62032020,8851,Flupentixol decanoate 20mg/ml Injection,Flupentixol Decanoate,20mg/ml,Injection,,Antipsychotic Depot Injections,February 2009,3497001,,,,,,,,,0,4020200
43914,1.70376110000e+16,98278020,1,Olanzapine embonate 210mg powder and solvent for suspension for injection vials,Olanzapine embonate monohydrate,210mg,Powder and solvent for suspension for injection,Intramuscular,Second-Generation Antipsychotic Drugs/Antipsychotic Depot Injections,November 2010,17772001,,,,,,,,,1,4020200
41970,356411000001100,61027020,36,Fluphenazine decanoate 25mg/1ml solution for injection ampoules (Hospira UK Ltd),Fluphenazine decanoate,25mg/1ml,Solution for injection,Intramuscular,Antipsychotic Depot Injections,April 2010,3257009,,,,,,,,,0,4020200
35391,3.60586110000e+16,92212020,790,Fluphenazine decanoate 50mg/0.5ml solution for injection ampoules,Fluphenazine decanoate,100mg/1ml,Solution for injection,Intramuscular,Antipsychotic Depot Injections,February 2009,14702001,,,,,,,,,0,4020200
2156,3102111000001103,53031020,45258,Depixol 40mg/2ml solution for injection ampoules (Lundbeck Ltd),Flupentixol decanoate,20mg/1ml,Solution for injection,Intramuscular,Antipsychotic Depot Injections,February 2009,1233002,,,,,,,,,0,4020200
2094,3747311000001104,58509020,6036,Haldol Decanoate 50mg/1ml solution for injection ampoules (Janssen-Cilag Ltd),Haloperidol decanoate,50mg/1ml,Solution for injection,Intramuscular,First-Generation Antipsychotic Drugs/Antipsychotic Depot Injections,February 2009,2655001,,,,,,,,,1,4020200
14966,3.60688110000e+16,91582020,6535,Flupentixol 20mg/1ml solution for injection ampoules,Flupentixol decanoate,20mg/1ml,Solution for injection,Intramuscular,Antipsychotic Depot Injections,February 2009,14385001,,,,,,,,,0,4020200
10565,3.60537110000e+16,63123020,5623,Haloperidol decanoate 50mg/1ml solution for injection ampoules,Haloperidol decanoate,50mg/1ml,Solution for injection,Intramuscular,First-Generation Antipsychotic Drugs/Antipsychotic Depot Injections,February 2009,3754001,,,,,,,,,1,4020200
3926,1.92550010000e+16,50445020,46068,Modecate 25mg/ml Injection (Sanofi-Synthelabo Ltd),Fluphenazine Decanoate,25mg/ml,Injection,Intramuscular Deep Injection Gluteal Muscle,Antipsychotic Depot Injections,February 2009,585001,,,,,,,,,0,4020200
78616,3.28669110000e+16,69849021,4,Trevicta 175mg/0.875ml prolonged-release suspension for injection pre-filled syringes (Janssen-Cilag Ltd),Paliperidone palmitate,200mg/1ml,Prolonged-release suspension for injection,Intramuscular,Antipsychotic Depot Injections,November 2019,69849021,,,,,,,,,0,4020200
74298,2.11986110000e+16,45047020,1,Xeplion 150mg/1.5ml and 100mg/1ml suspension for injection treatment initiation pack (Janssen-Cilag Ltd),,,Not applicable,Route of administration not applicable,Antipsychotic Depot Injections,January 2019,45047020,,,,,,,,,0,4020200
59816,9490711000001100,89750020,6,Psytixol 50mg/0.5ml solution for injection ampoules (Mylan),Flupentixol decanoate,100mg/1ml,Solution for injection,Intramuscular,Antipsychotic Depot Injections,May 2014,13462001,,,,,,,,,0,4020200
25835,1.94450010000e+16,50472020,35,Moditen enanthate 25mg/ml Injection (Sanofi-Synthelabo Ltd),Fluphenazine Enantate,25mg/ml,Injection,,Antipsychotic Depot Injections,February 2009,591001,,,,,,,,,0,4020200
8712,1.07035001000e+17,62033020,8468,Flupentixol decanoate 100mg/ml Injection,Flupentixol Decanoate,100mg/ml,Injection,,Antipsychotic Depot Injections,February 2009,3497002,,,,,,,,,0,4020200
12386,3748011000001101,58510020,9889,Haldol Decanoate 100mg/1ml solution for injection ampoules (Janssen-Cilag Ltd),Haloperidol decanoate,100mg/1ml,Solution for injection,Intramuscular,First-Generation Antipsychotic Drugs/Antipsychotic Depot Injections,February 2009,2655002,,,,,,,,,1,4020200
2155,7115001000027100,48900020,38652,Depixol -conc 100mg/ml Injection (Lundbeck Ltd),Flupentixol Decanoate,100mg/ml,Injection,Intramuscular Deep Injection Gluteal Muscle,Antipsychotic Depot Injections,February 2009,224001,,,,,,,,,0,4020200
77644,3.28790110000e+16,69850021,6,Paliperidone 263mg/1.315ml prolonged-release suspension for injection pre-filled syringes,Paliperidone palmitate,200mg/1ml,Prolonged-release suspension for injection,Intramuscular,Antipsychotic Depot Injections,August 2019,69850021,,,,,,,,,0,4020200
