prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
11177,41111000001102,81115020,27902,Physiotens 200microgram tablets (Mylan),Moxonidine,200microgram,Tablet,Oral,Centrally Acting Antihypertensive Products,February 2009,9390001,,,,,,,,,0,2050200
54467,1.04491110000e+16,28325020,3,Clonidine 300micrograms/24hours transdermal patches,Clonidine,300microgram/24hour,Transdermal patch,Transdermal,Centrally Acting Antihypertensive Products,April 2013,28325020,,,,,,,,,0,2050200
63938,8099111000001101,68545020,0,Moxonidine 300microgram tablets (Sandoz Ltd),Moxonidine,300microgram,Tablet,Oral,Centrally Acting Antihypertensive Products,August 2015,5242009,,,,,,,,,0,2050200
43989,73611000001108,98724020,1158,Aldomet 500mg tablets (Aspen Pharma Trading Ltd),Methyldopa anhydrous,500mg,Tablet,Oral,Centrally Acting Antihypertensive Products,December 2010,17999001,,,,,,,,,0,2050200
25289,5.46350010000e+16,54854020,372,Dopamet 500mg Tablet (Berk Pharmaceuticals Ltd),Methyldopa anhydrous,500mg,Tablet,Oral,Centrally Acting Antihypertensive Products,February 2009,1707003,,,,,,,,,0,2050200
1707,318672001,59031020,330452,Methyldopa 250mg tablets,Methyldopa anhydrous,250mg,Tablet,Oral,Centrally Acting Antihypertensive Products,February 2009,2795002,,,,,,,,,0,2050200
25645,4.95550010000e+16,54232020,7,Seominal Tablet (Sterling-Winthrop),Theobromine/Phenobarbital/Reserpine,,Tablet,Oral,Centrally Acting Antihypertensive Products,February 2009,1545001,,,,,,,,,0,2050200
67516,3.10877110000e+16,60899021,1130,Guanfacine 2mg modified-release tablets,Guanfacine hydrochloride,2mg,Modified-release tablet,Oral,Centrally Acting Antihypertensive Products,September 2016,60899021,,,,,,,,,0,2050200
20690,1.39815001000e+17,66486020,193,Reserpine 250micrograms tablet,Reserpine,250micrograms,Tablets,Oral,Centrally Acting Antihypertensive Products,February 2009,4674002,,,,,,,,,0,2050200
23380,368711000001103,48571020,2054,Catapres 300microgram tablets (Boehringer Ingelheim Ltd),Clonidine hydrochloride,300microgram,Tablet,Oral,Centrally Acting Antihypertensive Products,February 2009,149002,,,,,,,,,0,2050200
9225,2.04605001000e+17,77535020,1240,Methyldopa 250mg Capsule,Methyldopa Anhydrous,250mg,Capsule,Oral,Centrally Acting Antihypertensive Products,February 2009,7905001,,,,,,,,,0,2050200
66016,3.10740110000e+16,60898021,584,Intuniv 1mg modified-release tablets (Shire Pharmaceuticals Ltd),Guanfacine hydrochloride,1mg,Modified-release tablet,Oral,Centrally Acting Antihypertensive Products,April 2016,60898021,,,,,,,,,0,2050200
43988,253711000001107,98722020,5400,Aldomet 250mg tablets (Aspen Pharma Trading Ltd),Methyldopa anhydrous,250mg,Tablet,Oral,Centrally Acting Antihypertensive Products,December 2010,17998001,,,,,,,,,0,2050200
71385,1.78956110000e+16,1258020,367,Aldomet 250mg tablets (Sigma Pharmaceuticals Plc),Methyldopa anhydrous,250mg,Tablet,Oral,Centrally Acting Antihypertensive Products,January 2018,1258020,,,,,,,,,0,2050200
26919,1.25025001000e+17,64553020,7,Methyldopa 50mg/ml Injection,Methyldopate Hydrochloride,50mg/ml,Injection,,Centrally Acting Antihypertensive Products,February 2009,4143002,,,,,,,,,0,2050200
10713,6855001000027101,48871020,240,Decaserpyl 5mg Tablet (Roussel Laboratories Ltd),Methoserpidine,5mg,Tablet,Oral,Centrally Acting Antihypertensive Products,February 2009,216001,,,,,,,,,0,2050200
20656,7.65550010000e+16,57805020,421,Serpasil 250microgram Tablet (Novartis Pharmaceuticals UK Ltd),Reserpine,250microgram,Tablet,Oral,Centrally Acting Antihypertensive Products,February 2009,2447001,,,,,,,,,0,2050200
21502,1.89705001000e+17,73939020,68,Serpasil 100microgram Tablet (Novartis Pharmaceuticals UK Ltd),Reserpine,100microgram,Tablet,Oral,Centrally Acting Antihypertensive Products,February 2009,6795001,,,,,,,,,0,2050200
33322,8098911000001106,68542020,54,Moxonidine 200microgram tablets (Sandoz Ltd),Moxonidine,200microgram,Tablet,Oral,Centrally Acting Antihypertensive Products,February 2009,5241009,,,,,,,,,0,2050200
32913,874511000001106,50045020,16,Methyldopa 250mg tablets (Accord Healthcare Ltd),Methyldopa anhydrous,250mg,Tablet,Oral,Centrally Acting Antihypertensive Products,February 2009,491010,,,,,,,,,0,2050200
30691,1.81845001000e+17,72628020,1,Hypercal b Tablet (Carlton Laboratories),Amobarbital Sodium/Rauwolfia DÃÂ©rivÃÂ©s,,Tablet,Oral,Centrally Acting Antihypertensive Products,February 2009,6418001,,,,,,,,,0,2050200
24196,5.46250010000e+16,54853020,2434,Dopamet 250mg Tablet (Berk Pharmaceuticals Ltd),Methyldopa anhydrous,250mg,Tablet,Oral,Centrally Acting Antihypertensive Products,February 2009,1707002,,,,,,,,,0,2050200
73640,87911000001103,66796020,0,Methyldopa 250mg tablets (Sandoz Ltd),Methyldopa anhydrous,250mg,Tablet,Oral,Centrally Acting Antihypertensive Products,November 2018,4761009,,,,,,,,,0,2050200
58090,1.18141110000e+16,30048020,62,Clonidine 75micrograms/5ml oral solution,Clonidine hydrochloride,15microgram/1ml,Oral solution,Oral,Centrally Acting Antihypertensive Products/Prophylaxis Of Migraine/Oestrogens And HRT,December 2013,30048020,,,,,,,,,2,2050200
66388,3.10746110000e+16,60902021,572,Intuniv 3mg modified-release tablets (Shire Pharmaceuticals Ltd),Guanfacine hydrochloride,3mg,Modified-release tablet,Oral,Centrally Acting Antihypertensive Products,June 2016,60902021,,,,,,,,,0,2050200
76479,8938711000001107,69333020,0,Moxonidine 400microgram tablets (A A H Pharmaceuticals Ltd),Moxonidine,400microgram,Tablet,Oral,Centrally Acting Antihypertensive Products,May 2019,5463009,,,,,,,,,0,2050200
72130,1.18130110000e+16,30026020,10,Clonidine 100micrograms/5ml oral suspension,Clonidine hydrochloride,20microgram/1ml,Oral suspension,Oral,Centrally Acting Antihypertensive Products/Prophylaxis Of Migraine/Oestrogens And HRT,May 2018,30026020,,,,,,,,,2,2050200
6694,318668000,61497020,4269,Clonidine 300microgram tablets,Clonidine hydrochloride,300microgram,Tablet,Oral,Centrally Acting Antihypertensive Products,February 2009,3367002,,,,,,,,,0,2050200
7642,665001000027102,48071020,28841,Aldomet 500mg Tablet (Merck Sharp & Dohme Ltd),Methyldopa anhydrous,500mg,Tablet,Oral,Centrally Acting Antihypertensive Products,February 2009,24003,,,,,,,,,0,2050200
61036,2.14077110000e+16,45215020,3,Physiotens 300microgram tablets (Actavis UK Ltd),Moxonidine,300microgram,Tablet,Oral,Centrally Acting Antihypertensive Products,September 2014,45215020,,,,,,,,,0,2050200
3049,318671008,59030020,49622,Methyldopa 125mg tablets,Methyldopa anhydrous,125mg,Tablet,Oral,Centrally Acting Antihypertensive Products,February 2009,2795001,,,,,,,,,0,2050200
30293,364911000001108,58536020,6,Catapres 150micrograms/1ml solution for injection ampoules (Boehringer Ingelheim Ltd),Clonidine hydrochloride,150microgram/1ml,Solution for injection,Intravenous,Centrally Acting Antihypertensive Products,February 2009,2662001,,,,,,,,,0,2050200
