prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
50121,1.11880110000e+16,29120020,260,Humira 40mg/0.8ml solution for injection pre-filled pens (AbbVie Ltd),Adalimumab,50mg/1ml,Solution for injection,Subcutaneous,Cytokine Modulators For Chronic Bowel Problems/Cytokine Modulators In Rheumatic Disease/Cytokine Modulators For Eczema And Psoriasis,January 2013,29120020,,,,,,,,,2,1050301
50996,3.58944110000e+16,10754020,95,Adalimumab 40mg/0.8ml solution for injection pre-filled syringes,Adalimumab,50mg/1ml,Solution for injection,Subcutaneous,Cytokine Modulators For Chronic Bowel Problems/Cytokine Modulators In Rheumatic Disease/Cytokine Modulators For Eczema And Psoriasis,January 2013,10754020,,,,,,,,,2,1050301
76716,3.64417110000e+16,83208021,17,Adalimumab 20mg/0.4ml solution for injection pre-filled syringes,Adalimumab,50mg/1ml,Solution for injection,Subcutaneous,Cytokine Modulators For Chronic Bowel Problems/Cytokine Modulators In Rheumatic Disease/Cytokine Modulators For Eczema And Psoriasis,July 2019,83208021,,,,,,,,,2,1050301
76816,3.64580110000e+16,83228021,2,Adalimumab 80mg/0.8ml solution for injection pre-filled syringes,Adalimumab,100mg/1ml,Solution for injection,Subcutaneous,Cytokine Modulators For Chronic Bowel Problems/Cytokine Modulators In Rheumatic Disease/Cytokine Modulators For Eczema And Psoriasis,July 2019,83228021,,,,,,,,,2,1050301
62618,2.39828110000e+16,22923021,10,Simponi 100mg/1ml solution for injection pre-filled pens (Merck Sharp & Dohme Ltd),Golimumab,100mg/1ml,Solution for injection,Subcutaneous,Cytokine Modulators For Chronic Bowel Problems/Cytokine Modulators In Rheumatic Disease,March 2015,22923021,,,,,,,,,1,1050301
67976,3.28881110000e+16,69892021,12,Adalimumab 40mg/0.4ml solution for injection pre-filled disposable devices,Adalimumab,100mg/1ml,Solution for injection,Subcutaneous,Cytokine Modulators For Chronic Bowel Problems/Cytokine Modulators In Rheumatic Disease/Cytokine Modulators For Eczema And Psoriasis,October 2016,69892021,,,,,,,,,2,1050301
75300,3.60049110000e+16,82901021,11,Amgevita 40mg/0.8ml solution for injection pre-filled syringes (Amgen Ltd),Adalimumab,50mg/1ml,Solution for injection,Subcutaneous,Cytokine Modulators For Chronic Bowel Problems/Cytokine Modulators In Rheumatic Disease/Cytokine Modulators For Eczema And Psoriasis,March 2019,82901021,,,,,,,,,2,1050301
64636,2.89432110000e+16,48093021,8,Inflectra 100mg powder for concentrate for solution for infusion vials (Pfizer Ltd),Infliximab,100mg,Powder for solution for infusion,Intravenous,Products Affecting The Immune Response In Chronic Bowel Problems/Cytokine Modulators For Chronic Bowel Problems/Cytokine Modulators In Rheumatic Disease/Cytokine Modulators For Eczema And Psoriasis,November 2015,48093021,,,,,,,,,3,1050301
56593,1.96873110000e+16,38455020,42,Humira 40mg/0.8ml solution for injection vials (AbbVie Ltd),Adalimumab,50mg/1ml,Solution for injection,Subcutaneous,Cytokine Modulators For Chronic Bowel Problems/Cytokine Modulators In Rheumatic Disease/Cytokine Modulators For Eczema And Psoriasis,August 2013,38455020,,,,,,,,,2,1050301
71626,3.28820110000e+16,69895021,8,Humira 40mg/0.4ml solution for injection pre-filled syringes (AbbVie Ltd),Adalimumab,100mg/1ml,Solution for injection,Subcutaneous,Cytokine Modulators For Chronic Bowel Problems/Cytokine Modulators In Rheumatic Disease/Cytokine Modulators For Eczema And Psoriasis,February 2018,69895021,,,,,,,,,2,1050301
