prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
78523,1.74632110000e+16,37436020,0,Cayston 75mg powder and solvent for nebuliser solution vials (Gilead Sciences International Ltd),Aztreonam lysine,75mg,Powder and solvent for nebuliser solution,Inhalation,Other Beta-Lactam Antibiotics,November 2019,37436020,,,,,,,,,0,5010203
28681,4344011000001107,60215020,1,Azactam 2g powder for solution for injection vials (Bristol-Myers Squibb Pharmaceuticals Ltd),Aztreonam,2gram,Powder for solution for injection,Intravenous/Intramuscular,Other Beta-Lactam Antibiotics,February 2009,3072003,,,,,,,,,0,5010203
67672,1.74636110000e+16,98580020,7,Cayston 75mg powder and solvent for nebuliser solution vials with Altera Nebuliser Handset (Gilead Sciences International Ltd),Aztreonam lysine,75mg,Powder and solvent for nebuliser solution,Inhalation,Other Beta-Lactam Antibiotics,September 2016,17925001,,,,,,,,,0,5010203
29252,4343611000001103,60214020,4,Azactam 1g powder for solution for injection vials (Bristol-Myers Squibb Pharmaceuticals Ltd),Aztreonam,1gram,Powder for solution for injection,Intravenous/Intramuscular,Other Beta-Lactam Antibiotics,February 2009,3072002,,,,,,,,,0,5010203
46191,1.74634110000e+16,98559020,67,Aztreonam 75mg powder and solvent for nebuliser solution vials with device,Aztreonam lysine,75mg,Powder and solvent for nebuliser solution,Inhalation,Other Beta-Lactam Antibiotics,October 2011,17914001,,,,,,,,,0,5010203
19094,323961007,60203020,25,Aztreonam 1g powder for solution for injection vials,Aztreonam,1gram,Powder for solution for injection,Intravenous/Intramuscular,Other Beta-Lactam Antibiotics,February 2009,3070002,,,,,,,,,0,5010203
28619,323960008,60202020,6,Aztreonam 500mg powder for solution for injection vials,Aztreonam,500mg,Powder for solution for injection,Intravenous/Intramuscular,Other Beta-Lactam Antibiotics,February 2009,3070001,,,,,,,,,0,5010203
16714,323962000,60204020,76,Aztreonam 2g powder for solution for injection vials,Aztreonam,2gram,Powder for solution for injection,Intravenous/Intramuscular,Other Beta-Lactam Antibiotics,February 2009,3070003,,,,,,,,,0,5010203
17584,9.51750010000e+16,60208020,5,Aztreonam 2g/vial infusion,Aztreonam,2g/vial,Infusion,,Other Beta-Lactam Antibiotics,February 2009,3071001,,,,,,,,,0,5010203
55204,1.74630110000e+16,37435020,0,Aztreonam 75mg powder and solvent for nebuliser solution vials,Aztreonam lysine,75mg,Powder and solvent for nebuliser solution,Inhalation,Other Beta-Lactam Antibiotics,May 2013,37435020,,,,,,,,,0,5010203
