prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
13951,1.64055001000e+17,70004020,1919,Magnesium hydroxide with oxetacaine and aluminium hydroxide 100mg+10mg+200mg/5ml Oral suspension,Magnesium Hydroxide/Aluminium Hydroxide/Oxetacaine,100mg+10mg+200mg/5ml,Oral Suspension,Oral,Antacid Preparations Containing Simeticone Or Local Anaesthetics,February 2009,5648001,,,,,,,,,0,1010103
41025,2.48635001000e+17,93795020,178,Magnesium hydroxide with oxetacaine and aluminium hydroxide Oral suspension,Magnesium Hydroxide/Aluminium Hydroxide/Oxetacaine,,Oral Suspension,Oral,Antacid Preparations Containing Simeticone Or Local Anaesthetics,December 2009,15500001,,,,,,,,,0,1010103
23724,1.63555001000e+17,69927020,22,Aluminium hydroxide with simeticone gel,Aluminium Hydroxide/Simeticone,,Gel,Oral,Antacid Preparations Containing Simeticone Or Local Anaesthetics,February 2009,5625001,,,,,,,,,0,1010103
46229,1265001000027100,48150020,4,Antasil Tablet (Stuart Pharmaceuticals Ltd),Magnesium Hydroxide/Aluminium Hydroxide/Simeticone,,Tablet,Oral,Antacid Preparations Containing Simeticone Or Local Anaesthetics,October 2011,44001,,,,,,,,,0,1010103
28628,1.89645001000e+17,73931020,51,Co-simalcite (simeticone with hydrotalcite) 250mg with 500mg tablets,Hydrotalcite/Simeticone,250mg+500mg,Tablets,Oral,Antacid Preparations Containing Simeticone Or Local Anaesthetics,February 2009,6793001,,,,,,,,,0,1010103
17522,1.80495001000e+17,72379020,88,Simeticone 270mg with aluminium hydroxide 500mg tablet,Aluminium Hydroxide/Simeticone,270mg + 500mg,Tablets,Oral,Antacid Preparations Containing Simeticone Or Local Anaesthetics,February 2009,6350001,,,,,,,,,0,1010103
7865,4.04650010000e+16,53092020,16090,Asilone Oral suspension (SSL International Plc),Magnesium Oxide/Aluminium Hydroxide/Simeticone,,Oral Suspension,Oral,Antacid Preparations Containing Simeticone Or Local Anaesthetics,February 2009,1252002,,,,,,,,,0,1010103
28109,1.63035001000e+17,69853020,3,Aluminium hydroxide with simeticone and magnesium hydroxide tablets,Magnesium Hydroxide/Aluminium Hydroxide/Simeticone,,Tablets,Oral,Antacid Preparations Containing Simeticone Or Local Anaesthetics,February 2009,5605001,,,,,,,,,0,1010103
25254,4901511000001104,87347020,155,Asilone Antacid chewable tablets (Thornton & Ross Ltd),Simeticone/Aluminium hydroxide gel dried,270mg + 500mg,Chewable tablet,Oral,Antacid Preparations Containing Simeticone Or Local Anaesthetics,February 2009,12246001,,,,,,,,,0,1010103
47607,8084311000001104,69890020,5,Actonorm oral powder (Wallace Manufacturing Chemists Ltd),Atropine sulfate/Magnesium trisilicate/Magnesium carbonate/Calcium carbonate/Aluminium hydroxide gel dried/Sodium bicarbonate/Peppermint oil,100microgram/1gram + 50mg/1gram + 381.4mg/1gram + 145mg/1gram + 50mg/1gram + 373mg/1gram + 500microgram/1gram,Powder,Oral,Antacid Preparations Containing Simeticone Or Local Anaesthetics,August 2012,5615002,,,,,,,,,0,1010103
1646,1.99050010000e+16,50535020,235023,Mucaine sugar free Oral suspension (Wyeth Pharmaceuticals),Magnesium Hydroxide/Aluminium Hydroxide/Oxetacaine,,Oral Suspension,Oral,Antacid Preparations Containing Simeticone Or Local Anaesthetics,February 2009,605001,,,,,,,,,0,1010103
29270,1.63045001000e+17,69854020,5,Aluminium hydroxide with simeticone and magnesium hydroxide suspension,Magnesium Hydroxide/Aluminium Hydroxide/Simeticone,,Suspension,Oral,Antacid Preparations Containing Simeticone Or Local Anaesthetics,February 2009,5605002,,,,,,,,,0,1010103
10883,1.16405001000e+17,63304020,8927,Hydrotalcite with simeticone 500mgwith125mg Oral suspension,Hydrotalcite/Simeticone,500mg+125mg,Oral Suspension,Oral,Antacid Preparations Containing Simeticone Or Local Anaesthetics,February 2009,3802001,,,,,,,,,0,1010103
14741,8.02650010000e+16,58234020,960,Simeticone with aluminium hydroxide & light magnesium oxide oral solution,Magnesium Oxide/Aluminium Hydroxide/Simeticone,,Liquid,Oral,Antacid Preparations Containing Simeticone Or Local Anaesthetics,February 2009,2575001,,,,,,,,,0,1010103
13019,2.27595001000e+17,84779020,297,Calcium carbonate with magnesium carbonate with simeticone sugar free chewable tablets,Calcium Carbonate/Simeticone/Magnesium Carbonate,,Chewable Tablets Sugar-Free,Oral,Antacid Preparations Containing Simeticone Or Local Anaesthetics,February 2009,11075001,,,,,,,,,0,1010103
12376,1.25578110000e+16,69889020,8,Actonorm gel (Wallace Manufacturing Chemists Ltd),Aluminium hydroxide/Simeticone/Magnesium hydroxide,44mg/1ml + 5mg/1ml + 40mg/1ml,Oral suspension,Oral,Antacid Preparations Containing Simeticone Or Local Anaesthetics,February 2009,5615001,,,,,,,,,0,1010103
25662,1.90675001000e+17,74114020,16,Simeticone 25mg with aluminium hydroxide 200mg & magnesium hydroxide 200 mg tablet,Magnesium Hydroxide/Aluminium Hydroxide/Simeticone,25mg+200mg+200mg,Tablets,Oral,Antacid Preparations Containing Simeticone Or Local Anaesthetics,February 2009,6843003,,,,,,,,,0,1010103
