prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
5879,7.21250010000e+16,57231020,106928,Olive oil Ear drops,Olive Oil,,Ear Drops,Auricular,Drugs Acting On The Ear - Removal Of Ear Wax,February 2009,2305002,,,,,,,,,0,12010300
63291,4758511000001105,14394020,1,Generic Earex ear drops,Almond oil/Arachis oil/Camphor oil rectified,333.3microlitre/1ml + 333.3microlitre/1ml + 333.3microlitre/1ml,Ear drops,Auricular,Drugs Acting On The Ear - Removal Of Ear Wax,May 2015,14394020,,,,,,,,,0,12010300
15002,1.67435001000e+17,70408020,55,Docusate sodium with glycerol ear drops,Glycerol/Docusate Sodium,,Ear Drops,Auricular,Drugs Acting On The Ear - Removal Of Ear Wax,February 2009,5766001,,,,,,,,,0,12010300
38624,2.73845001000e+17,2722021,426,Sodium bicarbonate Ear drops (Hillcross Pharmaceuticals Ltd),Sodium bicarbonate,50mg/1ml,Ear drops,Auricular,Drugs Acting On The Ear - Removal Of Ear Wax,February 2009,20905005,,,,,,,,,0,12010300
53338,3724011000001107,3020,1,Almond oil liquid (A A H Pharmaceuticals Ltd),Almond oil,1ml/1ml,Not applicable,Route of administration not applicable,Drugs Acting On The Ear - Removal Of Ear Wax/Emollients/Extemporaneous Item,January 2013,3020,,,,,,,,,2,12010300
998,6.28250010000e+16,55862020,221626,Sodium bicarbonate 5% ear drops,Glycerol/Sodium Bicarbonate,5%,Ear Drops,Auricular,Drugs Acting On The Ear - Removal Of Ear Wax,February 2009,1978001,,,,,,,,,0,12010300
12640,5239511000001100,71928020,391,Hydrogen peroxide 1.5% ear drops,Hydrogen peroxide,15ml/1litre,Ear drops,Auricular,Drugs Acting On The Ear - Removal Of Ear Wax,February 2009,6222001,,,,,,,,,0,12010300
3243,4757211000001108,81893020,4468,Earex ear drops (G.R. Lane Health Products Ltd),Almond oil/Arachis oil/Camphor oil rectified,333.3microlitre/1ml + 333.3microlitre/1ml + 333.3microlitre/1ml,Ear drops,Auricular,Drugs Acting On The Ear - Removal Of Ear Wax,February 2009,9766001,,,,,,,,,0,12010300
70492,3.25769110000e+16,68780021,1,Olive oil ear drops (Sai-Meds Ltd),,,Ear drops,,Drugs Acting On The Ear - Removal Of Ear Wax/Ear Wax Softening Medical Device,October 2017,68780021,,,,,,,,,1,12010300
8318,3.58971110000e+16,56780020,58832,Almond oil liquid,Almond oil,1ml/1ml,Not applicable,Route of administration not applicable,Drugs Acting On The Ear - Removal Of Ear Wax/Emollients/Extemporaneous Item,February 2009,2202001,,,,,,,,,2,12010300
30977,2.18015001000e+17,81895020,28,Arachis oil with almond oil and camphor oil ear drops,Arachis Oil/Almond Oil/Camphor Oil Rectified,,Ear Drops,Auricular,Drugs Acting On The Ear - Removal Of Ear Wax,February 2009,9767001,,,,,,,,,0,12010300
33393,2.20845001000e+17,82713020,3,Waxwane Ear drops (Thornton & Ross Ltd),Turpentine Oil/Terpineol/Chloroxylenol,,Ear Drops,Auricular,Drugs Acting On The Ear - Removal Of Ear Wax,February 2009,10134001,,,,,,,,,0,12010300
64942,1.65241110000e+16,36984020,10,Olive oil ear drops (St Georges Medical Ltd),,,Ear drops,,Drugs Acting On The Ear - Removal Of Ear Wax/Ear Wax Softening Medical Device,December 2015,36984020,,,,,,,,,1,12010300
41113,1.61324110000e+16,6072021,311187,Olive oil ear drops,Olive Oil,,Ear drops,,Drugs Acting On The Ear - Removal Of Ear Wax/Ear Wax Softening Medical Device,January 2010,24301005,,,,,,,,,1,12010300
