prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
76206,3.01575001000e+17,675021,1,Praziquantel 600mg tablet,Praziquantel,,,,Products For Tapeworm Infections/Schistosomicides,May 2019,19001001,,,,,,,,,1,5050300
12751,3.47950010000e+16,52317020,85,Yomesan 500mg Tablet (Bayer Plc),Niclosamide,500mg,Tablet,Oral,Products For Tapeworm Infections,February 2009,1045001,,,,,,,,,0,5050300
2375,1.29015001000e+17,65035020,176,Niclosamide 500mg Tablet,Niclosamide,500mg,Tablet,Oral,Products For Tapeworm Infections,February 2009,4270001,,,,,,,,,0,5050300
47621,3.01555001000e+17,671021,3,Praziquantel 150mg tablet,Praziquantel,150mg,Tablets,Oral,Products For Tapeworm Infections/Schistosomicides,August 2012,18999001,,,,,,,,,1,5050300
53938,374594007,9845020,37,Praziquantel 600mg tablets,Praziquantel,600mg,Tablet,Oral,Products For Tapeworm Infections/Schistosomicides,March 2013,9845020,,,,,,,,,1,5050300
47694,3.01565001000e+17,673021,3,Praziquantel 500mg tablet,Praziquantel,500mg,Tablets,Oral,Products For Tapeworm Infections/Schistosomicides,August 2012,19000001,,,,,,,,,1,5050300
29078,2765001000027106,48330020,3,Eskazole 400mg Tablet (GlaxoSmithKline UK Ltd),Albendazole,400mg,Chewable tablet,Oral,Products For Tapeworm Infections/Products For Hookworms,February 2009,91001,,,,,,,,,1,5050300
61864,1.14991110000e+16,29324020,21,Praziquantel 150mg tablets,Praziquantel,150mg,Tablet,Oral,Products For Tapeworm Infections/Schistosomicides,December 2014,29324020,,,,,,,,,1,5050300
78979,1.14989110000e+16,29323020,2,Cysticide 500mg tablets (Imported (Germany)),Praziquantel,500mg,Tablet,Oral,Products For Tapeworm Infections/Schistosomicides,December 2019,29323020,,,,,,,,,1,5050300
65742,2.01060110000e+16,40215020,1,Niclosamide 500mg chewable tablets,Niclosamide,500mg,Chewable tablet,Oral,Products For Tapeworm Infections,March 2016,40215020,,,,,,,,,0,5050300
56791,1.14987110000e+16,29322020,50,Praziquantel 500mg tablets,Praziquantel,500mg,Tablet,Oral,Products For Tapeworm Infections/Schistosomicides,August 2013,29322020,,,,,,,,,1,5050300
