prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
63650,3085111000001103,49031020,26,Kaolin mixture paediatric BP 1980 (Thornton & Ross Ltd),Kaolin light,200mg/1gram,Oral suspension,Oral,Adsorbents And Bulk-Forming Products,July 2015,257010,,,,,,,,,0,1040100
55830,8165001000027107,49024020,11,Kaolin Mixture paediatric (Celltech Pharma Europe Ltd),Kaolin light,200mg/1gram,Oral suspension,Oral,Adsorbents And Bulk-Forming Products,August 2013,255010,,,,,,,,,0,1040100
23050,1.20305001000e+17,63854020,19,Kaolin with pectin and sodium citrate Mixture,Kaolin Light,,Mixture,Oral,Adsorbents And Bulk-Forming Products,February 2009,3957001,,,,,,,,,0,1040100
3241,1.46126110000e+16,55762020,9487,Kaolin mixture,Kaolin light,200mg/1ml,Oral suspension,Oral,Adsorbents And Bulk-Forming Products,February 2009,1952001,,,,,,,,,0,1040100
22668,6.19650010000e+16,55759020,129,Chalk paediatric mixture,Calcium Carbonate/Tragacanth/Chloroform Water Double Strength/Cinnamon Oil/Ethanol,,Mixture Paediatric,Oral,Adsorbents And Bulk-Forming Products,February 2009,1951001,,,,,,,,,0,1040100
36735,4610811000001105,83530020,3,Entrocalm tablets (Galpharm International Ltd),Kaolin light/Calcium carbonate,400mg + 75mg,Tablet,Oral,Adsorbents And Bulk-Forming Products,February 2009,10497001,,,,,,,,,0,1040100
1811,1.46100110000e+16,55765020,22882,Kaolin mixture paediatric,Kaolin light,200mg/1gram,Oral suspension,Oral,Adsorbents And Bulk-Forming Products,February 2009,1953001,,,,,,,,,0,1040100
44361,317487000,98777020,641,Ispaghula husk 90% granules sugar free,Ispaghula husk,900mg/1gram,Granules,Oral,Adsorbents And Bulk-Forming Products/Bulk-Forming Laxatives,January 2011,18027001,,,,,,,,,1,1040100
65460,4.79650010000e+16,54040020,3,Kaolin Mixture paediatric (J M Loveridge Ltd),Kaolin light,200mg/1gram,Oral suspension,Oral,Adsorbents And Bulk-Forming Products,February 2016,1494009,,,,,,,,,0,1040100
68039,9843211000001102,55751020,3,Chalk with Opium mixture aromatic BP 1988,Ammonia solution aromatic/Opium tincture/Chalk,50microlitre/1ml + 50microlitre/1ml + 32.5mg/1ml,Oral suspension,Oral,Adsorbents And Bulk-Forming Products,October 2016,1949001,,,,,,,,,0,1040100
23964,4075311000001109,49030020,7,Kaolin mixture (Thornton & Ross Ltd),Kaolin light,200mg/1ml,Oral suspension,Oral,Adsorbents And Bulk-Forming Products,February 2009,257009,,,,,,,,,0,1040100
33286,4614911000001105,83528020,27,Kaolin 400mg / Calcium carbonate 75mg tablets,Kaolin light/Calcium carbonate,400mg + 75mg,Tablet,Oral,Adsorbents And Bulk-Forming Products,February 2009,10496001,,,,,,,,,0,1040100
19282,4495911000001108,81899020,65,Kao-C junior diarrhoea oral suspension (Torbet Laboratories Ltd),Calcium carbonate/Kaolin light,50mg/1ml + 100mg/1ml,Oral suspension,Oral,Adsorbents And Bulk-Forming Products,February 2009,9769001,,,,,,,,,0,1040100
11932,3365911000001104,88933020,10576,Isogel 90% granules (Potter's (Herbal Supplies) Ltd),Ispaghula husk,900mg/1gram,Granules,Oral,Adsorbents And Bulk-Forming Products/Bulk-Forming Laxatives,February 2009,13044001,,,,,,,,,1,1040100
8825,6.61650010000e+16,56325020,10346,Kaopectate Oral suspension (Pharmacia Ltd),Kaolin light,200mg/1ml,Oral suspension,Oral,Adsorbents And Bulk-Forming Products,February 2009,2092001,,,,,,,,,0,1040100
