prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
52223,1.67022110000e+16,6855020,0,Finasteride 5mg tablets (Pfizer Ltd),Finasteride,5mg,Tablet,Oral,Male Sex Hormones And Antagonists,January 2013,6855020,,,,,,,,,0,6040200
28869,1.43175001000e+17,66932020,3,Testosterone propionate 25mg/ml injection,Testosterone Propionate,25mg/ml,Injection,,Male Sex Hormones And Antagonists,February 2009,4799001,,,,,,,,,0,6040200
12588,3.59169110000e+16,66922020,21703,Testosterone enantate 250mg/1ml solution for injection ampoules,Testosterone enantate,250mg/1ml,Solution for injection,Intramuscular,Male Sex Hormones And Antagonists,February 2009,4796001,,,,,,,,,0,6040200
2329,325687008,64443020,7532,Mesterolone 25mg tablets,Mesterolone,25mg,Tablet,Oral,Male Sex Hormones And Antagonists,February 2009,4113001,,,,,,,,,0,6040200
79398,6.38250010000e+16,56007020,1,Cyproterone 50mg Tablet (Lagap),Cyproterone acetate,50mg,Tablet,Oral,Male Sex Hormones And Antagonists/Prostate Cancer,December 2019,2010009,,,,,,,,,1,6040200
1361,325728006,51122020,3794086,Finasteride 5mg tablets,Finasteride,5mg,Tablet,Oral,Male Sex Hormones And Antagonists,February 2009,749001,,,,,,,,,0,6040200
22150,9.27850010000e+16,59801020,9,Methyltestosterone 10mg Tablet,Methyltestosterone,10mg,Tablet,Oral,Male Sex Hormones And Antagonists,February 2009,2977002,,,,,,,,,0,6040200
17649,9181511000001100,89026020,11081,Testim 50mg/5g gel (Endo Ventures Ltd),Testosterone,50mg,Gel,Transdermal,Male Sex Hormones And Antagonists,February 2009,13092001,,,,,,,,,0,6040200
71899,3.50257110000e+16,79404021,2246,Testosterone 16.2mg/g gel (20.25mg per actuation),Testosterone,16.2mg/1gram,Gel,Transdermal,Male Sex Hormones And Antagonists,April 2018,79404021,,,,,,,,,0,6040200
75819,1.34364110000e+16,75333020,0,Finasteride 5mg tablets (Mylan),Finasteride,5mg,Tablet,Oral,Male Sex Hormones And Antagonists,April 2019,7191009,,,,,,,,,0,6040200
4264,2.59650010000e+16,51255020,4858,Primoteston depot 250mg/ml Injection (Cambridge Laboratories Ltd),Testosterone enantate,250mg/1ml,Solution for injection,Intramuscular,Male Sex Hormones And Antagonists/Breast Cancer,February 2009,783001,,,,,,,,,1,6040200
18993,4.30050010000e+16,53411020,79,Virormone 50mg/ml Injection (Ferring Pharmaceuticals Ltd),Testosterone Propionate,50mg/ml,Injection,Intramuscular Injection,Male Sex Hormones And Antagonists,February 2009,1338002,,,,,,,,,0,6040200
10401,1.43185001000e+17,66933020,239,Testosterone propionate 50mg/ml oily injection,Testosterone Propionate,50mg/ml,Oily Injection,Intramuscular Injection,Male Sex Hormones And Antagonists,February 2009,4799002,,,,,,,,,0,6040200
60163,1.44105110000e+16,35486020,1,Testosterone 1% ointment,Testosterone,10mg/1gram,Ointment,Cutaneous,Male Sex Hormones And Antagonists,June 2014,35486020,,,,,,,,,0,6040200
23085,4118711000001104,78371020,258,Virormone 100mg/2ml solution for injection ampoules (Nordic Pharma Ltd),Testosterone propionate,50mg/1ml,Solution for injection,Intramuscular,Male Sex Hormones And Antagonists,February 2009,8190001,,,,,,,,,0,6040200
4119,6525001000027103,48817020,9805,Cyprostat 50mg Tablet (Schering Health Care Ltd),Cyproterone acetate,50mg,Tablet,Oral,Male Sex Hormones And Antagonists/Prostate Cancer,February 2009,202001,,,,,,,,,1,6040200
9101,1.43035001000e+17,66919020,73,Testosterone 10mg tablets,Testosterone,10mg,Tablets,Oral,Male Sex Hormones And Antagonists,February 2009,4795001,,,,,,,,,0,6040200
35051,1.13913110000e+16,93307020,5696,Intrinsa 300micrograms/24hours transdermal patches (HFA Healthcare Products Ltd),Testosterone,300microgram/24hour,Transdermal patch,Transdermal,Male Sex Hormones And Antagonists,February 2009,15253001,,,,,,,,,0,6040200
69513,1.84611110000e+16,6857020,35,Finasteride 5mg tablets (Accord Healthcare Ltd),Finasteride,5mg,Tablet,Oral,Male Sex Hormones And Antagonists,May 2017,6857020,,,,,,,,,0,6040200
2685,891111000001106,51769020,128496,Sustanon 250mg/1ml solution for injection ampoules (Aspen Pharma Trading Ltd),Testosterone phenylpropionate/Testosterone isocaproate/Testosterone decanoate/Testosterone propionate,60mg/1ml + 60mg/1ml + 100mg/1ml + 30mg/1ml,Solution for injection,Intramuscular,Male Sex Hormones And Antagonists,February 2009,910001,,,,,,,,,0,6040200
58880,2.31088110000e+16,17775021,5683,Testosterone undecanoate 1g/4ml solution for injection vials,Testosterone undecanoate,250mg/1ml,Solution for injection,Intramuscular,Male Sex Hormones And Antagonists,February 2014,17775021,,,,,,,,,0,6040200
72900,1.47695110000e+16,75479020,0,Finasteride 5mg tablets (Wockhardt UK Ltd),Finasteride,5mg,Tablet,Oral,Male Sex Hormones And Antagonists,August 2018,7233009,,,,,,,,,0,6040200
24656,9.27950010000e+16,59802020,18,Methyltestosterone 25mg Tablet,Methyltestosterone,25mg,Tablet,Oral,Male Sex Hormones And Antagonists,February 2009,2977003,,,,,,,,,0,6040200
