prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
23774,1.39215001000e+17,66406020,318,Fosfestrol tetrasodium 100mg Tablet,Tetrasodium Fosfestrol,100mg,Tablet,Oral,Oestrogens (In Malignant Disease),February 2009,4652001,,,,,,,,,0,8030100
1804,325480003,55980020,52250,Ethinylestradiol 10microgram tablets,Ethinylestradiol,10microgram,Tablet,Oral,Oestrogens And HRT/Oestrogens (In Malignant Disease),February 2009,2006001,,,,,,,,,1,8030100
27050,2.21455001000e+17,82872020,239,Honvan 120mg Tablet (Baxter Healthcare Ltd),Fosfestrol sodium,120mg,Tablet,Oral,Oestrogens (In Malignant Disease),February 2009,10208001,,,,,,,,,0,8030100
4263,327253009,59384020,64347,Diethylstilbestrol 1mg tablets,Diethylstilbestrol,1mg,Tablet,Oral,Oestrogens (In Malignant Disease),February 2009,2879001,,,,,,,,,0,8030100
7856,6.36350010000e+16,55981020,158,Ethinylestradiol 20micrograms Tablet,Ethinylestradiol,20micrograms,Tablet,Oral,Oestrogens And HRT/Oestrogens (In Malignant Disease),February 2009,2006002,,,,,,,,,1,8030100
22510,1.36115001000e+17,65922020,2,Polyestradiol phosphate 80mg injection,Mepivacaine Hydrochloride/Nicotinamide/Polyestradiol Phosphate,80mg,Injection,,Oestrogens (In Malignant Disease),February 2009,4517002,,,,,,,,,0,8030100
37293,405311000001100,65034020,15,Diethylstilbestrol 1mg tablets (A A H Pharmaceuticals Ltd),Diethylstilbestrol,1mg,Tablet,Oral,Oestrogens (In Malignant Disease),February 2009,4269009,,,,,,,,,0,8030100
31457,753611000001107,54562020,133,Diethylstilbestrol 1mg tablets (Teva UK Ltd),Diethylstilbestrol,1mg,Tablet,Oral,Oestrogens (In Malignant Disease),February 2009,1636009,,,,,,,,,0,8030100
67338,8794111000001104,91350020,13,Ethinylestradiol 2microgram capsules,Ethinylestradiol,2microgram,Capsule,Oral,Oestrogens And HRT/Oestrogens (In Malignant Disease),August 2016,14268001,,,,,,,,,1,8030100
22557,1.07250010000e+16,49342020,56,Estradurin 80mg Injection (Pharmacia Ltd),Mepivacaine Hydrochloride/Nicotinamide/Polyestradiol Phosphate,80mg,Injection,,Oestrogens (In Malignant Disease),February 2009,327002,,,,,,,,,0,8030100
77055,1.22984110000e+16,31666020,1,Ethinylestradiol 2micrograms/5ml oral suspension,Ethinylestradiol,400nanogram/1ml,Oral suspension,Oral,Oestrogens And HRT/Oestrogens (In Malignant Disease),July 2019,31666020,,,,,,,,,1,8030100
18206,1.17380110000e+16,87336020,2560,Ethinylestradiol 2microgram tablets,Ethinylestradiol,2microgram,Tablet,Oral,Oestrogens And HRT/Oestrogens (In Malignant Disease),February 2009,12240001,,,,,,,,,1,8030100
8565,325482006,72638020,2714,Ethinylestradiol 1mg tablets,Ethinylestradiol,1mg,Tablet,Oral,Oestrogens And HRT/Oestrogens (In Malignant Disease),February 2009,6421001,,,,,,,,,1,8030100
22570,1.07150010000e+16,49341020,3,Estradurin 40mg Injection (Pharmacia Ltd),Mepivacaine Hydrochloride/Nicotinamide/Polyestradiol Phosphate,40mg,Injection,,Oestrogens (In Malignant Disease),February 2009,327001,,,,,,,,,0,8030100
67141,1.17338110000e+16,67046020,3,Ethinylestradiol 2microgram tablets (UCB Pharma Ltd),Ethinylestradiol,2microgram,Tablet,Oral,Oestrogens And HRT/Oestrogens (In Malignant Disease),August 2016,4828009,,,,,,,,,1,8030100
5776,325481004,55982020,14543,Ethinylestradiol 50microgram tablets,Ethinylestradiol,50microgram,Tablet,Oral,Oestrogens And HRT/Oestrogens (In Malignant Disease),February 2009,2006003,,,,,,,,,1,8030100
12149,327254003,59385020,1445,Diethylstilbestrol 5mg tablets,Diethylstilbestrol,5mg,Tablet,Oral,Oestrogens (In Malignant Disease),February 2009,2879002,,,,,,,,,0,8030100
40412,1.40650010000e+16,49824020,1,Honvan 276mg/5ml Injection (Baxter Healthcare Ltd),Tetrasodium Fosfestrol,276mg/5ml,Injection,,Oestrogens (In Malignant Disease),September 2009,441002,,,,,,,,,0,8030100
43533,692011000001108,49646020,35,Ethinylestradiol 10microgram tablets (UCB Pharma Ltd),Ethinylestradiol,10microgram,Tablet,Oral,Oestrogens And HRT/Oestrogens (In Malignant Disease),September 2010,397009,,,,,,,,,1,8030100
30142,1.96905001000e+17,75390020,2,Apstil 1mg Tablet (Berk Pharmaceuticals Ltd),Diethylstilbestrol,1mg,Tablet,Oral,Oestrogens (In Malignant Disease),February 2009,7207001,,,,,,,,,0,8030100
43440,4111611000001100,49647020,20,Ethinylestradiol 50microgram tablets (UCB Pharma Ltd),Ethinylestradiol,50microgram,Tablet,Oral,Oestrogens And HRT/Oestrogens (In Malignant Disease),September 2010,397010,,,,,,,,,1,8030100
8869,1.40550010000e+16,49823020,936,Honvan 100mg Tablet (Baxter Healthcare Ltd),Tetrasodium Fosfestrol,100mg,Tablet,Oral,Oestrogens (In Malignant Disease),February 2009,441001,,,,,,,,,0,8030100
